seed,case_id,split,variant_id,family,field_rmse,hot_q90_rmse,gradient_q90_rmse,closure_abs_error,coverage90_mean,selection_score
172,P169-CASE-051,val,phase171_numpy_closure_head_control,control,0.05328706,0.1064763921,0.1420216574,0.0006541001,1,0.0912750792
172,P169-CASE-051,val,posterior_only_calibrated_bayesian_no_neural,control,0.05328706,0.1064763921,0.1420216574,0.0089771008,1,0.0975173297
172,P169-CASE-051,val,grid_least_squares_source_closure_control,control,0.0534929037,0.1068964204,0.1424678933,0.0098253255,0,0.1164879713
172,P169-CASE-051,val,no_closure_source_control,control,0.0545497057,0.1114644248,0.1472884681,0.105,0,0.1903214374
172,P169-CASE-051,val,wrong_source_prior_control,control,1.059606066,2.005760756,2.720155588,0.0161875377,0,1.76491443
172,P169-CASE-051,val,data_only_tiny_control,control,2.618340968,5.964920324,4.317783005,0.105,0,4.341853333
172,P169-CASE-051,val,uniform_grid_latent_trainable_control,control,0.0059709877,0.0060575276,0.011355711,0.0182219442,0,0.0419845224
172,P169-CASE-053,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0047364939,0.0032765848,0.0045112105,0.0080379112,1,0.0138713653
172,P169-CASE-053,val,phase171_numpy_closure_head_control,control,0.041705319,0.0717327755,0.100815072,0.00513491,1,0.0719845638
172,P169-CASE-053,val,posterior_only_calibrated_bayesian_no_neural,control,0.041705319,0.0717327755,0.100815072,0.0069192673,1,0.0733228318
172,P169-CASE-053,val,grid_least_squares_source_closure_control,control,0.0422520308,0.0727047954,0.1017316019,0.0088657383,0,0.0936154538
172,P169-CASE-053,val,no_closure_source_control,control,0.0425771358,0.0707153842,0.0977400392,0.045,0,0.1202442165
172,P169-CASE-053,val,wrong_source_prior_control,control,0.8098992767,1.314674334,1.852933794,0.6159546166,0,1.740093485
172,P169-CASE-053,val,data_only_tiny_control,control,2.200727006,4.750796778,3.115114056,0.045,0,3.516147767
172,P169-CASE-053,val,uniform_grid_latent_trainable_control,control,0.0047364939,0.0032765848,0.0045112105,0.0071733805,0,0.0312229672
172,P169-CASE-055,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0033479628,0.0060736833,0.0066793786,0.0086279456,1,0.0137015965
172,P169-CASE-055,test,phase171_numpy_closure_head_control,control,0.0430720784,0.0834821277,0.1068783359,0.0096556493,1,0.0796980745
172,P169-CASE-055,test,posterior_only_calibrated_bayesian_no_neural,control,0.0430720784,0.0834821277,0.1068783359,0.0108850815,1,0.0806201486
172,P169-CASE-055,test,grid_least_squares_source_closure_control,control,0.043693506,0.0848821358,0.1080235245,0.0130869597,0,0.1012875054
172,P169-CASE-055,test,no_closure_source_control,control,0.0455423548,0.089891856,0.1151092937,0.105,0,0.1737816554
172,P169-CASE-055,test,wrong_source_prior_control,control,0.8427156188,1.41722023,1.902129187,0.6361236438,0,1.813465316
172,P169-CASE-055,test,data_only_tiny_control,control,2.291360925,4.932577903,3.265937078,0.105,0,3.703220214
172,P169-CASE-055,test,uniform_grid_latent_trainable_control,control,0.0033122376,0.0058565223,0.0066144852,0.0075451836,0,0.0308038783
172,P169-CASE-057,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0039371096,0.0038363079,0.0050539268,0.0307378285,1,0.0302631352
172,P169-CASE-057,test,phase171_numpy_closure_head_control,control,0.0313357422,0.0471659318,0.0717212246,0.0144718669,1,0.0607949512
172,P169-CASE-057,test,posterior_only_calibrated_bayesian_no_neural,control,0.0313357422,0.0471659318,0.0717212246,0.0183328272,1,0.0636906715
172,P169-CASE-057,test,grid_least_squares_source_closure_control,control,0.0313364018,0.0471666997,0.0717221496,0.0183363161,0,0.0816941937
172,P169-CASE-057,test,no_closure_source_control,control,0.0311782671,0.044976423,0.0693966809,0.045,0,0.1008632198
172,P169-CASE-057,test,wrong_source_prior_control,control,0.6258031166,0.886360323,1.227550615,0.8424846995,0,1.577693767
172,P169-CASE-057,test,data_only_tiny_control,control,1.848268558,3.727096963,2.172519912,0.045,0,2.864689942
172,P169-CASE-057,test,uniform_grid_latent_trainable_control,control,0.0039371096,0.0038363079,0.0050539268,0.0261256367,0,0.0448039913
172,P169-CASE-062,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0029825363,0.0077542051,0.0041749348,0.0018742382,1,0.0083565494
172,P169-CASE-062,val,phase171_numpy_closure_head_control,control,0.0229131045,0.0292043842,0.0463569371,0.0076630534,1,0.0411369651
172,P169-CASE-062,val,posterior_only_calibrated_bayesian_no_neural,control,0.0229131045,0.0292043842,0.0463569371,0.0313321039,1,0.0588887529
172,P169-CASE-062,val,grid_least_squares_source_closure_control,control,0.0229768223,0.0292851939,0.0464872126,0.0314142979,0,0.0770433058
172,P169-CASE-062,val,no_closure_source_control,control,0.0244167025,0.0342019411,0.0539335589,0.035,0,0.0829004466
172,P169-CASE-062,val,wrong_source_prior_control,control,0.4958702283,0.6167497604,0.8442854567,0.944011468,0,1.431657327
172,P169-CASE-062,val,data_only_tiny_control,control,1.527376634,2.876833495,1.484526075,0.035,0,2.29744594
172,P169-CASE-062,val,uniform_grid_latent_trainable_control,control,0.0029825363,0.0077542051,0.0041749348,0.0029674265,0,0.0271764407
172,P169-CASE-066,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0090952276,0.0051183508,0.0090952578,0.0376841673,1,0.041291549
172,P169-CASE-066,val,phase171_numpy_closure_head_control,control,0.0224802693,0.0401423228,0.0582508288,0.0317459768,1,0.0621432994
172,P169-CASE-066,val,posterior_only_calibrated_bayesian_no_neural,control,0.0224802693,0.0401423228,0.0582508288,0.0184718577,1,0.0521877101
172,P169-CASE-066,val,grid_least_squares_source_closure_control,control,0.0224802693,0.0401423228,0.0582508288,0.0184718577,0,0.0701877101
172,P169-CASE-066,val,no_closure_source_control,control,0.0220060955,0.0413834217,0.0597105447,0.035,0,0.0825038343
172,P169-CASE-066,val,wrong_source_prior_control,control,1.010981548,1.916959531,2.569285251,0.0779566229,0,1.729769447
172,P169-CASE-066,val,data_only_tiny_control,control,2.451165399,5.5962655,4.118764819,0.035,0,4.028544981
172,P169-CASE-066,val,uniform_grid_latent_trainable_control,control,0.0090952276,0.0051183508,0.0090952578,0.038334335,0,0.0597791748
172,P169-CASE-068,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0053783369,0.0116724879,0.0087620289,0.0070621272,1,0.0158856328
172,P169-CASE-068,val,phase171_numpy_closure_head_control,control,0.019736166,0.0439796395,0.0456127727,0.0021879345,1,0.036734322
172,P169-CASE-068,val,posterior_only_calibrated_bayesian_no_neural,control,0.019736166,0.0439796395,0.0456127727,0.0202785274,1,0.0503022667
172,P169-CASE-068,val,grid_least_squares_source_closure_control,control,0.019761162,0.0440331047,0.045666442,0.0203247201,0,0.0683779672
172,P169-CASE-068,val,no_closure_source_control,control,0.0245089314,0.0253423503,0.0495318171,0.115,0,0.1407805832
172,P169-CASE-068,val,wrong_source_prior_control,control,0.7798264478,1.309007841,1.740369186,0.4177229829,0,1.548957172
172,P169-CASE-068,val,data_only_tiny_control,control,2.084958875,4.530895743,2.808331674,0.115,0,3.378221191
172,P169-CASE-068,val,uniform_grid_latent_trainable_control,control,0.0053783369,0.0116724879,0.0087620289,0.0076033924,0,0.0342915817
172,P169-CASE-070,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0034771622,0.0042228317,0.0070996822,0.0103594314,1,0.0148012704
172,P169-CASE-070,test,phase171_numpy_closure_head_control,control,0.0196335281,0.0365237494,0.04499793,0.0025275966,1,0.0353337684
172,P169-CASE-070,test,posterior_only_calibrated_bayesian_no_neural,control,0.0196335281,0.0365237494,0.04499793,0.0024216593,1,0.0352543155
172,P169-CASE-070,test,grid_least_squares_source_closure_control,control,0.0196335301,0.0365237532,0.0449979341,0.0024216629,0,0.0532543213
172,P169-CASE-070,test,no_closure_source_control,control,0.0197277048,0.0377394962,0.0471174628,0.035,0,0.0782373503
172,P169-CASE-070,test,wrong_source_prior_control,control,0.797200598,1.392838939,1.774757529,0.417317937,0,1.586232591
172,P169-CASE-070,test,data_only_tiny_control,control,2.132004489,4.607766122,2.884908678,0.035,0,3.388298581
172,P169-CASE-070,test,uniform_grid_latent_trainable_control,control,0.0034771622,0.0042228317,0.0070996822,0.0103084353,0,0.0327630233
172,P169-CASE-072,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0061140792,0.0101211082,0.0146270413,0.0240703477,1,0.0296537658
172,P169-CASE-072,test,phase171_numpy_closure_head_control,control,0.0138809587,0.023805554,0.0299918674,0.0075181583,1,0.0292798749
172,P169-CASE-072,test,posterior_only_calibrated_bayesian_no_neural,control,0.0138809587,0.023805554,0.0299918674,0.0011383536,1,0.0244950214
172,P169-CASE-072,test,grid_least_squares_source_closure_control,control,0.0138809594,0.0238055554,0.0299918687,0.0011383554,0,0.042495024
172,P169-CASE-072,test,no_closure_source_control,control,0.0179467507,0.0185922123,0.0238612689,0.115,0,0.1303013201
172,P169-CASE-072,test,wrong_source_prior_control,control,0.6228654296,0.8974962734,1.258204346,0.6487672245,0,1.434760537
172,P169-CASE-072,test,data_only_tiny_control,control,1.81660374,3.682938714,2.164285546,0.115,0,2.875870037
172,P169-CASE-072,test,uniform_grid_latent_trainable_control,control,0.0061374523,0.0101376805,0.0146989798,0.0219297752,0,0.0460822178
172,P169-CASE-075,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0079260165,0.0072379696,0.0100628882,0.0085221812,1,0.0187715352
172,P169-CASE-075,val,phase171_numpy_closure_head_control,control,0.0152927516,0.0193415102,0.0312400176,0.0033831465,1,0.0268224153
172,P169-CASE-075,val,posterior_only_calibrated_bayesian_no_neural,control,0.0152927516,0.0193415102,0.0312400176,0.0078536743,1,0.0301753111
172,P169-CASE-075,val,grid_least_squares_source_closure_control,control,0.0152927516,0.0193415102,0.0312400176,0.0078536743,0,0.0481753111
172,P169-CASE-075,val,no_closure_source_control,control,0.0218511377,0.0298323791,0.0402533613,0.105,0,0.1305929496
172,P169-CASE-075,val,wrong_source_prior_control,control,0.6340758215,0.9262157093,1.261351461,0.6568536647,0,1.458094358
172,P169-CASE-075,val,data_only_tiny_control,control,1.827349973,3.728457919,2.198849189,0.105,0,2.891676476
172,P169-CASE-075,val,uniform_grid_latent_trainable_control,control,0.0078967895,0.0071885261,0.0099318291,0.0067304975,0,0.0353755507
172,P169-CASE-077,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0052097408,0.0058999434,0.0087462634,0.0102880237,1,0.0169803736
172,P169-CASE-077,val,phase171_numpy_closure_head_control,control,0.0083036376,0.00930693,0.0149053132,0.0096562318,1,0.0208977288
172,P169-CASE-077,val,posterior_only_calibrated_bayesian_no_neural,control,0.0083036376,0.00930693,0.0149053132,0.0228372392,1,0.0307834843
172,P169-CASE-077,val,grid_least_squares_source_closure_control,control,0.0083036376,0.00930693,0.0149053132,0.0228372392,0,0.0487834843
172,P169-CASE-077,val,no_closure_source_control,control,0.0091315343,0.0082196787,0.0128504159,0.045,0,0.0658105117
172,P169-CASE-077,val,wrong_source_prior_control,control,0.4991620832,0.638158154,0.8862990212,0.749306475,0,1.297403472
172,P169-CASE-077,val,data_only_tiny_control,control,1.531751657,2.906976912,1.494628245,0.045,0,2.316359864
172,P169-CASE-077,val,uniform_grid_latent_trainable_control,control,0.0051530782,0.0058128153,0.0085974623,0.0097558874,0,0.034492303
172,P169-CASE-079,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0044788508,0.0041359528,0.0028106133,0.0130971716,1,0.0174099814
172,P169-CASE-079,test,phase171_numpy_closure_head_control,control,0.0085812048,0.0098875445,0.0166036479,0.0299623349,1,0.0366908297
172,P169-CASE-079,test,posterior_only_calibrated_bayesian_no_neural,control,0.0085812048,0.0098875445,0.0166036479,0.0074816578,1,0.0198303218
172,P169-CASE-079,test,grid_least_squares_source_closure_control,control,0.0085812048,0.0098875445,0.0166036479,0.0074816578,0,0.0378303218
172,P169-CASE-079,test,no_closure_source_control,control,0.0159653292,0.0182404597,0.027684316,0.105,0,0.1211318528
172,P169-CASE-079,test,wrong_source_prior_control,control,0.4966864466,0.6107527099,0.8775616934,0.7792850624,0,1.311056955
172,P169-CASE-079,test,data_only_tiny_control,control,1.525441976,2.874742156,1.550014351,0.105,0,2.354141842
172,P169-CASE-079,test,uniform_grid_latent_trainable_control,control,0.0044788508,0.0041359528,0.0028106133,0.0140773119,0,0.0361450867
173,P169-CASE-001,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0088082906,0.0095383455,0.0094746979,0.0202532842,1,0.0288533926
173,P169-CASE-001,val,phase171_numpy_closure_head_control,control,0.0478572343,0.0907485371,0.1260083402,0.0263625704,1,0.1003797036
173,P169-CASE-001,val,posterior_only_calibrated_bayesian_no_neural,control,0.0478572343,0.0907485371,0.1260083402,0.0222064703,1,0.0972626285
173,P169-CASE-001,val,grid_least_squares_source_closure_control,control,0.0478572343,0.0907485371,0.1260083402,0.0222064703,0,0.1152626285
173,P169-CASE-001,val,no_closure_source_control,control,0.0480041054,0.089918435,0.1248064651,0.045,0,0.1322184389
173,P169-CASE-001,val,wrong_source_prior_control,control,0.9744733006,1.778567171,2.439980416,0.5950362391,0,2.040461956
173,P169-CASE-001,val,data_only_tiny_control,control,2.40847813,5.432575339,3.962108316,0.045,0,3.944954029
173,P169-CASE-001,val,uniform_grid_latent_trainable_control,control,0.0088082906,0.0095383455,0.0094746979,0.01938068,0,0.0461989395
173,P169-CASE-003,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0086194537,0.0102266794,0.0162757815,0.0175384231,1,0.0274461851
173,P169-CASE-003,test,phase171_numpy_closure_head_control,control,0.0461044108,0.0964136176,0.1209738771,0.0001033325,1,0.0795620214
173,P169-CASE-003,test,posterior_only_calibrated_bayesian_no_neural,control,0.0461044108,0.0964136176,0.1209738771,0.0129402862,1,0.0891897367
173,P169-CASE-003,test,grid_least_squares_source_closure_control,control,0.0461044114,0.0964136192,0.1209738783,0.0129402821,0,0.1071897346
173,P169-CASE-003,test,no_closure_source_control,control,0.0481784867,0.1024530063,0.1279479511,0.105,0,0.1802138831
173,P169-CASE-003,test,wrong_source_prior_control,control,0.9441206711,1.800075997,2.312584835,0.592221001,0,1.999560105
173,P169-CASE-003,test,data_only_tiny_control,control,2.330087535,5.239363455,3.539050156,0.105,0,3.830615242
173,P169-CASE-003,test,uniform_grid_latent_trainable_control,control,0.0086194537,0.0102266794,0.0162757815,0.0182313193,0,0.0459658572
173,P169-CASE-005,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0055431326,0.0072396069,0.0081489583,0.0060950414,1,0.0143772309
173,P169-CASE-005,test,phase171_numpy_closure_head_control,control,0.0402429245,0.0734882251,0.1000291606,0.0214060034,1,0.0829979881
173,P169-CASE-005,test,posterior_only_calibrated_bayesian_no_neural,control,0.0402429245,0.0734882251,0.1000291606,0.0155825627,1,0.0786304075
173,P169-CASE-005,test,grid_least_squares_source_closure_control,control,0.0410440411,0.0750647659,0.1017812957,0.0119010142,0,0.0951608845
173,P169-CASE-005,test,no_closure_source_control,control,0.0411300446,0.0739228149,0.0992134538,0.045,0,0.119585953
173,P169-CASE-005,test,wrong_source_prior_control,control,0.8154018444,1.323523007,1.800042505,1.224202616,0,2.198262658
173,P169-CASE-005,test,data_only_tiny_control,control,2.224006091,4.721339888,3.103923871,0.045,0,3.532416456
173,P169-CASE-005,test,uniform_grid_latent_trainable_control,control,0.0055679786,0.0072906096,0.0082851433,0.0104451934,0,0.0356885099
173,P169-CASE-010,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0097563403,0.0145311889,0.0209857994,0.0030674806,0.6666666667,0.0217284351
173,P169-CASE-010,val,phase171_numpy_closure_head_control,control,0.0320463174,0.0438607,0.0722924738,0.0428739146,0.6666666667,0.0848698074
173,P169-CASE-010,val,posterior_only_calibrated_bayesian_no_neural,control,0.0320463174,0.0438607,0.0722924738,0.0699295812,0.6666666667,0.1051615574
173,P169-CASE-010,val,grid_least_squares_source_closure_control,control,0.0320465239,0.043860801,0.0722928654,0.06993082,0,0.1204960857
173,P169-CASE-010,val,no_closure_source_control,control,0.0349101128,0.0531056716,0.0813845732,0.035,0,0.0999197044
173,P169-CASE-010,val,wrong_source_prior_control,control,0.658943087,0.8939528952,1.251569615,1.479842725,0,2.092772671
173,P169-CASE-010,val,data_only_tiny_control,control,1.943395339,3.868842247,2.235319704,0.035,0,2.986945759
173,P169-CASE-010,val,uniform_grid_latent_trainable_control,control,0.0097563403,0.0145311889,0.0209857994,0.0033746789,0,0.0372921672
173,P169-CASE-012,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0058896685,0.0068320313,0.0106529765,0.0069764495,0.6666666667,0.0182203762
173,P169-CASE-012,val,phase171_numpy_closure_head_control,control,0.0245753532,0.0333773915,0.0511586409,0.0314310749,0.6666666667,0.0646066684
173,P169-CASE-012,val,posterior_only_calibrated_bayesian_no_neural,control,0.0245753532,0.0333773915,0.0511586409,0.0475346585,0.6666666667,0.0766843561
173,P169-CASE-012,val,grid_least_squares_source_closure_control,control,0.0245753532,0.0333773915,0.0511586409,0.0475346585,0,0.0920176895
173,P169-CASE-012,val,no_closure_source_control,control,0.0250875206,0.0319747953,0.0454220818,0.115,0,0.1422746878
173,P169-CASE-012,val,wrong_source_prior_control,control,0.5462278626,0.6450975611,0.9114206285,1.686315936,0,2.05112639
173,P169-CASE-012,val,data_only_tiny_control,control,1.690377458,3.115723497,1.564474369,0.115,0,2.576219595
173,P169-CASE-012,val,uniform_grid_latent_trainable_control,control,0.0058485326,0.0068716519,0.0104778022,0.0076892086,0,0.0340375496
173,P169-CASE-014,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0067991307,0.0075708168,0.0082275062,0.00438141,0.6666666667,0.0170887688
173,P169-CASE-014,test,phase171_numpy_closure_head_control,control,0.0242630335,0.0286309258,0.0481448938,0.015979025,0.6666666667,0.0514546435
173,P169-CASE-014,test,posterior_only_calibrated_bayesian_no_neural,control,0.0242630335,0.0286309258,0.0481448938,0.0505598027,0.6666666667,0.0773902267
173,P169-CASE-014,test,grid_least_squares_source_closure_control,control,0.0242630335,0.0286309258,0.0481448938,0.0505598027,0,0.09272356
173,P169-CASE-014,test,no_closure_source_control,control,0.0268743578,0.0347784935,0.0581683977,0.035,0,0.0858968963
173,P169-CASE-014,test,wrong_source_prior_control,control,0.5422299043,0.6184449292,0.8510706576,1.665749134,0,2.020337807
173,P169-CASE-014,test,data_only_tiny_control,control,1.67359731,3.059215232,1.508692694,0.035,0,2.482559626
173,P169-CASE-014,test,uniform_grid_latent_trainable_control,control,0.0068673938,0.0076716239,0.0083918148,0.0028079561,0,0.0313468672
173,P169-CASE-016,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0060990484,0.0071649478,0.0069122207,0.0400758695,0.6666666667,0.0429468289
173,P169-CASE-016,val,phase171_numpy_closure_head_control,control,0.0234227919,0.0419638297,0.0554656067,0.0450038034,0.6666666667,0.0757816377
173,P169-CASE-016,val,posterior_only_calibrated_bayesian_no_neural,control,0.0234227919,0.0419638297,0.0554656067,0.0737364106,0.6666666667,0.0973310931
173,P169-CASE-016,val,grid_least_squares_source_closure_control,control,0.0234361026,0.0419888317,0.0554951962,0.0737766687,0,0.1127158901
173,P169-CASE-016,val,no_closure_source_control,control,0.0325385775,0.0677292952,0.081750069,0.115,0,0.1605094434
173,P169-CASE-016,val,wrong_source_prior_control,control,1.112956979,2.199584865,2.69494708,0.3083268958,0,2.073613832
173,P169-CASE-016,val,data_only_tiny_control,control,2.596750992,5.87663541,4.114331387,0.115,0,4.289761213
173,P169-CASE-016,val,uniform_grid_latent_trainable_control,control,0.0060925087,0.0071718323,0.0068191707,0.0417864778,0,0.0595486505
173,P169-CASE-018,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0060244136,0.0075503773,0.0098627505,0.0019824045,1,0.0120075674
173,P169-CASE-018,test,phase171_numpy_closure_head_control,control,0.0219913533,0.0447272548,0.0545376192,0.0156349705,1,0.050116794
173,P169-CASE-018,test,posterior_only_calibrated_bayesian_no_neural,control,0.0219913533,0.0447272548,0.0545376192,0.0274370752,1,0.0589683725
173,P169-CASE-018,test,grid_least_squares_source_closure_control,control,0.0229739986,0.0468022544,0.0566701681,0.0303870524,0,0.0807917556
173,P169-CASE-018,test,no_closure_source_control,control,0.0229857173,0.0464344892,0.0564178922,0.035,0,0.0841644043
173,P169-CASE-018,test,wrong_source_prior_control,control,1.082887875,2.107140962,2.681630537,0.2666609019,0,1.992474798
173,P169-CASE-018,test,data_only_tiny_control,control,2.524768861,5.702923053,3.912262017,0.035,0,4.102829673
173,P169-CASE-018,test,uniform_grid_latent_trainable_control,control,0.0061140429,0.0077863197,0.0102488962,0.000634167,0,0.0291718217
173,P169-CASE-020,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0032006233,0.0021371976,0.0056503856,0.0056756126,0.6666666667,0.0131164775
173,P169-CASE-020,test,phase171_numpy_closure_head_control,control,0.021495752,0.0351459425,0.0492845991,0.0207793062,0.6666666667,0.0537045468
173,P169-CASE-020,test,posterior_only_calibrated_bayesian_no_neural,control,0.021495752,0.0351459425,0.0492845991,0.0387930363,0.6666666667,0.0672148443
173,P169-CASE-020,test,grid_least_squares_source_closure_control,control,0.0217432573,0.0355729701,0.0498190798,0.0394154213,0,0.0834013253
173,P169-CASE-020,test,no_closure_source_control,control,0.0281581749,0.0475593474,0.0693036283,0.115,0,0.1508504072
173,P169-CASE-020,test,wrong_source_prior_control,control,0.9104514921,1.450210705,2.026130229,1.01150961,0,2.181738863
173,P169-CASE-020,test,data_only_tiny_control,control,2.342378556,5.008472707,3.34743778,0.115,0,3.785066876
173,P169-CASE-020,test,uniform_grid_latent_trainable_control,control,0.0032652259,0.0022276049,0.0059913736,0.0048773415,0,0.0279678904
173,P169-CASE-023,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0051274521,0.0065855791,0.0088559964,0.0086832369,0.6666666667,0.0185092619
173,P169-CASE-023,val,phase171_numpy_closure_head_control,control,0.0213358187,0.0309082598,0.0496408313,0.0488880616,0.6666666667,0.0738142667
173,P169-CASE-023,val,posterior_only_calibrated_bayesian_no_neural,control,0.0213358187,0.0309082598,0.0496408313,0.0388578256,0.6666666667,0.0662915897
173,P169-CASE-023,val,grid_least_squares_source_closure_control,control,0.0213358191,0.0309082604,0.0496408321,0.0388578266,0,0.0816249244
173,P169-CASE-023,val,no_closure_source_control,control,0.0225992852,0.0261265321,0.0474075952,0.105,0,0.1313153511
173,P169-CASE-023,val,wrong_source_prior_control,control,0.8896490586,1.447087302,1.956264771,0.9802687357,0,2.129894548
173,P169-CASE-023,val,data_only_tiny_control,control,2.27533288,4.889289279,3.088746632,0.105,0,3.660815399
173,P169-CASE-023,val,uniform_grid_latent_trainable_control,control,0.0051274521,0.0065855791,0.0088559964,0.0073085761,0,0.0328115996
173,P169-CASE-025,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.006530295,0.0068362835,0.0053982784,0.0109708529,1,0.0186655192
173,P169-CASE-025,val,phase171_numpy_closure_head_control,control,0.017425812,0.0297052315,0.0350104503,0.0071002871,1,0.0341931187
173,P169-CASE-025,val,posterior_only_calibrated_bayesian_no_neural,control,0.017425812,0.0297052315,0.0350104503,0.0029531979,1,0.0310828017
173,P169-CASE-025,val,grid_least_squares_source_closure_control,control,0.017425812,0.0297052316,0.0350104504,0.0029531978,0,0.0490828017
173,P169-CASE-025,val,no_closure_source_control,control,0.0181048212,0.0305016843,0.0387788011,0.045,0,0.0818330382
173,P169-CASE-025,val,wrong_source_prior_control,control,0.7272123346,0.9751594916,1.437385003,1.329698311,0,2.083256466
173,P169-CASE-025,val,data_only_tiny_control,control,2.018027658,4.065681446,2.415049874,0.045,0,3.126418935
173,P169-CASE-025,val,uniform_grid_latent_trainable_control,control,0.0065700882,0.0069937087,0.0056138887,0.0109275557,0,0.0367258856
173,P169-CASE-027,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0050652433,0.0078363278,0.0060907105,0.0047864458,1,0.0128314142
173,P169-CASE-027,test,phase171_numpy_closure_head_control,control,0.0167413964,0.0236879825,0.0343033453,0.0155920532,1,0.0386033673
173,P169-CASE-027,test,posterior_only_calibrated_bayesian_no_neural,control,0.0167413964,0.0236879825,0.0343033453,0.0080104859,1,0.0329171918
173,P169-CASE-027,test,grid_least_squares_source_closure_control,control,0.016744386,0.0236929556,0.0343088944,0.0080190721,0,0.0509281707
173,P169-CASE-027,test,no_closure_source_control,control,0.0212853423,0.026014648,0.0271775026,0.105,0,0.1279560222
173,P169-CASE-027,test,wrong_source_prior_control,control,0.7246245681,0.9799768256,1.406795236,1.307692515,0,2.062068843
173,P169-CASE-027,test,data_only_tiny_control,control,2.010581294,4.005202914,2.408347343,0.105,0,3.151206612
173,P169-CASE-027,test,uniform_grid_latent_trainable_control,control,0.0051059669,0.0079597844,0.0062534628,0.0032173387,0,0.029736274
173,P169-CASE-029,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0042084358,0.0063369718,0.007758432,0.009145198,1,0.0151105719
173,P169-CASE-029,test,phase171_numpy_closure_head_control,control,0.0094423454,0.0131545468,0.0200794268,0.0154480154,1,0.027667209
173,P169-CASE-029,test,posterior_only_calibrated_bayesian_no_neural,control,0.0094423454,0.0131545468,0.0200794268,0.0012255364,1,0.0170003498
173,P169-CASE-029,test,grid_least_squares_source_closure_control,control,0.0094423454,0.0131545468,0.0200794268,0.0012255364,0,0.0350003498
173,P169-CASE-029,test,no_closure_source_control,control,0.0117306941,0.0160217433,0.0254016462,0.045,0,0.0712252074
173,P169-CASE-029,test,wrong_source_prior_control,control,0.572949923,0.6790305648,0.9358786018,1.44888405,0,1.909006933
173,P169-CASE-029,test,data_only_tiny_control,control,1.67402839,3.08814463,1.550753032,0.045,0,2.50048262
173,P169-CASE-029,test,uniform_grid_latent_trainable_control,control,0.0042084358,0.0063369718,0.007758432,0.0104249849,0,0.0340704121
173,P169-CASE-033,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0046104463,0.0061109255,0.0085037077,0.0191556558,1,0.023049744
173,P169-CASE-033,test,phase171_numpy_closure_head_control,control,0.0309410044,0.0664210178,0.0828915397,0.0084226845,1,0.0608313753
173,P169-CASE-033,test,posterior_only_calibrated_bayesian_no_neural,control,0.0309410044,0.0664210178,0.0828915397,0.0070455038,1,0.0597984898
173,P169-CASE-033,test,grid_least_squares_source_closure_control,control,0.0309410044,0.0664210178,0.0828915397,0.0070455038,0,0.0777984898
173,P169-CASE-033,test,no_closure_source_control,control,0.0320795128,0.0701322879,0.0861866667,0.045,0,0.108474637
173,P169-CASE-033,test,wrong_source_prior_control,control,1.134896995,2.26864608,2.866783254,0.1037296252,0,1.973101755
173,P169-CASE-033,test,data_only_tiny_control,control,2.630597938,5.948527426,4.511726326,0.045,0,4.325226056
173,P169-CASE-033,test,uniform_grid_latent_trainable_control,control,0.0046104463,0.0061109255,0.0085037077,0.0185506845,0,0.0405960156
173,P169-CASE-038,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0058949652,0.0128991949,0.0119018379,0.0133062348,1,0.0216446641
173,P169-CASE-038,val,phase171_numpy_closure_head_control,control,0.027404268,0.0533508273,0.0664636267,0.0211188165,1,0.0625599085
173,P169-CASE-038,val,posterior_only_calibrated_bayesian_no_neural,control,0.027404268,0.0533508273,0.0664636267,0.0206816387,1,0.0622320252
