seed,case_id,split,variant_id,start_count,max_rounds_per_start,executed_rounds_total,function_evaluations_total,train_objective,learned_center_shift,learned_source_width,raw_closure_coeff,calibrated_closure_coeff
173,P169-CASE-018,test,uniform_grid_latent_trainable_control,1,48,24,193,0.0005292868,-0.0199441021,0.0358801708,0.0388043675,0.034365833
173,P169-CASE-019,train,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0004812116,-0.0199510501,0.0361809484,0.0720338541,0.0666654021
173,P169-CASE-019,train,uniform_grid_latent_trainable_control,1,48,26,209,0.0004812116,-0.0199510501,0.0361809484,0.0720338541,0.0669579493
173,P169-CASE-020,test,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0006197093,-0.0200377198,0.0539470647,-0.1090000107,-0.1093243874
173,P169-CASE-020,test,uniform_grid_latent_trainable_control,1,48,25,201,0.0006197219,-0.0200399171,0.0539374777,-0.1086620005,-0.1101226585
173,P169-CASE-021,train,tiny_explicit_latent_hidden_closure_smoke,2,48,41,330,0.0005405882,-0.0199705709,0.0543361975,-0.0253817213,-0.0285264764
173,P169-CASE-021,train,uniform_grid_latent_trainable_control,1,48,20,161,0.0005405902,-0.0199619648,0.0543400293,-0.0257008005,-0.0287472469
173,P169-CASE-022,train,tiny_explicit_latent_hidden_closure_smoke,3,48,62,499,0.000605736,-0.0198547493,0.0542028976,0.0320456489,0.0272533244
173,P169-CASE-022,train,uniform_grid_latent_trainable_control,1,48,22,177,0.000605736,-0.0198547493,0.0542028976,0.0320456489,0.0278965827
173,P169-CASE-023,val,tiny_explicit_latent_hidden_closure_smoke,3,48,63,507,0.0006043242,-0.0200624905,0.0542071794,0.1032280477,0.0963167631
173,P169-CASE-023,val,uniform_grid_latent_trainable_control,1,48,23,185,0.0006043242,-0.0200624905,0.0542071794,0.1032280477,0.0976914239
173,P169-CASE-024,train,tiny_explicit_latent_hidden_closure_smoke,3,48,58,467,0.000632595,-0.0201746391,0.073823268,-0.1225000628,-0.1230529039
173,P169-CASE-024,train,uniform_grid_latent_trainable_control,1,48,22,177,0.000632595,-0.0201746391,0.073823268,-0.1225000628,-0.1235417918
173,P169-CASE-025,val,tiny_explicit_latent_hidden_closure_smoke,3,48,61,491,0.0006587741,-0.0199363042,0.0739118566,-0.0535709228,-0.0559708529
173,P169-CASE-025,val,uniform_grid_latent_trainable_control,1,48,25,201,0.0006587755,-0.0199308435,0.0739061429,-0.0535821001,-0.0559275557
173,P169-CASE-026,train,tiny_explicit_latent_hidden_closure_smoke,2,48,41,330,0.0007057044,-0.01987338,0.0736627131,0.027926954,0.0231354553
173,P169-CASE-026,train,uniform_grid_latent_trainable_control,1,48,22,177,0.0007057057,-0.0198679537,0.0736615359,0.0277961098,0.023888642
173,P169-CASE-027,test,tiny_explicit_latent_hidden_closure_smoke,3,48,59,475,0.0006485006,-0.0200947991,0.0740980347,0.1072597752,0.1002135542
173,P169-CASE-027,test,uniform_grid_latent_trainable_control,1,48,23,185,0.0006485068,-0.0200977315,0.0741023275,0.1072348389,0.1017826613
173,P169-CASE-028,train,tiny_explicit_latent_hidden_closure_smoke,2,48,45,362,0.0005243977,-0.019953486,0.0957704358,-0.0810742121,-0.083571737
173,P169-CASE-028,train,uniform_grid_latent_trainable_control,1,48,25,201,0.0005243977,-0.019953486,0.0957704358,-0.0810742121,-0.0827118652
173,P169-CASE-029,test,tiny_explicit_latent_hidden_closure_smoke,2,48,44,354,0.0005932841,-0.0198747926,0.095848695,-0.03200087,-0.035854802
173,P169-CASE-029,test,uniform_grid_latent_trainable_control,1,48,26,209,0.0005932841,-0.0198747926,0.095848695,-0.03200087,-0.0345750151
173,P169-CASE-030,train,tiny_explicit_latent_hidden_closure_smoke,2,48,45,362,0.0007039154,-0.0199437146,0.0954370354,0.0398349402,0.0337745263
173,P169-CASE-030,train,uniform_grid_latent_trainable_control,1,48,28,225,0.0007039184,-0.019946647,0.0954285917,0.04012251,0.0361511168
173,P169-CASE-031,train,tiny_explicit_latent_hidden_closure_smoke,2,48,45,362,0.000551331,-0.0199929317,0.0960409833,0.1110580004,0.1030838621
173,P169-CASE-031,train,uniform_grid_latent_trainable_control,1,48,25,201,0.000551331,-0.0199929317,0.0960409833,0.1110580004,0.1057229977
173,P169-CASE-032,train,tiny_explicit_latent_hidden_closure_smoke,2,48,44,354,0.0006080403,6.1899e-05,0.0359491735,-0.1441823064,-0.1415841207
173,P169-CASE-032,train,uniform_grid_latent_trainable_control,1,48,25,201,0.0006080403,6.1899e-05,0.0359491735,-0.1441823064,-0.1433447085
173,P169-CASE-033,test,tiny_explicit_latent_hidden_closure_smoke,2,48,43,346,0.0005651065,-5.35402e-05,0.0358990278,-0.0249832885,-0.0258443442
173,P169-CASE-033,test,uniform_grid_latent_trainable_control,1,48,25,201,0.0005651065,-5.35402e-05,0.0358990278,-0.0249832885,-0.0264493155
173,P169-CASE-034,train,tiny_explicit_latent_hidden_closure_smoke,2,48,41,330,0.0006754078,2.07932e-05,0.0362895083,0.0160216365,0.0140787657
173,P169-CASE-034,train,uniform_grid_latent_trainable_control,1,48,23,185,0.0006754078,2.07932e-05,0.0362895083,0.0160216365,0.0137765339
173,P169-CASE-035,train,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0005988993,6.03792e-05,0.035629968,0.1441967774,0.1384384598
173,P169-CASE-035,train,uniform_grid_latent_trainable_control,1,48,24,193,0.0005988993,6.03792e-05,0.035629968,0.1441967774,0.1394839326
173,P169-CASE-036,train,tiny_explicit_latent_hidden_closure_smoke,3,48,54,435,0.0006848297,0.0001023699,0.0539607454,-0.0890177364,-0.0886393895
173,P169-CASE-036,train,uniform_grid_latent_trainable_control,1,48,16,129,0.0006848297,0.0001023699,0.0539607454,-0.0890177364,-0.0890887779
173,P169-CASE-037,train,tiny_explicit_latent_hidden_closure_smoke,3,48,54,435,0.000524961,8.8268e-06,0.0540730786,-0.0461068871,-0.046981711
173,P169-CASE-037,train,uniform_grid_latent_trainable_control,1,48,16,129,0.0005249643,6.839e-06,0.0540641036,-0.0458489272,-0.0467579519
173,P169-CASE-038,val,tiny_explicit_latent_hidden_closure_smoke,3,48,55,443,0.0006029556,0.0001061727,0.0540240804,0.0519866082,0.0483062348
173,P169-CASE-038,val,uniform_grid_latent_trainable_control,1,48,19,153,0.0006029625,0.0001041849,0.0540238109,0.052030431,0.0492466685
173,P169-CASE-039,train,tiny_explicit_latent_hidden_closure_smoke,3,48,53,427,0.0004367128,0,0.0539415956,0.1088896749,0.1035515667
173,P169-CASE-039,train,uniform_grid_latent_trainable_control,1,48,15,121,0.0004367128,0,0.0539415956,0.1088896749,0.1050022658
173,P169-CASE-040,val,tiny_explicit_latent_hidden_closure_smoke,3,48,53,427,0.0004365365,1.90005e-05,0.0739731795,-0.1278792423,-0.1264567259
173,P169-CASE-040,val,uniform_grid_latent_trainable_control,1,48,15,121,0.0004365365,1.92735e-05,0.0739700076,-0.1278102784,-0.1269767799
173,P169-CASE-041,train,tiny_explicit_latent_hidden_closure_smoke,3,48,52,419,0.0006197335,9.19233e-05,0.0739878948,-0.0648698089,-0.0652315436
173,P169-CASE-041,train,uniform_grid_latent_trainable_control,1,48,16,129,0.0006197342,9.13461e-05,0.0739822827,-0.0647222476,-0.0650959743
173,P169-CASE-042,test,tiny_explicit_latent_hidden_closure_smoke,3,48,56,451,0.0006060023,0.0001233416,0.0741971375,0.0634249504,0.0584917431
173,P169-CASE-042,test,uniform_grid_latent_trainable_control,1,48,17,137,0.0006060036,0.0001249781,0.0741979875,0.0633651519,0.0605320905
173,P169-CASE-043,train,tiny_explicit_latent_hidden_closure_smoke,3,48,56,451,0.0005398605,-0.0002608649,0.0741543776,0.1068089999,0.1003266065
173,P169-CASE-043,train,uniform_grid_latent_trainable_control,1,48,18,145,0.0005398605,-0.0002608649,0.0741543776,0.1068089999,0.1031059756
173,P169-CASE-044,test,tiny_explicit_latent_hidden_closure_smoke,2,48,44,354,0.0004777552,-3.50427e-05,0.095696838,-0.1091794622,-0.1092069147
173,P169-CASE-044,test,uniform_grid_latent_trainable_control,1,48,23,185,0.0004777552,-3.50427e-05,0.095696838,-0.1091794622,-0.1085293637
173,P169-CASE-045,train,tiny_explicit_latent_hidden_closure_smoke,2,48,41,330,0.0004985587,4.7511e-06,0.0958321199,-0.0594249168,-0.0608413187
173,P169-CASE-045,train,uniform_grid_latent_trainable_control,1,48,22,177,0.0004985604,0,0.0958360379,-0.0593895965,-0.0596930998
173,P169-CASE-046,train,tiny_explicit_latent_hidden_closure_smoke,2,48,41,330,0.0007704787,0.0001385393,0.095852149,0.0385216286,0.0343418381
173,P169-CASE-046,train,uniform_grid_latent_trainable_control,1,48,23,185,0.0007704804,0.0001351169,0.0958535031,0.0385789514,0.0364027865
173,P169-CASE-047,val,tiny_explicit_latent_hidden_closure_smoke,2,48,41,330,0.0005888009,0.0001536494,0.0962265803,0.1034034079,0.0974510338
173,P169-CASE-047,val,uniform_grid_latent_trainable_control,1,48,21,169,0.0005888009,0.0001536494,0.0962265803,0.1034034079,0.0999849011
173,P169-CASE-048,test,tiny_explicit_latent_hidden_closure_smoke,3,48,66,531,0.0007079021,0.0260065994,0.0356163358,-0.1324898076,-0.1287362649
173,P169-CASE-048,test,uniform_grid_latent_trainable_control,1,48,25,201,0.0007079055,0.0260131241,0.0356145936,-0.1324020344,-0.1295168091
173,P169-CASE-049,train,tiny_explicit_latent_hidden_closure_smoke,3,48,68,547,0.0006473678,0.0259877527,0.0361519727,-0.0588328639,-0.0563871428
173,P169-CASE-049,train,uniform_grid_latent_trainable_control,1,48,26,209,0.0006473678,0.0259877527,0.0361519727,-0.0588328639,-0.0573606989
173,P169-CASE-050,train,tiny_explicit_latent_hidden_closure_smoke,3,48,63,507,0.0004829332,0.0260131241,0.036074698,0.0127524609,0.013123184
173,P169-CASE-050,train,uniform_grid_latent_trainable_control,1,48,25,201,0.0004829332,0.0260131241,0.036074698,0.0127524609,0.012849096
173,P169-CASE-051,val,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0005417286,0.0259586546,0.0360607131,0.1014440652,0.0992653645
173,P169-CASE-051,val,uniform_grid_latent_trainable_control,1,48,24,193,0.0005417365,0.0259568207,0.0360502343,0.1016520824,0.100033376
173,P169-CASE-052,train,tiny_explicit_latent_hidden_closure_smoke,3,48,62,499,0.0005991888,0.0257818456,0.0540086432,-0.0963226822,-0.0913472918
173,P169-CASE-052,train,uniform_grid_latent_trainable_control,1,48,23,185,0.0005991897,0.0257855529,0.0540117834,-0.0964199536,-0.094094674
173,P169-CASE-053,val,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0005063489,0.0261291688,0.0539518441,-0.0525576292,-0.0534456163
173,P169-CASE-053,val,uniform_grid_latent_trainable_control,1,48,22,177,0.0005063581,0.0261279285,0.0539572803,-0.0526618817,-0.0511488045
173,P169-CASE-054,train,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0004499466,0.0261156071,0.0539353995,0.0311459451,0.0364938059
173,P169-CASE-054,train,uniform_grid_latent_trainable_control,1,48,24,193,0.0004499466,0.0261156071,0.0539353995,0.0311459451,0.0310455142
173,P169-CASE-055,test,tiny_explicit_latent_hidden_closure_smoke,3,48,60,483,0.000533567,0.026070794,0.0539340276,0.0716394114,0.080965818
173,P169-CASE-055,test,uniform_grid_latent_trainable_control,1,48,21,169,0.0005335781,0.0260675061,0.0539408282,0.0715232238,0.0706418629
173,P169-CASE-056,train,tiny_explicit_latent_hidden_closure_smoke,3,48,61,491,0.0006370631,0.0261254711,0.0738661263,-0.115323213,-0.1135148922
173,P169-CASE-056,train,uniform_grid_latent_trainable_control,1,48,22,177,0.0006370679,0.0261257808,0.0738715419,-0.1154394555,-0.1125541117
173,P169-CASE-057,test,tiny_explicit_latent_hidden_closure_smoke,3,48,62,499,0.000563455,0.0261054683,0.0739438485,-0.0560533935,-0.054162478
173,P169-CASE-057,test,uniform_grid_latent_trainable_control,1,48,23,185,0.000563455,0.0261054683,0.0739438485,-0.0560533935,-0.0543116679
173,P169-CASE-058,train,tiny_explicit_latent_hidden_closure_smoke,3,48,60,483,0.0005474209,0.0259047101,0.0740759818,0.0520966988,0.0511019886
173,P169-CASE-058,train,uniform_grid_latent_trainable_control,1,48,22,177,0.0005474212,0.0258979874,0.0740771244,0.0521835539,0.0518259783
173,P169-CASE-059,train,tiny_explicit_latent_hidden_closure_smoke,3,48,65,523,0.0007336218,0.0260127858,0.0741872129,0.1110806621,0.1077564555
173,P169-CASE-059,train,uniform_grid_latent_trainable_control,1,48,24,193,0.0007336218,0.0260127858,0.0741872129,0.1110806621,0.109601042
173,P169-CASE-060,train,tiny_explicit_latent_hidden_closure_smoke,3,48,68,547,0.0005751658,0.0260891082,0.0959236986,-0.0985097703,-0.097101492
173,P169-CASE-060,train,uniform_grid_latent_trainable_control,1,48,28,225,0.0005751669,0.0260893727,0.0959287166,-0.0986068627,-0.095866021
173,P169-CASE-061,train,tiny_explicit_latent_hidden_closure_smoke,3,48,66,531,0.0006891682,0.0261864758,0.0962141617,-0.0215568803,-0.011657122
173,P169-CASE-061,train,uniform_grid_latent_trainable_control,1,48,26,209,0.0006891693,0.0261881183,0.0962121531,-0.0215491381,-0.0202796785
173,P169-CASE-062,val,tiny_explicit_latent_hidden_closure_smoke,3,48,66,531,0.0005062682,0.0260441324,0.0960682772,0.0395416087,0.0381920708
173,P169-CASE-062,val,uniform_grid_latent_trainable_control,1,48,28,225,0.00050627,0.0260467561,0.0960729533,0.0394075741,0.039490829
173,P169-CASE-063,train,tiny_explicit_latent_hidden_closure_smoke,3,48,65,523,0.0006332357,0.0259636596,0.0957816701,0.1079196031,0.1045443105
173,P169-CASE-063,train,uniform_grid_latent_trainable_control,1,48,27,217,0.0006332357,0.0259636596,0.0957816701,0.1079196031,0.1066751623
173,P169-CASE-064,train,tiny_explicit_latent_hidden_closure_smoke,2,48,45,362,0.0005583813,0.0519828001,0.0360583821,-0.1149315651,-0.1086056091
173,P169-CASE-064,train,uniform_grid_latent_trainable_control,1,48,27,217,0.0005583813,0.0519828001,0.0360583821,-0.1149315651,-0.1101001176
173,P169-CASE-065,train,tiny_explicit_latent_hidden_closure_smoke,3,48,68,547,0.0006981983,0.0520172757,0.0358578895,-0.0522939379,-0.0478222173
173,P169-CASE-065,train,uniform_grid_latent_trainable_control,1,48,28,225,0.0006982007,0.052016323,0.0358497247,-0.0521096354,-0.0484855045
173,P169-CASE-066,val,tiny_explicit_latent_hidden_closure_smoke,3,48,71,571,0.0005551957,0.0519560071,0.0357912799,-0.015417229,-0.0120367599
173,P169-CASE-066,val,uniform_grid_latent_trainable_control,1,48,33,265,0.0005551957,0.0519560071,0.0357912799,-0.015417229,-0.012504741
173,P169-CASE-067,train,tiny_explicit_latent_hidden_closure_smoke,2,48,47,378,0.0006312162,0.0520278615,0.0359505407,0.1086312037,0.1084859074
173,P169-CASE-067,train,uniform_grid_latent_trainable_control,1,48,29,233,0.0006312162,0.0520278615,0.0359505407,0.1086312037,0.1091649429
173,P169-CASE-068,val,tiny_explicit_latent_hidden_closure_smoke,3,48,65,523,0.0005817777,0.0519791004,0.0538873446,-0.1123710091,-0.0960365473
173,P169-CASE-068,val,uniform_grid_latent_trainable_control,1,48,27,217,0.0005817802,0.0519744414,0.0538891399,-0.1123902902,-0.1074609264
173,P169-CASE-069,train,tiny_explicit_latent_hidden_closure_smoke,3,48,68,547,0.0006374266,0.052123101,0.0538507798,-0.0422468465,-0.0549770012
173,P169-CASE-069,train,uniform_grid_latent_trainable_control,1,48,27,217,0.0006374266,0.052123101,0.0538507798,-0.0422468465,-0.0386541349
173,P169-CASE-070,test,tiny_explicit_latent_hidden_closure_smoke,3,48,65,523,0.0005398255,0.0520178428,0.0538013606,0.0325384027,0.0322465302
173,P169-CASE-070,test,uniform_grid_latent_trainable_control,1,48,27,217,0.0005398255,0.0520178428,0.0538013606,0.0325384027,0.0346827949
173,P169-CASE-071,train,tiny_explicit_latent_hidden_closure_smoke,3,48,64,515,0.0007208089,0.0521112531,0.053855038,0.0916289251,0.1092361035
173,P169-CASE-071,train,uniform_grid_latent_trainable_control,1,48,25,201,0.0007208089,0.0521112531,0.053855038,0.0916289251,0.0926452086
173,P169-CASE-072,test,tiny_explicit_latent_hidden_closure_smoke,3,48,67,539,0.0006593447,0.0521149872,0.0742568366,-0.111538573,-0.1063815863
173,P169-CASE-072,test,uniform_grid_latent_trainable_control,1,48,26,209,0.000659347,0.0521112531,0.0742511519,-0.1113952399,-0.1063045325
173,P169-CASE-073,train,tiny_explicit_latent_hidden_closure_smoke,3,48,63,507,0.0007932855,0.0520599737,0.0742337485,-0.0339675579,-0.0309858735
173,P169-CASE-073,train,uniform_grid_latent_trainable_control,1,48,25,201,0.0007932855,0.0520599737,0.0742337485,-0.0339675579,-0.0303710024
173,P169-CASE-074,train,tiny_explicit_latent_hidden_closure_smoke,3,48,62,499,0.0005551792,0.051943105,0.0739997875,0.0189108121,0.0208747197
173,P169-CASE-074,train,uniform_grid_latent_trainable_control,1,48,28,225,0.0005551792,0.051943105,0.0739997875,0.0189108121,0.0214779343
173,P169-CASE-075,val,tiny_explicit_latent_hidden_closure_smoke,3,48,63,507,0.0006866087,0.051949944,0.0740194179,0.0522461909,0.0532574555
173,P169-CASE-075,val,uniform_grid_latent_trainable_control,1,48,27,217,0.0006866087,0.051949944,0.0740194179,0.0522461909,0.0541727891
173,P169-CASE-076,train,tiny_explicit_latent_hidden_closure_smoke,2,48,49,394,0.0005398207,0.0522616775,0.0964751755,-0.1490089753,-0.1427995178
173,P169-CASE-076,train,uniform_grid_latent_trainable_control,1,48,30,241,0.0005398227,0.0522595744,0.0964738478,-0.1489586006,-0.1429483797
173,P169-CASE-077,val,tiny_explicit_latent_hidden_closure_smoke,2,48,49,394,0.0005155972,0.051862002,0.0960332594,-0.0341420134,-0.0314157754
173,P169-CASE-077,val,uniform_grid_latent_trainable_control,1,48,31,249,0.0005155972,0.051862002,0.0960332594,-0.0341420134,-0.0303790963
173,P169-CASE-078,train,tiny_explicit_latent_hidden_closure_smoke,2,48,49,394,0.0007365429,0.0523110438,0.0960952102,0.0274010943,0.0284819116
173,P169-CASE-078,train,uniform_grid_latent_trainable_control,1,48,29,233,0.0007365448,0.0523153993,0.0960989549,0.0272818599,0.0299034661
173,P169-CASE-079,test,tiny_explicit_latent_hidden_closure_smoke,2,48,47,378,0.000659585,0.0520547974,0.0956983736,0.1003200683,0.0991716495
173,P169-CASE-079,test,uniform_grid_latent_trainable_control,1,48,31,249,0.0006595904,0.0520589485,0.0956915642,0.1003792143,0.101568744
