split_id,profile,method,role,split,rmse,mae,r2,n_rows
element_set_hash_2,element_fraction_vector,hist_gradient_boosting,admissible,val,12.89832017,8.4481831154,0.876363259092,3474
element_set_hash_2,element_fraction_vector,hist_gradient_boosting,admissible,test,12.418990708,8.23650832248,0.86616850293,4693
element_set_hash_2,formula_shape_control,knn,shortcut_control,train,15.9517084621,9.26601171379,0.775813489297,13096
element_set_hash_2,formula_shape_control,knn,shortcut_control,val,24.2504097195,16.013217655,0.562961795326,3474
element_set_hash_2,formula_shape_control,knn,shortcut_control,test,24.2989487244,16.331772727,0.487657124984,4693
element_set_hash_2,formula_shape_control,extra_trees,shortcut_control,train,15.3835170075,10.2386357082,0.791499864251,13096
element_set_hash_2,formula_shape_control,extra_trees,shortcut_control,val,21.8299318182,14.5606937995,0.64585101546,3474
element_set_hash_2,formula_shape_control,extra_trees,shortcut_control,test,22.3161332591,15.1081191863,0.567860839375,4693
element_set_hash_2,element_set_hash_control,knn,shortcut_control,train,13.140411881,6.94966123627,0.847870644103,13096
element_set_hash_2,element_set_hash_control,knn,shortcut_control,val,30.3849476202,20.4904111235,0.3138829268,3474
element_set_hash_2,element_set_hash_control,knn,shortcut_control,test,32.169176142,22.6736016535,0.102022181122,4693
element_set_hash_2,element_set_hash_control,extra_trees,shortcut_control,train,13.2105818057,8.16866717541,0.846241561608,13096
element_set_hash_2,element_set_hash_control,extra_trees,shortcut_control,val,27.2127022693,18.3619104912,0.449668232857,3474
element_set_hash_2,element_set_hash_control,extra_trees,shortcut_control,test,28.4131268392,20.07929799,0.299474752912,4693
element_set_hash_2,row_order_control,knn,shortcut_control,train,0,0,1,13096
element_set_hash_2,row_order_control,knn,shortcut_control,val,24.4635276347,15.789062724,0.5552464666,3474
element_set_hash_2,row_order_control,knn,shortcut_control,test,25.4516889348,16.8969233996,0.437893062577,4693
element_set_hash_2,row_order_control,extra_trees,shortcut_control,train,13.7877244683,9.2894551553,0.832513324593,13096
element_set_hash_2,row_order_control,extra_trees,shortcut_control,val,23.6282628379,15.765004486,0.585098668249,3474
element_set_hash_2,row_order_control,extra_trees,shortcut_control,test,24.5283402599,16.9163157152,0.477938032111,4693
element_set_hash_3,train_mean,mean,mean_baseline,train,34.6027745077,30.0822564122,0,12696
element_set_hash_3,train_mean,mean,mean_baseline,val,34.7070682657,30.0273654993,-0.011114936445,4416
element_set_hash_3,train_mean,mean,mean_baseline,test,32.7897473607,27.9965521646,-0.00732344238311,4151
element_set_hash_3,uci_feature_full,knn,admissible,train,4.81784176261,1.5631474184,0.980614222736,12696
element_set_hash_3,uci_feature_full,knn,admissible,val,16.4721632985,9.72793427899,0.772246036244,4416
element_set_hash_3,uci_feature_full,knn,admissible,test,17.7467645996,10.745806129,0.704925841496,4151
element_set_hash_3,uci_feature_full,extra_trees,admissible,train,5.19120717498,2.40941382078,0.977493141656,12696
element_set_hash_3,uci_feature_full,extra_trees,admissible,val,13.5192725623,8.60528248388,0.846583767353,4416
element_set_hash_3,uci_feature_full,extra_trees,admissible,test,13.3124596847,8.30277533163,0.833961266874,4151
element_set_hash_3,uci_feature_full,hist_gradient_boosting,admissible,train,8.44143553318,5.37565547751,0.940487146934,12696
element_set_hash_3,uci_feature_full,hist_gradient_boosting,admissible,val,13.3631570605,8.51005928266,0.850106496176,4416
