target,profile,model,model_label,alpha,l1_ratio,feature_count,train_rmse,val_rmse,test_rmse,phase124_guard_profile,phase124_guard_method,phase124_guard_val_rmse,phase124_guard_test_rmse,phase124_nearest_neighbor_val_rmse,phase124_nearest_neighbor_test_rmse,phase123_selected_profile,phase123_selected_method,phase123_selected_val_rmse,phase123_selected_test_rmse,val_gain_vs_phase124,relative_val_gain_vs_phase124,test_gain_vs_phase124,test_reversal_ratio_vs_phase124,val_gain_vs_phase123,test_gain_vs_phase123,clears_phase124_validation_guard,clears_phase124_test_guard,selected_low_capacity
gap_expt_ev,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,16,1.188269681,1.107629974,1.415173920,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390956650,-0.545515839,-0.362073869,1.343817160,-0.390956650,-0.362073869,false,false,false
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,16,1.188269681,1.107629972,1.415173920,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390956648,-0.545515837,-0.362073868,1.343817160,-0.390956648,-0.362073868,false,false,false
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,16,1.188269681,1.107629809,1.415173882,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390956485,-0.545515609,-0.362073831,1.343817124,-0.390956485,-0.362073831,false,false,false
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,16,1.188269683,1.107613461,1.415170118,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390940137,-0.545492798,-0.362070067,1.343813550,-0.390940137,-0.362070067,false,false,false
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,16,1.188287699,1.106095635,1.414816300,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.389422311,-0.543374922,-0.361716249,1.343477572,-0.389422311,-0.361716249,false,false,false
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=10,10.000000000,,16,1.189144817,1.098547917,1.412852500,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.381874593,-0.532843320,-0.359752449,1.341612792,-0.381874593,-0.359752449,false,false,false
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=100,100.000000000,,16,1.194967353,1.094166753,1.410670865,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.377493429,-0.526730124,-0.357570813,1.339541160,-0.377493429,-0.357570813,false,false,false
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1e-05,0.000010000,,16,1.188269714,1.107569062,1.415154210,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390895738,-0.545430847,-0.362054159,1.343798444,-0.390895738,-0.362054159,false,false,false
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.0001,0.000100000,,16,1.188272912,1.107026002,1.414978044,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390352678,-0.544673096,-0.361877992,1.343631160,-0.390352678,-0.361877992,false,false,false
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.001,0.001000000,,16,1.188592256,1.102111431,1.413338880,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.385438107,-0.537815618,-0.360238829,1.342074648,-0.385438107,-0.360238829,false,false,false
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.01,0.010000000,,16,1.195383421,1.093965159,1.415641734,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.377291835,-0.526448833,-0.362541683,1.344261386,-0.377291835,-0.362541683,false,false,false
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.1,0.100000000,,16,1.224848498,1.134880247,1.448504947,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.418206923,-0.583539124,-0.395404896,1.375467549,-0.418206923,-0.395404896,false,false,false
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1,1.000000000,,16,1.409519222,1.360703707,1.611991946,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.644030383,-0.898638698,-0.558891894,1.530711107,-0.644030383,-0.558891894,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,16,1.188271336,1.107163008,1.415054762,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390489684,-0.544864265,-0.361954710,1.343704010,-0.390489684,-0.361954710,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,16,1.188271833,1.107111864,1.415026025,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390438540,-0.544792902,-0.361925974,1.343676722,-0.390438540,-0.361925974,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,16,1.188272442,1.107060485,1.414997260,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.390387161,-0.544721211,-0.361897208,1.343649407,-0.390387161,-0.361897208,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,16,1.188407608,1.103624170,1.414114998,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.386950846,-0.539926397,-0.361014947,1.342811631,-0.386950846,-0.361014947,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,16,1.188462128,1.103079032,1.413827231,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.386405708,-0.539165747,-0.360727180,1.342538375,-0.386405708,-0.360727180,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,16,1.188533790,1.102507925,1.413535663,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.385834601,-0.538368860,-0.360435612,1.342261508,-0.385834601,-0.360435612,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,16,1.191983118,1.093349654,1.411613972,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.376676330,-0.525589997,-0.358513921,1.340436714,-0.376676330,-0.358513921,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,16,1.192655720,1.093835747,1.413811241,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.377162423,-0.526268260,-0.360711189,1.342523190,-0.377162423,-0.360711189,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,16,1.193960978,1.093991365,1.415101499,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.377318041,-0.526485399,-0.362001447,1.343748390,-0.377318041,-0.362001447,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,16,1.207573855,1.108472097,1.424161879,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.391798773,-0.546690884,-0.371061828,1.352351923,-0.391798773,-0.371061828,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,16,1.219041121,1.123464936,1.438370958,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.406791612,-0.567610931,-0.385270906,1.365844542,-0.406791612,-0.385270906,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,16,1.222104317,1.129797450,1.443506284,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.413124126,-0.576446915,-0.390406233,1.370720932,-0.413124126,-0.390406233,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,16,1.265405777,1.194556321,1.478893632,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.477882997,-0.666807290,-0.425793581,1.404323958,-0.477882997,-0.425793581,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,16,1.357648489,1.303334305,1.568868206,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.586660981,-0.818589113,-0.515768154,1.489761779,-0.586660981,-0.515768154,false,false,false
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,16,1.409519222,1.360703707,1.611991946,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.644030383,-0.898638698,-0.558891894,1.530711107,-0.644030383,-0.558891894,false,false,false
gap_expt_ev,covalency_proxy,huber,huber;alpha=1e-05,0.000010000,,16,1.273401225,1.183097312,1.510213996,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.466423988,-0.650818124,-0.457113945,1.434065068,-0.466423988,-0.457113945,false,false,false
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.001,0.001000000,,16,1.273401585,1.183097713,1.510214832,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.466424389,-0.650818683,-0.457114781,1.434065861,-0.466424389,-0.457114781,false,false,false
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.1,0.100000000,,16,1.273389884,1.183090188,1.510217087,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.466416864,-0.650808183,-0.457117036,1.434068002,-0.466416864,-0.457117036,false,false,false
gap_expt_ev,heavy_element_proxy,ordinary_least_squares,ordinary_least_squares,,,14,1.213725570,1.132713959,1.369776228,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416040635,-0.580516424,-0.316676177,1.300708538,-0.416040635,-0.316676177,false,false,false
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1e-06,0.000001000,,14,1.213725570,1.132713959,1.369776228,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416040635,-0.580516424,-0.316676176,1.300708538,-0.416040635,-0.316676176,false,false,false
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.0001,0.000100000,,14,1.213725570,1.132713968,1.369776215,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416040644,-0.580516436,-0.316676163,1.300708525,-0.416040644,-0.316676163,false,false,false
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.01,0.010000000,,14,1.213725570,1.132714800,1.369774906,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416041476,-0.580517597,-0.316674854,1.300707282,-0.416041476,-0.316674854,false,false,false
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1,1.000000000,,14,1.213726410,1.132797506,1.369648312,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416124182,-0.580633000,-0.316548261,1.300587072,-0.416124182,-0.316548261,false,false,false
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=10,10.000000000,,14,1.213787818,1.133499013,1.368813092,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416825689,-0.581611837,-0.315713041,1.299793966,-0.416825689,-0.315713041,false,false,false
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=100,100.000000000,,14,1.215131706,1.137623019,1.369393969,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.420949695,-0.587366211,-0.316293918,1.300345553,-0.420949695,-0.316293918,false,false,false
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1e-05,0.000010000,,14,1.213725576,1.132719808,1.369771874,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416046484,-0.580524585,-0.316671823,1.300704403,-0.416046484,-0.316671823,false,false,false
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.0001,0.000100000,,14,1.213726131,1.132773054,1.369733252,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416099730,-0.580598881,-0.316633201,1.300667729,-0.416099730,-0.316633201,false,false,false
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.001,0.001000000,,14,1.213781637,1.133365503,1.369399750,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416692179,-0.581425546,-0.316299699,1.300351043,-0.416692179,-0.316299699,false,false,false
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.01,0.010000000,,14,1.215901166,1.138911412,1.371793159,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.422238088,-0.589163952,-0.318693108,1.302623770,-0.422238088,-0.318693108,false,false,false
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.1,0.100000000,,14,1.251709029,1.180962237,1.433098811,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.464288913,-0.647838977,-0.379998760,1.360838231,-0.464288913,-0.379998760,false,false,false
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1,1.000000000,,14,1.409519222,1.360703707,1.611991946,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.644030383,-0.898638698,-0.558891894,1.530711107,-0.644030383,-0.558891894,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,14,1.213725686,1.132743650,1.369739597,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416070326,-0.580557853,-0.316639546,1.300673754,-0.416070326,-0.316639546,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,14,1.213725810,1.132754597,1.369737232,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416081273,-0.580573128,-0.316637181,1.300671508,-0.416081273,-0.316637181,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,14,1.213725986,1.132765640,1.369734845,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416092316,-0.580588536,-0.316634794,1.300669242,-0.416092316,-0.316634794,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,14,1.213736458,1.133012293,1.369442932,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416338969,-0.580932700,-0.316342880,1.300392047,-0.416338969,-0.316342880,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,14,1.213748721,1.133136319,1.369427633,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416462995,-0.581105758,-0.316327581,1.300377520,-0.416462995,-0.316327581,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,14,1.213766530,1.133270340,1.369411295,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.416597016,-0.581292763,-0.316311244,1.300362006,-0.416597016,-0.316311244,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,14,1.214371901,1.135622260,1.368576314,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.418948936,-0.584574481,-0.315476263,1.299569127,-0.418948936,-0.315476263,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,14,1.215319747,1.138024747,1.369251864,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.421351423,-0.587926757,-0.316151813,1.300210614,-0.421351423,-0.316151813,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,14,1.215717306,1.138745358,1.370750637,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.422072034,-0.588932251,-0.317650586,1.301633815,-0.422072034,-0.317650586,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,14,1.221378538,1.145973305,1.387446331,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.429299981,-0.599017664,-0.334346279,1.317487668,-0.429299981,-0.334346279,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,14,1.231142965,1.156993524,1.406399539,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.440320200,-0.614394571,-0.353299488,1.335485206,-0.440320200,-0.353299488,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,14,1.242905594,1.171046743,1.422751584,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.454373419,-0.634003532,-0.369651532,1.351012738,-0.454373419,-0.369651532,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,14,1.319537420,1.259451842,1.512154854,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.542778518,-0.757358339,-0.459054802,1.435908062,-0.542778518,-0.459054802,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,14,1.409519222,1.360703707,1.611991946,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.644030383,-0.898638698,-0.558891894,1.530711107,-0.644030383,-0.558891894,false,false,false
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,14,1.409519222,1.360703707,1.611991946,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.644030383,-0.898638698,-0.558891894,1.530711107,-0.644030383,-0.558891894,false,false,false
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=1e-05,0.000010000,,14,1.277359345,1.221340698,1.492595369,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.504667374,-0.704180493,-0.439495318,1.417334818,-0.504667374,-0.439495318,false,false,false
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.001,0.001000000,,14,1.277359159,1.221340867,1.492594763,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.504667543,-0.704180727,-0.439494712,1.417334242,-0.504667543,-0.439494712,false,false,false
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.1,0.100000000,,14,1.277341459,1.221358358,1.492534534,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.504685034,-0.704205134,-0.439434482,1.417277050,-0.504685034,-0.439434482,false,false,false
gap_expt_ev,anion_cation_interaction,ordinary_least_squares,ordinary_least_squares,,,20,1.179134489,1.096480926,1.418530506,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379807602,-0.529959173,-0.365430454,1.347004498,-0.379807602,-0.365430454,false,false,false
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1e-06,0.000001000,,20,1.179189223,1.095721547,1.418895038,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379048223,-0.528899585,-0.365794986,1.347350649,-0.379048223,-0.365794986,false,false,false
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.0001,0.000100000,,20,1.179189223,1.095721549,1.418895038,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379048224,-0.528899586,-0.365794987,1.347350650,-0.379048224,-0.365794987,false,false,false
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.01,0.010000000,,20,1.179189223,1.095721651,1.418895101,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379048327,-0.528899730,-0.365795050,1.347350709,-0.379048327,-0.365795050,false,false,false
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1,1.000000000,,20,1.179189834,1.095732525,1.418901215,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379059201,-0.528914903,-0.365801163,1.347356515,-0.379059201,-0.365801163,false,false,false
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=10,10.000000000,,20,1.179241187,1.095874567,1.418941252,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379201243,-0.529113099,-0.365841201,1.347394533,-0.379201243,-0.365841201,false,false,false
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=100,100.000000000,,20,1.181070218,1.098365716,1.418401828,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.381692392,-0.532589088,-0.365301777,1.346882308,-0.381692392,-0.365301777,false,false,false
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1e-05,0.000010000,,20,1.179189232,1.095722452,1.418900253,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379049128,-0.528900847,-0.365800202,1.347355602,-0.379049128,-0.365800202,false,false,false
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.0001,0.000100000,,20,1.179190161,1.095729199,1.418949653,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379055875,-0.528910261,-0.365849602,1.347402511,-0.379055875,-0.365849602,false,false,false
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.001,0.001000000,,20,1.179283059,1.095885761,1.419509917,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.379212437,-0.529128717,-0.366409866,1.347934525,-0.379212437,-0.366409866,false,false,false
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.01,0.010000000,,20,1.182229323,1.101744796,1.420575450,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.385071472,-0.537304040,-0.367475399,1.348946331,-0.385071472,-0.367475399,false,false,false
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.1,0.100000000,,20,1.204957435,1.130810032,1.438366147,chemistry_descriptors,extra_trees,0.716673324,1.053100051,1.124283576,1.349397394,chemistry_descriptors,extra_trees,0.716673324,1.053100051,-0.414136708,-0.577859806,-0.385266096,1.365839974,-0.414136708,-0.385266096,false,false,false
