target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2,nrmse_train_std
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,test,986,14,1.370750637,0.980759345,0.265626936,0.972495171
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,train,2674,14,1.221378538,0.893669836,0.249140703,0.866521377
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,val,944,14,1.145973305,0.819654655,0.290402993,0.813024247
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,test,986,14,1.387446331,0.988252911,0.247628715,0.984340127
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,train,2674,14,1.231142965,0.902751984,0.237087080,0.873448865
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,val,944,14,1.156993524,0.828444400,0.276689734,0.820842671
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,test,986,14,1.406399539,1.003352956,0.226932782,0.997786704
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,train,2674,14,1.242905594,0.919342974,0.222439340,0.881794001
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,val,944,14,1.171046743,0.847035445,0.259011899,0.830812893
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,test,986,14,1.422751584,1.025692550,0.208851549,1.009387855
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,train,2674,14,1.319537420,1.023113424,0.123601924,0.936161351
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,val,944,14,1.259451842,0.969178551,0.142911032,0.893532931
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,test,986,14,1.512154854,1.139889921,0.106298757,1.072816056
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,train,2674,14,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,val,944,14,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,test,986,14,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,train,2674,14,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,val,944,14,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,test,986,14,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=1e-05,0.000010000,,train,2674,14,1.277359345,0.850803482,0.178733377,0.906237620
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=1e-05,0.000010000,,val,944,14,1.221340698,0.816784180,0.193997421,0.866494532
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=1e-05,0.000010000,,test,986,14,1.492595369,0.956741030,0.129269001,1.058939350
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.001,0.001000000,,train,2674,14,1.277359159,0.850803371,0.178733616,0.906237488
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.001,0.001000000,,val,944,14,1.221340867,0.816784269,0.193997199,0.866494651
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.001,0.001000000,,test,986,14,1.492594763,0.956740707,0.129269708,1.058938920
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.1,0.100000000,,train,2674,14,1.277341459,0.850792210,0.178756375,0.906224931
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.1,0.100000000,,val,944,14,1.221358358,0.816792690,0.193974112,0.866507061
gap_expt_ev,heavy_element_proxy,huber,huber;alpha=0.1,0.100000000,,test,986,14,1.492534534,0.956707806,0.129339978,1.058896190
gap_expt_ev,anion_cation_interaction,ordinary_least_squares,ordinary_least_squares,,,train,2674,20,1.179134489,0.833323710,0.300182693,0.836550840
gap_expt_ev,anion_cation_interaction,ordinary_least_squares,ordinary_least_squares,,,val,944,20,1.096480926,0.740085028,0.350371700,0.777911297
gap_expt_ev,anion_cation_interaction,ordinary_least_squares,ordinary_least_squares,,,test,986,20,1.418530506,0.973443997,0.213539009,1.006393161
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1e-06,0.000001000,,train,2674,20,1.179189223,0.833425824,0.300117722,0.836589671
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1e-06,0.000001000,,val,944,20,1.095721547,0.739372902,0.351271202,0.777372547
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1e-06,0.000001000,,test,986,20,1.418895038,0.973619539,0.213134750,1.006651783
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.0001,0.000100000,,train,2674,20,1.179189223,0.833425826,0.300117722,0.836589671
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.0001,0.000100000,,val,944,20,1.095721549,0.739372912,0.351271201,0.777372547
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.0001,0.000100000,,test,986,20,1.418895038,0.973619532,0.213134749,1.006651783
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.01,0.010000000,,train,2674,20,1.179189223,0.833426073,0.300117722,0.836589671
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.01,0.010000000,,val,944,20,1.095721651,0.739373845,0.351271079,0.777372620
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=0.01,0.010000000,,test,986,20,1.418895101,0.973618805,0.213134679,1.006651828
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1,1.000000000,,train,2674,20,1.179189834,0.833450581,0.300116996,0.836590105
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1,1.000000000,,val,944,20,1.095732525,0.739469112,0.351258203,0.777380335
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=1,1.000000000,,test,986,20,1.418901215,0.973549920,0.213127899,1.006656165
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=10,10.000000000,,train,2674,20,1.179241187,0.833668831,0.300056036,0.836626538
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=10,10.000000000,,val,944,20,1.095874567,0.740306237,0.351089997,0.777481108
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=10,10.000000000,,test,986,20,1.418941252,0.972996666,0.213083492,1.006684570
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=100,100.000000000,,train,2674,20,1.181070218,0.836244326,0.297883093,0.837924166
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=100,100.000000000,,val,944,20,1.098365716,0.747201658,0.348136431,0.779248483
gap_expt_ev,anion_cation_interaction,ridge,ridge;alpha=100,100.000000000,,test,986,20,1.418401828,0.970903193,0.213681686,1.006301869
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1e-05,0.000010000,,train,2674,20,1.179189232,0.833425869,0.300117711,0.836589678
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1e-05,0.000010000,,val,944,20,1.095722452,0.739379759,0.351270131,0.777373188
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1e-05,0.000010000,,test,986,20,1.418900253,0.973610074,0.213128965,1.006655483
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.0001,0.000100000,,train,2674,20,1.179190161,0.833423221,0.300116608,0.836590337
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.0001,0.000100000,,val,944,20,1.095729199,0.739447109,0.351262142,0.777377975
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.0001,0.000100000,,test,986,20,1.418949653,0.973524891,0.213074173,1.006690530
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.001,0.001000000,,train,2674,20,1.179283059,0.833440885,0.300006328,0.836656245
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.001,0.001000000,,val,944,20,1.095885761,0.740191786,0.351076740,0.777489050
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.001,0.001000000,,test,986,20,1.419509917,0.972694892,0.212452624,1.007088016
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.01,0.010000000,,train,2674,20,1.182229323,0.837548065,0.296504299,0.838746506
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.01,0.010000000,,val,944,20,1.101744796,0.752199384,0.344119394,0.781645811
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.01,0.010000000,,test,986,20,1.420575450,0.969521127,0.211269861,1.007843971
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.1,0.100000000,,train,2674,20,1.204957435,0.852781386,0.269195175,0.854871233
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.1,0.100000000,,val,944,20,1.130810032,0.779822196,0.309057228,0.802266485
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=0.1,0.100000000,,test,986,20,1.438366147,0.983052378,0.191390699,1.020465790
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1,1.000000000,,train,2674,20,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1,1.000000000,,val,944,20,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,anion_cation_interaction,lasso,lasso;alpha=1,1.000000000,,test,986,20,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,train,2674,20,1.179189344,0.833432217,0.300117578,0.836589757
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,val,944,20,1.095726833,0.739408838,0.351264943,0.777376296
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,test,986,20,1.418904035,0.973586739,0.213124770,1.006658166
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,train,2674,20,1.179189552,0.833429377,0.300117331,0.836589905
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,val,944,20,1.095728270,0.739423951,0.351263242,0.777377316
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,test,986,20,1.418919475,0.973564029,0.213107646,1.006669120
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,train,2674,20,1.179189878,0.833425686,0.300116944,0.836590136
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,val,944,20,1.095728796,0.739437850,0.351262619,0.777377689
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,test,986,20,1.418937519,0.973540552,0.213087632,1.006681921
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,train,2674,20,1.179200920,0.833491258,0.300103836,0.836597970
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,val,944,20,1.095784771,0.739750079,0.351196336,0.777417401
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,test,986,20,1.418987236,0.973305249,0.213032487,1.006717194
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,train,2674,20,1.179221239,0.833467103,0.300079717,0.836612385
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,val,944,20,1.095817895,0.739907526,0.351157110,0.777440902
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,test,986,20,1.419152931,0.973081885,0.212848688,1.006834748
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,train,2674,20,1.179254048,0.833445453,0.300040768,0.836635662
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,val,944,20,1.095854099,0.740071632,0.351114236,0.777466587
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,test,986,20,1.419361501,0.972850543,0.212617299,1.006982721
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,train,2674,20,1.180009915,0.834578250,0.299143175,0.837171921
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,val,944,20,1.097099104,0.743296927,0.349638995,0.778349870
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,test,986,20,1.419869056,0.971326176,0.212054072,1.007342811
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,train,2674,20,1.180844242,0.835639027,0.298151742,0.837763844
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,val,944,20,1.098469141,0.746430327,0.348013664,0.779321859
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,test,986,20,1.420539797,0.970878894,0.211309450,1.007818676
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,train,2674,20,1.181673483,0.836701319,0.297165658,0.838352159
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,val,944,20,1.100403330,0.749858652,0.345715601,0.780694093
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,test,986,20,1.420708070,0.969992290,0.211122587,1.007938060
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,train,2674,20,1.191854559,0.844671613,0.285002508,0.845575243
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,val,944,20,1.111968934,0.765607937,0.331889832,0.788899446
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,test,986,20,1.422952615,0.971974676,0.208627959,1.009530478
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,train,2674,20,1.195100860,0.844766473,0.281102271,0.847878369
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,val,944,20,1.118413955,0.769216424,0.324122596,0.793471942
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,test,986,20,1.427873041,0.971769854,0.203145527,1.013021333
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,train,2674,20,1.200356106,0.848051201,0.274765917,0.851606766
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,val,944,20,1.125774793,0.775016043,0.315196749,0.798694175
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,test,986,20,1.433561608,0.976366104,0.196783632,1.017057153
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,train,2674,20,1.257160696,0.927872700,0.204501100,0.891907450
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,val,944,20,1.186803867,0.868955697,0.238936878,0.841991970
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,test,986,20,1.469875203,1.054748355,0.155575640,1.042820261
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,train,2674,20,1.357515381,1.057372188,0.072428253,0.963105263
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,val,944,20,1.302331523,1.014031002,0.083556113,0.923954425
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,test,986,20,1.568951115,1.183543209,0.037903464,1.113110833
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,train,2674,20,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,val,944,20,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,anion_cation_interaction,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,test,986,20,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=1e-05,0.000010000,,train,2674,20,1.249680213,0.801228241,0.213939849,0.886600334
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=1e-05,0.000010000,,val,944,20,1.171042748,0.730238174,0.259016955,0.830810059
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=1e-05,0.000010000,,test,986,20,1.486412027,0.954054388,0.136468373,1.054552505
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=0.001,0.001000000,,train,2674,20,1.249679908,0.801228218,0.213940232,0.886600117
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=0.001,0.001000000,,val,944,20,1.171042491,0.730238105,0.259017280,0.830809876
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=0.001,0.001000000,,test,986,20,1.486411782,0.954054200,0.136468658,1.054552332
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=0.1,0.100000000,,train,2674,20,1.249677168,0.801226636,0.213943679,0.886598174
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=0.1,0.100000000,,val,944,20,1.171045154,0.730243961,0.259013910,0.830811766
gap_expt_ev,anion_cation_interaction,huber,huber;alpha=0.1,0.100000000,,test,986,20,1.486423208,0.954044691,0.136455383,1.054560437
gap_expt_ev,mechanism_compact,ordinary_least_squares,ordinary_least_squares,,,train,2674,28,1.184083267,0.836470410,0.294296158,0.840061808
gap_expt_ev,mechanism_compact,ordinary_least_squares,ordinary_least_squares,,,val,944,28,1.088851686,0.744299623,0.359380390,0.772498643
gap_expt_ev,mechanism_compact,ordinary_least_squares,ordinary_least_squares,,,test,986,28,1.403095642,0.973921193,0.230560676,0.995442715
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=1e-06,0.000001000,,train,2674,28,1.184141196,0.836629895,0.294227106,0.840102907
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=1e-06,0.000001000,,val,944,28,1.087909873,0.743560323,0.360488131,0.771830462
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=1e-06,0.000001000,,test,986,28,1.403329058,0.974121741,0.230304651,0.995608315
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=0.0001,0.000100000,,train,2674,28,1.184141196,0.836629850,0.294227106,0.840102907
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=0.0001,0.000100000,,val,944,28,1.087909712,0.743560167,0.360488320,0.771830348
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=0.0001,0.000100000,,test,986,28,1.403328979,0.974121622,0.230304737,0.995608259
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=0.01,0.010000000,,train,2674,28,1.184141201,0.836625391,0.294227100,0.840102910
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=0.01,0.010000000,,val,944,28,1.087893633,0.743544579,0.360507223,0.771818941
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=0.01,0.010000000,,test,986,28,1.403321141,0.974109746,0.230313335,0.995602698
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=1,1.000000000,,train,2674,28,1.184183730,0.836242435,0.294176403,0.840133083
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=1,1.000000000,,val,944,28,1.086469356,0.742097966,0.362180584,0.770808470
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=1,1.000000000,,test,986,28,1.402626606,0.972999307,0.231075017,0.995109952
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=10,10.000000000,,train,2674,28,1.185751152,0.834822816,0.292306667,0.841245109
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=10,10.000000000,,val,944,28,1.081403398,0.735582899,0.368114728,0.767214367
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=10,10.000000000,,test,986,28,1.400166052,0.968460410,0.233770420,0.993364283
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=100,100.000000000,,train,2674,28,1.192548844,0.836056953,0.284169259,0.846067811
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=100,100.000000000,,val,944,28,1.083960931,0.733374246,0.365122361,0.769028839
gap_expt_ev,mechanism_compact,ridge,ridge;alpha=100,100.000000000,,test,986,28,1.400891041,0.962171362,0.232976726,0.993878635
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=1e-05,0.000010000,,train,2674,28,1.184141253,0.836614887,0.294227039,0.840102947
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=1e-05,0.000010000,,val,944,28,1.087861006,0.743515211,0.360545581,0.771795793
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=1e-05,0.000010000,,test,986,28,1.403298857,0.974083192,0.230337779,0.995586888
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.0001,0.000100000,,train,2674,28,1.184146886,0.836491412,0.294220323,0.840106944
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.0001,0.000100000,,val,944,28,1.087428399,0.743109185,0.361054061,0.771488875
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.0001,0.000100000,,test,986,28,1.403030465,0.973737203,0.230632159,0.995396475
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.001,0.001000000,,train,2674,28,1.184684284,0.835467111,0.293579574,0.840488207
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.001,0.001000000,,val,944,28,1.084002973,0.739605497,0.365073111,0.769058666
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.001,0.001000000,,test,986,28,1.400544171,0.970459512,0.233356518,0.993632544
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.01,0.010000000,,train,2674,28,1.196581910,0.839419772,0.279319353,0.848929118
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.01,0.010000000,,val,944,28,1.092142593,0.739996045,0.355502166,0.774833415
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.01,0.010000000,,test,986,28,1.412236662,0.965234178,0.220502386,1.001927920
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,train,2674,28,1.218696574,0.852678021,0.252434631,0.864618626
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,val,944,28,1.129094969,0.771379649,0.311151500,0.801049713
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,test,986,28,1.439960479,0.984688854,0.189597127,1.021596908
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,train,2674,28,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,val,944,28,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,test,986,28,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,train,2674,28,1.184144890,0.836511790,0.294222702,0.840105528
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,val,944,28,1.087477255,0.743139966,0.360996646,0.771523537
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,test,986,28,1.403105128,0.973792408,0.230550272,0.995449445
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,train,2674,28,1.184145500,0.836503884,0.294221975,0.840105961
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,val,944,28,1.087459062,0.743128712,0.361018027,0.771510629
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,test,986,28,1.403076751,0.973771140,0.230581395,0.995429313
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,train,2674,28,1.184146283,0.836496413,0.294221042,0.840106516
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,val,944,28,1.087441554,0.743119664,0.361038602,0.771498208
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,test,986,28,1.403045255,0.973748989,0.230615938,0.995406968
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,train,2674,28,1.184424343,0.835765332,0.293889543,0.840303789
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,val,944,28,1.084551262,0.740059954,0.364430656,0.769447656
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,test,986,28,1.401467526,0.971436813,0.232345316,0.994287629
gap_expt_ev,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,train,2674,28,1.184505497,0.835735385,0.293792777,0.840361364
