target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_balanced_accuracy,val_balanced_accuracy,test_balanced_accuracy,val_accuracy,test_accuracy,val_log_loss,test_log_loss,majority_val_balanced_accuracy,majority_test_balanced_accuracy,val_balanced_accuracy_gain_vs_majority,test_balanced_accuracy_gain_vs_majority,selected_admissible,selected_negative_control
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,common_plus_descriptors,admissible,knn,2461,1230,1230,0.877940794,0.806694111,0.774194445,0.824390244,0.778048780,0.531081295,0.588178162,0.500000000,0.500000000,0.306694111,0.274194445,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,common_plus_descriptors,admissible,extra_trees,2461,1230,1230,0.999642602,0.879179558,0.838552897,0.872357724,0.840650407,0.334511336,0.353373554,0.500000000,0.500000000,0.379179558,0.338552897,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,common_plus_descriptors,admissible,hist_gradient_boosting,2461,1230,1230,0.999285204,0.875872561,0.836460133,0.865853659,0.839024390,0.372494755,0.385244237,0.500000000,0.500000000,0.375872561,0.336460133,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,composition_hash_shortcut,negative_control,knn,2461,1230,1230,0.738700565,0.500000000,0.500000000,0.368292683,0.486991870,0.843331254,0.761055247,0.500000000,0.500000000,0.000000000,0.000000000,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,chemistry_family_shortcut,negative_control,knn,2461,1230,1230,0.504890162,0.501564005,0.515236699,0.632520325,0.527642276,2.449850449,2.948155923,0.500000000,0.500000000,0.001564005,0.015236699,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,dominant_element_shortcut,negative_control,knn,2461,1230,1230,0.767276599,0.769034408,0.741130886,0.747154472,0.740650407,0.629162170,0.622560498,0.500000000,0.500000000,0.269034408,0.241130886,false,true
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,dominant_element_shortcut,negative_control,extra_trees,2461,1230,1230,0.810825327,0.694375549,0.619020343,0.752845528,0.626829268,0.537509116,0.596949934,0.500000000,0.500000000,0.194375549,0.119020343,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,composition_descriptors,admissible,knn,2460,1231,1230,0.893579219,0.829994701,0.815487446,0.852965069,0.823577236,0.426097955,0.620133029,0.500000000,0.500000000,0.329994701,0.315487446,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,composition_descriptors,admissible,extra_trees,2460,1231,1230,1.000000000,0.869123830,0.833398991,0.883834281,0.902439024,0.301538776,0.280640314,0.500000000,0.500000000,0.369123830,0.333398991,true,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,composition_descriptors,admissible,hist_gradient_boosting,2460,1231,1230,1.000000000,0.844073485,0.760925517,0.870836718,0.869918699,0.350088522,0.327067032,0.500000000,0.500000000,0.344073485,0.260925517,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,common_element_fractions,admissible,knn,2460,1231,1230,0.775314532,0.618463169,0.645157054,0.702680747,0.681300813,0.719726416,0.853224342,0.500000000,0.500000000,0.118463169,0.145157054,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,common_element_fractions,admissible,extra_trees,2460,1231,1230,0.895782389,0.649335806,0.665603005,0.740861089,0.700813008,1.178305134,1.454151472,0.500000000,0.500000000,0.149335806,0.165603005,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,common_element_fractions,admissible,hist_gradient_boosting,2460,1231,1230,0.851939208,0.626889242,0.673560773,0.744922827,0.686178862,0.702133133,0.554016830,0.500000000,0.500000000,0.126889242,0.173560773,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,all_element_fractions,admissible,knn,2460,1231,1230,0.825082656,0.726797386,0.682647862,0.763606824,0.601626016,0.690671431,1.134792444,0.500000000,0.500000000,0.226797386,0.182647862,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,all_element_fractions,admissible,extra_trees,2460,1231,1230,1.000000000,0.825818760,0.796551634,0.826969943,0.820325203,0.390589072,0.412412137,0.500000000,0.500000000,0.325818760,0.296551634,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,all_element_fractions,admissible,hist_gradient_boosting,2460,1231,1230,0.978524325,0.804993817,0.786716042,0.833468725,0.851219512,0.394351137,0.371200516,0.500000000,0.500000000,0.304993817,0.286716042,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,common_plus_descriptors,admissible,knn,2460,1231,1230,0.865765071,0.802204557,0.737433029,0.840779854,0.790243902,0.427614975,0.699557820,0.500000000,0.500000000,0.302204557,0.237433029,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,common_plus_descriptors,admissible,extra_trees,2460,1231,1230,1.000000000,0.859258082,0.853936863,0.887083672,0.913821138,0.300302281,0.285676947,0.500000000,0.500000000,0.359258082,0.353936863,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,common_plus_descriptors,admissible,hist_gradient_boosting,2460,1231,1230,0.998861048,0.852218689,0.808488287,0.878147847,0.903252033,0.315410905,0.311590036,0.500000000,0.500000000,0.352218689,0.308488287,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,composition_hash_shortcut,negative_control,knn,2460,1231,1230,0.647856518,0.500000000,0.500000000,0.751421608,0.185365854,0.560773348,1.182649156,0.500000000,0.500000000,0.000000000,0.000000000,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,chemistry_family_shortcut,negative_control,knn,2460,1231,1230,0.614314725,0.507678855,0.500013132,0.748172218,0.199186992,0.544622832,1.210289485,0.500000000,0.500000000,0.007678855,0.000013132,false,false
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,dominant_element_shortcut,negative_control,knn,2460,1231,1230,0.746859661,0.757318495,0.758299191,0.704305443,0.832520325,1.023877970,0.507078125,0.500000000,0.500000000,0.257318495,0.258299191,false,true
is_metal,transition_metal_bins,quartile_bins_by_transition_metal_fraction,dominant_element_shortcut,negative_control,extra_trees,2460,1231,1230,0.761270445,0.737735382,0.743828133,0.691307880,0.808943089,0.763795232,1.153912820,0.500000000,0.500000000,0.237735382,0.243828133,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,composition_descriptors,admissible,knn,2460,1230,1231,0.896051879,0.851525237,0.856278300,0.849593496,0.854589764,0.418619196,0.388059240,0.500000000,0.500000000,0.351525237,0.356278300,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,composition_descriptors,admissible,extra_trees,2460,1230,1231,1.000000000,0.881812689,0.885470674,0.882113821,0.884646629,0.297919364,0.294085847,0.500000000,0.500000000,0.381812689,0.385470674,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,composition_descriptors,admissible,hist_gradient_boosting,2460,1230,1231,1.000000000,0.881182032,0.881609956,0.880487805,0.882209586,0.310357457,0.313059197,0.500000000,0.500000000,0.381182032,0.381609956,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,common_element_fractions,admissible,knn,2460,1230,1231,0.763871670,0.753317576,0.742551304,0.755284553,0.746547522,0.683066163,0.596638006,0.500000000,0.500000000,0.253317576,0.242551304,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,common_element_fractions,admissible,extra_trees,2460,1230,1231,0.866202556,0.790415068,0.770387925,0.792682927,0.774979691,0.829589217,0.879138759,0.500000000,0.500000000,0.290415068,0.270387925,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,common_element_fractions,admissible,hist_gradient_boosting,2460,1230,1231,0.826073654,0.762727090,0.755849331,0.766666667,0.761169781,0.517576706,0.498685190,0.500000000,0.500000000,0.262727090,0.255849331,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,all_element_fractions,admissible,knn,2460,1230,1231,0.835681703,0.802259767,0.752291805,0.801626016,0.755483347,0.581878906,0.915469332,0.500000000,0.500000000,0.302259767,0.252291805,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,all_element_fractions,admissible,extra_trees,2460,1230,1231,1.000000000,0.872964938,0.826090295,0.873170732,0.828594639,0.332426775,0.368132782,0.500000000,0.500000000,0.372964938,0.326090295,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,all_element_fractions,admissible,hist_gradient_boosting,2460,1230,1231,0.978820968,0.878161236,0.860955912,0.878048780,0.862713241,0.319720095,0.377498296,0.500000000,0.500000000,0.378161236,0.360955912,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,common_plus_descriptors,admissible,knn,2460,1230,1231,0.879120573,0.829187247,0.810773203,0.828455285,0.809910642,0.472562178,0.514989193,0.500000000,0.500000000,0.329187247,0.310773203,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,common_plus_descriptors,admissible,extra_trees,2460,1230,1231,1.000000000,0.892997583,0.899499537,0.894308943,0.899268887,0.289022815,0.291390606,0.500000000,0.500000000,0.392997583,0.399499537,true,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,common_plus_descriptors,admissible,hist_gradient_boosting,2460,1230,1231,0.999610592,0.873664490,0.884009003,0.873983740,0.884646629,0.325246554,0.310281692,0.500000000,0.500000000,0.373664490,0.384009003,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,composition_hash_shortcut,negative_control,knn,2460,1230,1231,0.629323225,0.500000000,0.500000000,0.476422764,0.471974005,0.693147181,0.693147181,0.500000000,0.500000000,0.000000000,0.000000000,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,chemistry_family_shortcut,negative_control,knn,2460,1230,1231,0.537800401,0.504865071,0.506716536,0.526016260,0.532900081,5.625571735,5.691689534,0.500000000,0.500000000,0.004865071,0.006716536,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,dominant_element_shortcut,negative_control,knn,2460,1230,1231,0.731773317,0.702401268,0.691444459,0.711382114,0.705117790,2.172865634,2.519797591,0.500000000,0.500000000,0.202401268,0.191444459,false,false
is_metal,metalloid_bins,quartile_bins_by_metalloid_fraction,dominant_element_shortcut,negative_control,extra_trees,2460,1230,1231,0.777914203,0.732368092,0.770628889,0.726829268,0.768480910,0.543264268,0.512093088,0.500000000,0.500000000,0.232368092,0.270628889,false,true
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,composition_descriptors,admissible,knn,2461,1230,1230,0.904372405,0.770579268,0.715712722,0.772357724,0.682113821,0.885584033,1.004483504,0.500000000,0.500000000,0.270579268,0.215712722,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,composition_descriptors,admissible,extra_trees,2461,1230,1230,1.000000000,0.834930314,0.754496051,0.832520325,0.722764228,0.398820568,0.545702265,0.500000000,0.500000000,0.334930314,0.254496051,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,composition_descriptors,admissible,hist_gradient_boosting,2461,1230,1230,1.000000000,0.830030488,0.716543514,0.829268293,0.684552846,0.484978624,0.969379808,0.500000000,0.500000000,0.330030488,0.216543514,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,common_element_fractions,admissible,knn,2461,1230,1230,0.791136034,0.681729094,0.680780358,0.678048780,0.654471545,1.878967461,1.396463407,0.500000000,0.500000000,0.181729094,0.180780358,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,common_element_fractions,admissible,extra_trees,2461,1230,1230,0.889869532,0.704594948,0.695715068,0.701626016,0.663414634,1.567054056,1.297238501,0.500000000,0.500000000,0.204594948,0.195715068,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,common_element_fractions,admissible,hist_gradient_boosting,2461,1230,1230,0.867493832,0.630662021,0.631744077,0.617886179,0.547967480,1.045818921,1.055696036,0.500000000,0.500000000,0.130662021,0.131744077,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,all_element_fractions,admissible,knn,2461,1230,1230,0.866858055,0.751088850,0.726542341,0.754471545,0.730081301,0.718864585,0.753453506,0.500000000,0.500000000,0.251088850,0.226542341,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,all_element_fractions,admissible,extra_trees,2461,1230,1230,1.000000000,0.807491289,0.753684807,0.805691057,0.755284553,0.432789855,0.507679384,0.500000000,0.500000000,0.307491289,0.253684807,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,all_element_fractions,admissible,hist_gradient_boosting,2461,1230,1230,0.993092066,0.774825784,0.747556494,0.770731707,0.757723577,0.648777911,0.693201426,0.500000000,0.500000000,0.274825784,0.247556494,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,common_plus_descriptors,admissible,knn,2461,1230,1230,0.909450902,0.777983449,0.720501994,0.774796748,0.708943089,0.746728261,1.444698661,0.500000000,0.500000000,0.277983449,0.220501994,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,common_plus_descriptors,admissible,extra_trees,2461,1230,1230,1.000000000,0.842007840,0.737401282,0.839024390,0.721951220,0.367419780,0.546738294,0.500000000,0.500000000,0.342007840,0.237401282,true,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,common_plus_descriptors,admissible,hist_gradient_boosting,2461,1230,1230,1.000000000,0.820666376,0.715556337,0.817073171,0.691869919,0.576080110,1.120122991,0.500000000,0.500000000,0.320666376,0.215556337,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,composition_hash_shortcut,negative_control,knn,2461,1230,1230,0.623927039,0.500000000,0.500000000,0.466666667,0.282926829,0.718448360,0.780271714,0.500000000,0.500000000,0.000000000,0.000000000,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,chemistry_family_shortcut,negative_control,knn,2461,1230,1230,0.531311665,0.516877178,0.531990382,0.548780488,0.729268293,5.576776042,3.208136740,0.500000000,0.500000000,0.016877178,0.031990382,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,dominant_element_shortcut,negative_control,knn,2461,1230,1230,0.781417628,0.711672474,0.541422316,0.711382114,0.701626016,1.107069349,0.680471844,0.500000000,0.500000000,0.211672474,0.041422316,false,false
is_metal,anion_fraction_bins,quartile_bins_by_anion_fraction,dominant_element_shortcut,negative_control,extra_trees,2461,1230,1230,0.800278661,0.744773519,0.697454844,0.742276423,0.663414634,1.089828579,0.831557632,0.500000000,0.500000000,0.244773519,0.197454844,false,true
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,composition_descriptors,admissible,knn,2461,1230,1230,0.888316390,0.887716160,0.747840939,0.886991870,0.769918699,0.449810720,0.632392497,0.500000000,0.500000000,0.387716160,0.247840939,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,composition_descriptors,admissible,extra_trees,2461,1230,1230,1.000000000,0.920274299,0.812367981,0.921138211,0.826829268,0.247902024,0.388320378,0.500000000,0.500000000,0.420274299,0.312367981,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,composition_descriptors,admissible,hist_gradient_boosting,2461,1230,1230,1.000000000,0.912581992,0.817401206,0.913821138,0.829268293,0.276140995,0.491946244,0.500000000,0.500000000,0.412581992,0.317401206,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,common_element_fractions,admissible,knn,2461,1230,1230,0.812345498,0.745915325,0.595125198,0.752032520,0.595121951,0.771133067,1.064173475,0.500000000,0.500000000,0.245915325,0.095125198,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,common_element_fractions,admissible,extra_trees,2461,1230,1230,0.915047572,0.752653548,0.656767074,0.756097561,0.658536585,1.204703667,1.623968162,0.500000000,0.500000000,0.252653548,0.156767074,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,common_element_fractions,admissible,hist_gradient_boosting,2461,1230,1230,0.881511340,0.737447823,0.630814337,0.743902439,0.619512195,0.527336143,0.785738504,0.500000000,0.500000000,0.237447823,0.130814337,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,all_element_fractions,admissible,knn,2461,1230,1230,0.816943811,0.808010336,0.711642977,0.810569106,0.715447154,0.676067500,1.095959632,0.500000000,0.500000000,0.308010336,0.211642977,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,all_element_fractions,admissible,extra_trees,2461,1230,1230,1.000000000,0.889882727,0.775570432,0.889430894,0.795934959,0.296929327,0.468486557,0.500000000,0.500000000,0.389882727,0.275570432,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,all_element_fractions,admissible,hist_gradient_boosting,2461,1230,1230,0.981800562,0.907036374,0.771175299,0.906504065,0.791869919,0.261008837,0.538352911,0.500000000,0.500000000,0.407036374,0.271175299,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,common_plus_descriptors,admissible,knn,2461,1230,1230,0.886579058,0.874975154,0.732424969,0.874796748,0.743902439,0.543689868,0.822644775,0.500000000,0.500000000,0.374975154,0.232424969,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,common_plus_descriptors,admissible,extra_trees,2461,1230,1230,1.000000000,0.920135162,0.805962309,0.920325203,0.821951220,0.229669405,0.409136306,0.500000000,0.500000000,0.420135162,0.305962309,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,common_plus_descriptors,admissible,hist_gradient_boosting,2461,1230,1230,0.999248685,0.923474458,0.813685421,0.923577236,0.826016260,0.267193053,0.492099581,0.500000000,0.500000000,0.423474458,0.313685421,true,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,composition_hash_shortcut,negative_control,knn,2461,1230,1230,0.532912242,0.500000000,0.500000000,0.524390244,0.401626016,0.735132670,0.820226348,0.500000000,0.500000000,0.000000000,0.000000000,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,chemistry_family_shortcut,negative_control,knn,2461,1230,1230,0.676925660,0.583641423,0.564056724,0.563414634,0.647154472,1.279361613,1.299126395,0.500000000,0.500000000,0.083641423,0.064056724,false,false
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,dominant_element_shortcut,negative_control,knn,2461,1230,1230,0.785334069,0.806440072,0.635811807,0.803252033,0.678861789,0.876063899,1.107228785,0.500000000,0.500000000,0.306440072,0.135811807,false,true
is_metal,max_fraction_bins,quartile_bins_by_max_fraction,dominant_element_shortcut,negative_control,extra_trees,2461,1230,1230,0.788855940,0.797714172,0.625899380,0.795934959,0.663414634,0.685341992,0.675024157,0.500000000,0.500000000,0.297714172,0.125899380,false,false
