target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2,nrmse_train_std
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,val,32,14,445.815824164,375.409887109,0.141777187,1.778001648
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,test,36,14,345.879183373,264.029651971,0.120140929,1.379434566
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,train,244,14,184.499066896,141.657073462,0.458570759,0.735818756
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,val,32,14,445.388339515,365.466669548,0.143422266,1.776296754
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,test,36,14,305.210374536,198.368403728,0.314885988,1.217239316
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,train,244,14,174.717803187,132.348794293,0.514457020,0.696809142
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,val,32,14,442.285443806,365.621050292,0.155315766,1.763921793
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,test,36,14,307.402428691,204.589562695,0.305009522,1.225981661
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,train,244,14,161.325257230,119.268918780,0.586040273,0.643397021
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,val,32,14,441.185624073,368.830553609,0.159511451,1.759535494
yield_strength_mpa,all_element_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,test,36,14,318.058810602,219.230268959,0.255989393,1.268481419
yield_strength_mpa,all_element_linear,huber,huber;alpha=1e-05,0.000010000,,train,244,14,158.113102610,104.855763235,0.602360902,0.630586313
yield_strength_mpa,all_element_linear,huber,huber;alpha=1e-05,0.000010000,,val,32,14,496.408443660,414.483592366,-0.064063180,1.979775017
yield_strength_mpa,all_element_linear,huber,huber;alpha=1e-05,0.000010000,,test,36,14,375.671665983,291.259871513,-0.037961267,1.498252877
yield_strength_mpa,all_element_linear,huber,huber;alpha=0.001,0.001000000,,train,244,14,158.050304651,104.860009430,0.602676700,0.630335863
yield_strength_mpa,all_element_linear,huber,huber;alpha=0.001,0.001000000,,val,32,14,496.139868811,414.309590902,-0.062912099,1.978703887
yield_strength_mpa,all_element_linear,huber,huber;alpha=0.001,0.001000000,,test,36,14,375.207227695,290.683060486,-0.035396416,1.496400605
yield_strength_mpa,all_element_linear,huber,huber;alpha=0.1,0.100000000,,train,244,14,155.363965523,107.371220748,0.616068316,0.619622211
yield_strength_mpa,all_element_linear,huber,huber;alpha=0.1,0.100000000,,val,32,14,468.945507022,394.010145464,0.050414982,1.870247396
yield_strength_mpa,all_element_linear,huber,huber;alpha=0.1,0.100000000,,test,36,14,342.960619959,246.651928791,0.134926961,1.367794758
yield_strength_mpa,solid_solution_proxy,ordinary_least_squares,ordinary_least_squares,,,train,244,10,184.292872496,136.897095050,0.459780275,0.734996411
yield_strength_mpa,solid_solution_proxy,ordinary_least_squares,ordinary_least_squares,,,val,32,10,459.701637947,398.090931303,0.087482509,1.833381018
yield_strength_mpa,solid_solution_proxy,ordinary_least_squares,ordinary_least_squares,,,test,36,10,321.986292808,237.246179260,0.237501430,1.284144995
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=1e-06,0.000001000,,train,244,10,184.292872502,136.897168234,0.459780275,0.734996412
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=1e-06,0.000001000,,val,32,10,459.701710239,398.091009607,0.087482222,1.833381307
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=1e-06,0.000001000,,test,36,10,321.986781834,237.246599078,0.237499114,1.284146945
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=0.0001,0.000100000,,train,244,10,184.292940789,136.904357266,0.459779875,0.734996684
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=0.0001,0.000100000,,val,32,10,459.708846241,398.098720344,0.087453891,1.833409766
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=0.0001,0.000100000,,test,36,10,322.034959826,237.287865887,0.237270915,1.284339088
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=0.01,0.010000000,,train,244,10,184.532316581,137.553421668,0.458375593,0.735951362
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=0.01,0.010000000,,val,32,10,460.269298249,398.622530510,0.085227482,1.835644960
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=0.01,0.010000000,,test,36,10,325.326804648,239.878539458,0.221597968,1.297467616
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,train,244,10,186.287797665,139.381311868,0.448021483,0.742952567
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,val,32,10,472.690151165,408.040876081,0.035189097,1.885181777
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,test,36,10,336.787794656,246.960161729,0.165786999,1.343176310
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,train,244,10,191.622856046,144.241178830,0.415952759,0.764229835
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,val,32,10,494.079804868,421.831177288,-0.054103611,1.970487945
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,test,36,10,313.748448273,235.652387396,0.276018550,1.251290842
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,train,244,10,203.524859884,157.562192387,0.341147364,0.811697379
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,val,32,10,482.445039521,414.523733214,-0.005043331,1.924086200
yield_strength_mpa,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,test,36,10,287.307628852,188.790229019,0.392902308,1.145839627
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,train,244,10,184.308757357,137.020386547,0.459687144,0.735059763
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,val,32,10,459.684347955,398.127351172,0.087551149,1.833312062
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,test,36,10,322.414579479,237.868485570,0.235471622,1.285853087
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,train,244,10,184.309007930,137.021105077,0.459685675,0.735060763
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,val,32,10,459.686713759,398.129244320,0.087541757,1.833321498
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,test,36,10,322.425650889,237.874440324,0.235419115,1.285897242
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,train,244,10,184.311662904,137.028289947,0.459670108,0.735071351
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,val,32,10,459.710391585,398.148175708,0.087447756,1.833415930
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,test,36,10,322.536464425,237.933985941,0.234893471,1.286339188
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,train,244,10,184.353125419,137.160274448,0.459426977,0.735236712
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,val,32,10,459.949146725,398.337479683,0.086499624,1.834368132
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,test,36,10,323.654496575,238.529246874,0.229579986,1.290798121
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,train,244,10,185.438705707,138.482479761,0.453041805,0.739566221
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,val,32,10,462.238253166,400.183532248,0.077384254,1.843497541
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,test,36,10,332.449406088,244.076563812,0.187140682,1.325873959
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,train,244,10,186.436513946,139.568506917,0.447139826,0.743545677
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,val,32,10,471.053942570,405.911271509,0.041856888,1.878656254
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,test,36,10,323.379132411,239.014317466,0.230890370,1.289699914
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,train,244,10,200.484249509,153.012533044,0.360686497,0.799570824
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,val,32,10,499.451861283,424.034405182,-0.077150450,1.991912768
yield_strength_mpa,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,test,36,10,293.012845132,212.185351777,0.368552011,1.168593157
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,train,244,10,184.772843600,137.878297543,0.456962722,0.736910631
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,val,32,10,460.645082007,398.921994773,0.083733152,1.837143660
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,test,36,10,327.079941348,241.174013066,0.213185983,1.304459472
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,train,244,10,184.603689788,137.665868373,0.457956534,0.736236012
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,val,32,10,460.362814745,398.702609196,0.084855721,1.836017922
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,test,36,10,325.847603276,240.303490371,0.219103767,1.299544664
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,train,244,10,184.411128493,137.323783246,0.459086762,0.735468040
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,val,32,10,460.002605934,398.406380943,0.086287262,1.834581338
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,test,36,10,324.084558497,238.981611896,0.227531206,1.292513293
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,train,244,10,185.657159436,138.701215349,0.451752371,0.740437458
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,val,32,10,464.085866302,401.463317873,0.069993937,1.850866188
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,test,36,10,333.715837125,244.776989741,0.180935882,1.330924736
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,train,244,10,185.522896281,138.561809230,0.452545046,0.739901990
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,val,32,10,462.905744014,400.556991054,0.074717741,1.846159627
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,test,36,10,332.409142530,244.198849501,0.187337563,1.325713380
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,train,244,10,185.181407327,138.257051112,0.454558574,0.738540064
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,val,32,10,461.474169506,399.530493953,0.080431916,1.840450225
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,test,36,10,329.807198713,242.864479676,0.200010057,1.315336314
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,train,244,10,186.996746480,139.992593409,0.443812198,0.745779995
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,val,32,10,478.577197436,412.425543135,0.011007269,1.908660481
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,test,36,10,334.373373480,247.234608472,0.177705019,1.333547121
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,train,244,10,186.453379725,139.516225661,0.447039793,0.743612941
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,val,32,10,474.331655554,409.310104821,0.028476491,1.891728421
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,test,36,10,336.373507864,247.137249282,0.167838088,1.341524053
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,train,244,10,185.926088045,139.036812208,0.450162923,0.741509998
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,val,32,10,467.991628448,404.410640285,0.054274141,1.866443139
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,test,36,10,336.186756058,245.760451073,0.168761850,1.340779250
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,train,244,10,194.675522305,146.939302188,0.397196096,0.776404472
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,val,32,10,496.979426318,422.389496555,-0.066512418,1.982052208
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,test,36,10,304.028370454,225.724723919,0.320182266,1.212525250
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,train,244,10,192.549909052,145.036800790,0.410287960,0.767927106
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,val,32,10,495.438601745,422.258617867,-0.059909484,1.975907095
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,test,36,10,310.479782616,232.749140499,0.291025007,1.238254757
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,train,244,10,189.116354808,141.937256551,0.431131959,0.754233413
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,val,32,10,488.035956927,418.715254300,-0.028472626,1.946383884
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,test,36,10,323.697754055,242.618142333,0.229374034,1.290970640
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,train,244,10,209.574461448,164.430668988,0.301397595,0.835824387
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,val,32,10,471.956033965,404.825834914,0.038183592,1.882253972
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,test,36,10,288.151895601,173.319756605,0.389329097,1.149206729
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,train,244,10,205.277977419,159.601909068,0.329748061,0.818689159
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,val,32,10,478.944322603,411.860002897,0.009489338,1.910124649
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,test,36,10,286.646580695,182.321653631,0.395692760,1.143203236
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,train,244,10,199.687791347,152.654395689,0.365755973,0.796394392
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,val,32,10,492.414219915,420.335684150,-0.047008645,1.963845263
yield_strength_mpa,solid_solution_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,test,36,10,292.449265069,206.633196989,0.370978725,1.166345488
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=1e-05,0.000010000,,train,244,10,189.701534748,133.540026095,0.427606033,0.756567226
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=1e-05,0.000010000,,val,32,10,490.643749705,415.997104740,-0.039493163,1.956784277
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=1e-05,0.000010000,,test,36,10,313.370223763,230.542954693,0.277763020,1.249782408
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=0.001,0.001000000,,train,244,10,189.499369469,135.803679499,0.428825385,0.755760951
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=0.001,0.001000000,,val,32,10,490.442287831,419.738661241,-0.038639691,1.955980808
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=0.001,0.001000000,,test,36,10,331.826879910,245.343445834,0.190182061,1.323391202
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=0.1,0.100000000,,train,244,10,195.569168916,144.453488918,0.391649122,0.779968511
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=0.1,0.100000000,,val,32,10,533.312461107,446.679323377,-0.228153240,2.126955534
yield_strength_mpa,solid_solution_proxy,huber,huber;alpha=0.1,0.100000000,,test,36,10,323.598817889,248.720209448,0.229845036,1.290576063
yield_strength_mpa,precipitation_proxy,ordinary_least_squares,ordinary_least_squares,,,train,244,14,159.554436982,118.024905481,0.595078226,0.636334640
yield_strength_mpa,precipitation_proxy,ordinary_least_squares,ordinary_least_squares,,,val,32,14,405.529673258,354.040834355,0.289875705,1.617332513
yield_strength_mpa,precipitation_proxy,ordinary_least_squares,ordinary_least_squares,,,test,36,14,338.182376466,275.118718127,0.158864022,1.348738178
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=1e-06,0.000001000,,train,244,14,159.554436982,118.024906875,0.595078226,0.636334640
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=1e-06,0.000001000,,val,32,14,405.529671900,354.040830256,0.289875710,1.617332508
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=1e-06,0.000001000,,test,36,14,338.182365291,275.118709121,0.158864078,1.348738134
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=0.0001,0.000100000,,train,244,14,159.554436991,118.025044902,0.595078226,0.636334640
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=0.0001,0.000100000,,val,32,14,405.529537426,354.040424476,0.289876181,1.617331971
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=0.0001,0.000100000,,test,36,14,338.181259020,275.117817531,0.158869581,1.348733722
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=0.01,0.010000000,,train,244,14,159.554530491,118.038801660,0.595077752,0.636335013
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=0.01,0.010000000,,val,32,14,405.516303811,354.000036808,0.289922527,1.617279193
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=0.01,0.010000000,,test,36,14,338.071133489,275.028944431,0.159417304,1.348294519
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=1,1.000000000,,train,244,14,160.066462410,119.248643027,0.592475191,0.638376698
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=1,1.000000000,,val,32,14,405.527748731,352.149071005,0.289882445,1.617324838
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=1,1.000000000,,test,36,14,330.592515298,268.239867091,0.196195747,1.318468311
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=10,10.000000000,,train,244,14,164.751034289,123.084935461,0.568272554,0.657059697
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=10,10.000000000,,val,32,14,415.537871309,358.635849459,0.254392416,1.657247185
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=10,10.000000000,,test,36,14,321.606685696,248.485380137,0.239298272,1.282631046
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=100,100.000000000,,train,244,14,177.995630382,133.791973729,0.496067880,0.709881765
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=100,100.000000000,,val,32,14,428.939189998,360.499363913,0.205524425,1.710694294
yield_strength_mpa,precipitation_proxy,ridge,ridge;alpha=100,100.000000000,,test,36,14,319.312521084,216.559048223,0.250112415,1.273481464
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=1e-05,0.000010000,,train,244,14,159.554436982,118.024909479,0.595078226,0.636334640
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=1e-05,0.000010000,,val,32,14,405.529669668,354.040809786,0.289875718,1.617332499
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=1e-05,0.000010000,,test,36,14,338.182331531,275.118657473,0.158864246,1.348737999
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.0001,0.000100000,,train,244,14,159.554436985,118.024945464,0.595078226,0.636334640
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.0001,0.000100000,,val,32,14,405.529637359,354.040588666,0.289875831,1.617332370
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.0001,0.000100000,,test,36,14,338.181927130,275.118111589,0.158866258,1.348736386
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.001,0.001000000,,train,244,14,159.554437306,118.025305309,0.595078225,0.636334641
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.001,0.001000000,,val,32,14,405.529314608,354.038377464,0.289876961,1.617331083
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.001,0.001000000,,test,36,14,338.177883883,275.112652743,0.158886370,1.348720261
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.01,0.010000000,,train,244,14,159.554508112,118.037356188,0.595077865,0.636334923
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.01,0.010000000,,val,32,14,405.520167938,354.005290924,0.289908994,1.617294604
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.01,0.010000000,,test,36,14,338.090753828,275.045159951,0.159319733,1.348372769
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.1,0.100000000,,train,244,14,159.561590881,118.149633566,0.595041915,0.636363171
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.1,0.100000000,,val,32,14,405.442269403,353.683638620,0.290181779,1.616983929
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=0.1,0.100000000,,test,36,14,337.271340532,274.381545860,0.163389823,1.345104787
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=1,1.000000000,,train,244,14,160.286706181,119.547660242,0.591352950,0.639255074
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=1,1.000000000,,val,32,14,405.494436983,351.686393558,0.289999105,1.617191984
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=1,1.000000000,,test,36,14,329.763711062,267.675955464,0.200221013,1.315162876
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=10,10.000000000,,train,244,14,168.652391477,127.288602949,0.547583572,0.672619081
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=10,10.000000000,,val,32,14,413.480278709,347.985199341,0.261758090,1.649041099
yield_strength_mpa,precipitation_proxy,lasso,lasso;alpha=10,10.000000000,,test,36,14,313.190127241,240.540260723,0.278592933,1.249064147
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,train,244,14,159.554785029,118.051602021,0.595076460,0.636336028
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,val,32,14,405.503931844,353.961743828,0.289965854,1.617229851
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,test,36,14,337.968328545,274.945638708,0.159928457,1.347884513
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,train,244,14,159.554568403,118.041124176,0.595077559,0.636335164
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,val,32,14,405.513272751,353.991438793,0.289933142,1.617267104
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,test,36,14,338.051299318,275.012683176,0.159515933,1.348215417
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,train,244,14,159.554455506,118.030734357,0.595078132,0.636334714
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,val,32,14,405.523008941,354.021379822,0.289899045,1.617305934
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,test,36,14,338.133960555,275.079152617,0.159104848,1.348545086
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,train,244,14,159.585837419,118.282587522,0.594918833,0.636459871
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,val,32,14,405.338919534,353.308466072,0.290543607,1.616571749
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,test,36,14,336.178677025,273.462422472,0.168801801,1.340747029
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,train,244,14,159.567394431,118.188984326,0.595012456,0.636386317
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,val,32,14,405.393956770,353.566575811,0.290350933,1.616791249
yield_strength_mpa,precipitation_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,test,36,14,336.886809907,274.057656511,0.165296411,1.343571203
