target,selected_low_capacity,profile,model,model_label,alpha,l1_ratio,feature,coefficient_standardized,coefficient_raw_scale,abs_coefficient_standardized,coefficient_rank,intercept_raw_scale
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,phase122_gamma_stabilizer_fraction,57.688836002,1071.325403979,57.688836002,6,700.668609721
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,phase122_carbide_former_fraction,26.177642071,500.604567740,26.177642071,9,700.668609721
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,phase122_light_transition_interaction,11.412856123,989.872387016,11.412856123,12,700.668609721
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,phase122_refractory_transition_interaction,15.258649501,1217.199366539,15.258649501,10,700.668609721
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=0.1,0.100000000,,phase122_gamma_carbide_interaction,-93.453182727,-12390.639873485,93.453182727,5,700.668609721
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_C,169.888643396,31959.913666462,169.888643396,1,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Ni,12.684024086,224.379869416,12.684024086,10,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Co,-0.000000000,-0.000000000,0.000000000,15,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Cr,-0.000000000,-0.000000000,0.000000000,16,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Mo,0.000000000,0.000000000,0.000000000,19,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_V,43.746163945,12309.159859361,43.746163945,7,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Nb,-8.408414887,-15978.369677487,8.408414887,12,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_W,-0.000000000,-0.000000000,0.000000000,14,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Al,108.738211858,21260.169627054,108.738211858,2,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,frac_Ti,101.717051700,17506.500919615,101.717051700,3,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,non_fe_fraction,25.932319646,485.586524028,25.932319646,8,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,entropy_fraction,-21.160272344,-156.441146088,21.160272344,9,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_solid_solution_weighted,78.591418264,1785.102769800,78.591418264,5,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_precipitation_carbon_sum,0.000000000,0.000000000,0.000000000,18,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_gamma_stabilizer_fraction,52.139075988,968.262154639,52.139075988,6,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_carbide_former_fraction,-0.000000000,-0.000000000,0.000000000,17,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_light_transition_interaction,2.949516066,255.820670775,2.949516066,13,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_refractory_transition_interaction,12.521825838,998.879912468,12.521825838,11,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=1,1.000000000,,phase122_gamma_carbide_interaction,-84.226407661,-11167.293126973,84.226407661,4,711.197253265
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_C,133.354379010,25086.988482504,133.354379010,1,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Ni,0.000000000,0.000000000,0.000000000,16,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Co,0.000000000,0.000000000,0.000000000,15,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Cr,-14.760964400,-290.857276824,14.760964400,7,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Mo,0.000000000,0.000000000,0.000000000,11,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_V,35.455709800,9976.417598798,35.455709800,5,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Nb,-0.000000000,-0.000000000,0.000000000,10,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_W,-0.000000000,-0.000000000,0.000000000,9,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Al,83.551243677,16335.689016455,83.551243677,3,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,frac_Ti,82.743322160,14240.936217513,82.743322160,4,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,non_fe_fraction,0.000000000,0.000000000,0.000000000,12,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,entropy_fraction,0.000000000,0.000000000,0.000000000,13,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_solid_solution_weighted,0.000000000,0.000000000,0.000000000,14,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_precipitation_carbon_sum,0.000000000,0.000000000,0.000000000,18,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_gamma_stabilizer_fraction,92.740879106,1722.268408566,92.740879106,2,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_carbide_former_fraction,-0.000000000,-0.000000000,0.000000000,17,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_light_transition_interaction,0.000000000,0.000000000,0.000000000,19,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_refractory_transition_interaction,9.560229203,762.630069527,9.560229203,8,971.086040006
yield_strength_mpa,false,mechanism_compact,lasso,lasso;alpha=10,10.000000000,,phase122_gamma_carbide_interaction,-20.110610214,-2666.397457316,20.110610214,6,971.086040006
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_C,197.186512218,37095.262995203,197.186512218,8,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Ni,0.205182741,3.629674334,0.205182741,19,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Co,-4.256478254,-70.167976120,4.256478254,18,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Cr,241.714449584,4762.859977864,241.714449584,5,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Mo,-197.794749789,-18111.814839178,197.794749789,7,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_V,-10.363335193,-2916.003097496,10.363335193,17,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Nb,-15.648338085,-29736.274210304,15.648338085,14,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_W,-46.105447217,-14324.147118987,46.105447217,13,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Al,119.902942751,23443.064384720,119.902942751,10,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,frac_Ti,15.167257557,2610.433589413,15.167257557,15,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,non_fe_fraction,-566.055164936,-10599.466754351,566.055164936,1,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,entropy_fraction,-46.863187034,-346.466745308,46.863187034,12,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_solid_solution_weighted,222.357342488,5050.560439379,222.357342488,6,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_precipitation_carbon_sum,-12.759803888,-17603.916776932,12.759803888,16,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_gamma_stabilizer_fraction,525.987013735,9767.977463690,525.987013735,2,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_carbide_former_fraction,255.061664322,4877.636949531,255.061664322,4,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_light_transition_interaction,138.253568192,11991.160502324,138.253568192,9,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_refractory_transition_interaction,304.935968378,24325.079851320,304.935968378,3,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_gamma_carbide_interaction,-95.801806041,-12702.035856284,95.801806041,11,666.060124313
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_C,202.972757896,38183.787269741,202.972757896,8,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Ni,-86.795545029,-1535.409656088,86.795545029,12,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Co,-81.760745992,-1347.824593547,81.760745992,13,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Cr,209.322285876,4124.588908900,209.322285876,7,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Mo,-267.324688743,-24478.583327512,267.324688743,6,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_V,-22.690785553,-6384.662825594,22.690785553,16,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Nb,-17.232370039,-32746.383544497,17.232370039,17,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_W,-56.591764847,-17582.060566013,56.591764847,14,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Al,124.242262884,24291.475265474,124.242262884,10,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,frac_Ti,-4.003352751,-689.016221473,4.003352751,19,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,non_fe_fraction,-754.733520070,-14132.496883550,754.733520070,1,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,entropy_fraction,-46.170622860,-341.346511913,46.170622860,15,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_solid_solution_weighted,346.624340888,7873.125140935,346.624340888,5,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_precipitation_carbon_sum,-13.118941861,-18099.397353217,13.118941861,18,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_gamma_stabilizer_fraction,647.498768166,12024.542831010,647.498768166,2,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_carbide_former_fraction,369.332162299,7062.873232124,369.332162299,3,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_light_transition_interaction,172.284480503,14942.767009834,172.284480503,9,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_refractory_transition_interaction,366.825937413,29262.111211619,366.825937413,4,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_gamma_carbide_interaction,-95.979446472,-12725.588597240,95.979446472,11,657.651693530
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_C,212.841440954,40040.310767976,212.841440954,10,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Ni,-255.468789312,-4519.232476823,255.468789312,7,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Co,-232.854886658,-3838.609092394,232.854886658,8,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Cr,33.526666724,660.625872408,33.526666724,17,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Mo,-406.636684278,-37235.206396195,406.636684278,6,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_V,-48.792048901,-13728.955310195,48.792048901,14,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Nb,-20.786151994,-39499.575744798,20.786151994,18,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_W,-79.289163618,-24633.740981991,79.289163618,13,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Al,132.177461208,25842.941484346,132.177461208,11,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,frac_Ti,-45.316176038,-7799.357769613,45.316176038,15,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,non_fe_fraction,-1020.360308934,-19106.397824710,1020.360308934,1,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,entropy_fraction,-45.138519574,-333.716013668,45.138519574,16,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_solid_solution_weighted,575.221403408,13065.412778485,575.221403408,4,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_precipitation_carbon_sum,-13.507851997,-18635.952753134,13.507851997,19,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_gamma_stabilizer_fraction,797.059346997,14801.996124206,797.059346997,2,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_carbide_former_fraction,620.199667780,11860.303757110,620.199667780,3,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_light_transition_interaction,215.799314957,18716.943481364,215.799314957,9,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_refractory_transition_interaction,463.942787053,37009.229844298,463.942787053,5,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_gamma_carbide_interaction,-96.563611026,-12803.040990009,96.563611026,12,644.350376686
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_C,185.656417583,34926.190232240,185.656417583,1,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Ni,59.030237567,1044.242498058,59.030237567,8,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Co,42.253274173,696.544550781,42.253274173,13,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Cr,55.109013386,1085.895008456,55.109013386,9,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Mo,-47.114294109,-4314.196267067,47.114294109,12,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_V,27.853256509,7837.262883408,27.853256509,15,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Nb,-10.970009795,-20846.125484098,10.970009795,18,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_W,-14.087459091,-4376.724416303,14.087459091,17,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Al,114.170156321,22322.207145627,114.170156321,3,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,frac_Ti,73.822889038,12705.642301173,73.822889038,6,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,non_fe_fraction,-33.776701070,-632.473727373,33.776701070,14,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,entropy_fraction,-48.400874415,-357.835104478,48.400874415,11,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_solid_solution_weighted,70.390312716,1598.825227640,70.390312716,7,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_precipitation_carbon_sum,-10.256757515,-14150.617618206,10.256757515,19,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_gamma_stabilizer_fraction,116.950621087,2171.861664471,116.950621087,2,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_carbide_former_fraction,52.735925992,1008.488288006,52.735925992,10,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_light_transition_interaction,25.059971043,2173.528964852,25.059971043,16,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_refractory_transition_interaction,88.784566239,7082.443159535,88.784566239,5,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_gamma_carbide_interaction,-94.306204731,-12503.739161677,94.306204731,4,693.533799164
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_C,187.165202257,35210.026908800,187.165202257,1,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Ni,64.939341104,1148.774298937,64.939341104,11,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Co,48.929647042,806.604451031,48.929647042,13,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Cr,80.301391616,1582.297975781,80.301391616,7,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Mo,-63.007443565,-5769.511842775,63.007443565,12,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_V,22.852009100,6430.027406943,22.852009100,16,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Nb,-11.587391997,-22019.326521337,11.587391997,18,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_W,-18.299000458,-5685.175841772,18.299000458,17,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Al,114.530983439,22392.754983513,114.530983439,3,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,frac_Ti,66.119647672,11379.839008641,66.119647672,10,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,non_fe_fraction,-83.719330124,-1567.656849211,83.719330124,6,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,entropy_fraction,-48.823067076,-360.956439721,48.823067076,14,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_solid_solution_weighted,75.861551236,1723.097358770,75.861551236,8,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_precipitation_carbon_sum,-11.179616116,-15423.828879340,11.179616116,19,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_gamma_stabilizer_fraction,155.955414344,2896.210234990,155.955414344,2,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_carbide_former_fraction,72.315599143,1382.917497018,72.315599143,9,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_light_transition_interaction,36.588620640,3173.444478845,36.588620640,15,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_refractory_transition_interaction,114.379096049,9124.147143102,114.379096049,4,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_gamma_carbide_interaction,-94.866693968,-12578.052524690,94.866693968,5,690.225649569
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_C,190.180307463,35777.236700833,190.180307463,4,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_Ni,68.465152837,1211.145764864,68.465152837,12,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_Co,54.675789602,901.329519477,54.675789602,13,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_Cr,158.612887328,3125.386067449,158.612887328,5,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_Mo,-111.407542971,-10201.447673072,111.407542971,8,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_V,8.338319973,2346.210598956,8.338319973,19,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_Nb,-13.387148401,-25439.373406560,13.387148401,17,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_W,-30.520246945,-9482.101003908,30.520246945,16,680.687975950
yield_strength_mpa,false,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,frac_Al,115.564134739,22594.753632369,115.564134739,7,680.687975950
