target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,common_element_fractions,admissible,extra_trees,6346,2029,2610,0.245811421,0.304831629,0.359204217,0.349504076,0.388348062,0.044672447,0.029143845,0.127816669,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,common_element_fractions,admissible,hist_gradient_boosting,6346,2029,2610,0.272584855,0.289190820,0.335498177,0.349504076,0.388348062,0.060313256,0.052849885,0.172568104,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,knn,6346,2029,2610,0.217450845,0.226661426,0.262949966,0.349504076,0.388348062,0.122842650,0.125398095,0.351477018,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,extra_trees,6346,2029,2610,0.000000000,0.207550243,0.226915946,0.349504076,0.388348062,0.141953833,0.161432116,0.406157877,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,hist_gradient_boosting,6346,2029,2610,0.128152326,0.198153003,0.221557193,0.349504076,0.388348062,0.151351073,0.166790869,0.433045231,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,knn,6346,2029,2610,0.190035477,0.224928474,0.234333586,0.349504076,0.388348062,0.124575602,0.154014476,0.356435333,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,extra_trees,6346,2029,2610,0.000000000,0.177544524,0.188847182,0.349504076,0.388348062,0.171959552,0.199500879,0.492010149,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,hist_gradient_boosting,6346,2029,2610,0.094365306,0.170799676,0.175799092,0.349504076,0.388348062,0.178704400,0.212548969,0.511308486,true,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_hash_shortcut,negative_control,knn,6346,2029,2610,0.598174708,0.485807254,0.543395020,0.349504076,0.388348062,-0.136303178,-0.155046959,-0.389990240,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,chemistry_family_shortcut,negative_control,knn,6346,2029,2610,0.260110956,0.370678081,0.419920503,0.349504076,0.388348062,-0.021174005,-0.031572441,-0.060582999,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,knn,6346,2029,2610,0.263402451,0.261987344,0.278978331,0.349504076,0.388348062,0.087516732,0.109369730,0.250402609,false,false
