phase144_row_id,reference_id,formula,normalized_formula,microstructure,processing_method,phase_family,grain_size_um,exp_density_g_cm3,calc_density_g_cm3,hardness_hv,test_type,test_temperature_c,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_pct,elongation_plastic_pct,young_modulus_gpa,calculated_young_modulus_gpa,oxygen_wppm,nitrogen_wppm,carbon_wppm,reference_doi,reference_year,reference_title,dominant_element,chemistry_family_key,formula_hash16,reference_hash16,formula_reference_hash16,element_count,entropy_fraction,max_fraction,transition_metal_fraction,post_transition_fraction,rare_earth_fraction,mean_atomic_number,max_atomic_number,mean_electronegativity,electronegativity_range,frac_H,frac_He,frac_Li,frac_Be,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Ne,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_Ar,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Kr,frac_Rb,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Tc,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Xe,frac_Cs,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Pm,frac_Sm,frac_Eu,frac_Gd,frac_Tb,frac_Dy,frac_Ho,frac_Er,frac_Tm,frac_Yb,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,frac_Po,frac_At,frac_Rn,frac_Fr,frac_Ra,frac_Ac,frac_Th,frac_Pa,frac_U
MPEA-00927,165,Nb1 Ta1 Ti1 V1 Zr1,Nb1Ta1Ti1V1Zr1,BCC+BCC,OTHER,other,,8.430000000,8.500000000,,C,23.000000000,1395.000000000,,,,,,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Nb+Ta+Ti+V,ed4ff96a909817f1,2f968c9ce70b476a,8e87e8651b689e84,5,1.609437912,0.200000000,1.000000000,0.000000000,0.000000000,39.800000000,73.000000000,1.520000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00928,165,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,Al0.4Hf0.6Nb1Ta1Ti1Zr1,BCC,OTHER,BCC,,9.080000000,9.100000000,,C,1000.000000000,298.000000000,,,,,107.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Nb+Ta+Ti+Zr,06784493f6052621,2f968c9ce70b476a,cd0ab323cd78960e,6,1.744040246,0.200000000,0.920000000,0.080000000,0.000000000,44.880000000,73.000000000,1.478800000,0.310000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.120000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00929,165,Al1 Cr1 Mo1 Ti1,Al1Cr1Mo1Ti1,BCC,ANNEAL,BCC,,5.980000000,6.000000000,,C,1000.000000000,375.000000000,,,,,189.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Ti,Al+Cr+Mo+Ti,f3e58c94ad99ff03,2f968c9ce70b476a,6bdaa6a1ae4d9ab8,4,1.386294361,0.250000000,0.750000000,0.250000000,0.000000000,25.250000000,42.000000000,1.742500000,0.620000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00930,165,Al1 Mo1 Nb1 Ti1,Al1Mo1Nb1Ti1,BCC,ANNEAL,BCC,,6.460000000,6.500000000,,C,1000.000000000,540.000000000,,,,,151.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Ti,Al+Mo+Nb+Ti,1fb4a15f1bc47f06,2f968c9ce70b476a,faa5130d38f01dfa,4,1.386294361,0.250000000,0.750000000,0.250000000,0.000000000,29.500000000,42.000000000,1.727500000,0.620000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00931,165,Hf1 Mo0.5 Nb1 Ti1 V0.5,Hf1Mo0.5Nb1Ti1V0.5,BCC,CAST,BCC,,8.960000000,9.000000000,,C,1000.000000000,368.000000000,,,,,126.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Ti,Hf+Nb+Ti,ff2089ac2db6775a,2f968c9ce70b476a,10d0f4edb562b1aa,5,1.559581156,0.250000000,1.000000000,0.000000000,0.000000000,41.875000000,72.000000000,1.583750000,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.125000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.125000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00932,165,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,Hf1Mo1Nb1Ta1Ti1Zr1,BCC,CAST,BCC,,9.930000000,9.900000000,,C,1000.000000000,814.000000000,,,,,137.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Hf+Mo+Nb+Ta,81fda69ef5033eea,2f968c9ce70b476a,54619d77c4e64489,6,1.791759469,0.166666667,1.000000000,0.000000000,0.000000000,48.333333333,73.000000000,1.571666667,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.166666667,0.166666667,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.166666667,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00933,165,Hf1 Mo1 Nb1 Ti1 Zr1,Hf1Mo1Nb1Ti1Zr1,BCC,CAST,BCC,,8.680000000,8.700000000,,C,1000.000000000,635.000000000,,,,,128.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Hf+Mo+Nb+Ti,c4f40bec3a874e04,2f968c9ce70b476a,b69eeeb85a4c7178,5,1.609437912,0.200000000,1.000000000,0.000000000,0.000000000,43.400000000,72.000000000,1.586000000,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00934,165,Hf1 Mo1 Ta1 Ti1 Zr1,Hf1Mo1Ta1Ti1Zr1,BCC,CAST,BCC,,10.180000000,10.200000000,,C,1000.000000000,855.000000000,,,,,143.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Hf+Mo+Ta+Ti,b5a4c6522342c273,2f968c9ce70b476a,ecb25999a67aaae6,5,1.609437912,0.200000000,1.000000000,0.000000000,0.000000000,49.800000000,73.000000000,1.566000000,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00935,165,Hf1 Nb1 Ta1 Ti1 Zr1,Hf1Nb1Ta1Ti1Zr1,BCC,OTHER,BCC,,9.890000000,9.900000000,,C,1000.000000000,295.000000000,,,,,107.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Hf+Nb+Ta+Ti,2fcd540b267c3296,2f968c9ce70b476a,e38ed1ff917bd583,5,1.609437912,0.200000000,1.000000000,0.000000000,0.000000000,49.600000000,73.000000000,1.454000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00936,165,Mo1 Nb1 Ta1 Ti1 V1 W1,Mo1Nb1Ta1Ti1V1W1,BCC,CAST,BCC,,10.910000000,11.000000000,,C,1000.000000000,753.000000000,,,,,209.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,W,Mo+Nb+Ta+Ti,74f52837a94730bc,2f968c9ce70b476a,18470ca4e80a14e4,6,1.791759469,0.166666667,1.000000000,0.000000000,0.000000000,45.833333333,74.000000000,1.798333333,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.166666667,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.166666667,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.166666667,0.166666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00937,165,Mo1 Nb1 Ta1 Ti1 W1,Mo1Nb1Ta1Ti1W1,BCC,CAST,BCC,,11.720000000,11.800000000,,C,1000.000000000,620.000000000,,,,,222.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,W,Mo+Nb+Ta+Ti,aa417a3cbc1b9e6a,2f968c9ce70b476a,c9f2cb38d9fa9b6a,5,1.609437912,0.200000000,1.000000000,0.000000000,0.000000000,50.400000000,74.000000000,1.832000000,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00938,165,Mo1 Nb1 Ta1 V1 W1,Mo1Nb1Ta1V1W1,BCC,OTHER,BCC,,12.290000000,12.400000000,,C,1000.000000000,842.000000000,,,,,229.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,W,Mo+Nb+Ta+V,64f916e5321c2baa,2f968c9ce70b476a,b764bfe9b54016d1,5,1.609437912,0.200000000,1.000000000,0.000000000,0.000000000,50.600000000,74.000000000,1.850000000,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200000000,0.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00939,165,Mo1 Nb1 Ta1 W1,Mo1Nb1Ta1W1,BCC,OTHER,BCC,,13.600000000,13.700000000,,C,1000.000000000,548.000000000,,,,,250.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,W,Mo+Nb+Ta+W,847df16f89897401,2f968c9ce70b476a,e4536243e4a3852a,4,1.386294361,0.250000000,1.000000000,0.000000000,0.000000000,57.500000000,74.000000000,1.905000000,0.860000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00940,165,Mo1 Nb1 Ti1,Mo1Nb1Ti1,BCC,OTHER,BCC,,7.670000000,7.700000000,,C,1000.000000000,504.000000000,,,,,177.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Ti,Mo+Nb+Ti,34dafaae4bfb3fc8,2f968c9ce70b476a,3105de71d3cad844,3,1.098612289,0.333333333,1.000000000,0.000000000,0.000000000,35.000000000,42.000000000,1.766666667,0.620000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00941,165,Nb1 Ta0.3 Ti1 Zr1,Nb1Ta0.3Ti1Zr1,BCC,OTHER,BCC,,7.810000000,7.400000000,,C,1000.000000000,274.000000000,,,,,101.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Nb+Ti+Zr,bc17d82dd6c5ff67,2f968c9ce70b476a,260021015e4ad19a,4,1.303374542,0.303030303,1.000000000,0.000000000,0.000000000,37.848484848,73.000000000,1.490909091,0.270000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.303030303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.303030303,0.303030303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.090909091,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00942,165,Nb1 Ti1 Zr1,Nb1Ti1Zr1,BCC,OTHER,BCC,,6.630000000,6.500000000,,C,1000.000000000,141.000000000,,,,,94.000000000,,,,10.1016/j.actamat.2019.06.032,2019.000000000,High temperature strength of refractory complex concentrated alloys,Zr,Nb+Ti+Zr,5aa1b9c6438ec5a5,2f968c9ce70b476a,02b120f8752dd1c8,3,1.098612289,0.333333333,1.000000000,0.000000000,0.000000000,34.333333333,41.000000000,1.490000000,0.270000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
