target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,extra_trees,6027,2142,2816,0.000000000,0.164874388,0.158326721,0.379373197,0.350101995,0.214498808,0.191775274,0.565403170,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,hist_gradient_boosting,6027,2142,2816,0.077127964,0.160348142,0.149887392,0.379373197,0.350101995,0.219025054,0.200214603,0.577334025,true,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_hash_shortcut,negative_control,knn,6027,2142,2816,0.483280266,0.487662128,0.500885170,0.379373197,0.350101995,-0.108288932,-0.150783175,-0.285441704,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,chemistry_family_shortcut,negative_control,knn,6027,2142,2816,0.249070987,0.429084898,0.386718850,0.379373197,0.350101995,-0.049711702,-0.036616855,-0.131036410,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,knn,6027,2142,2816,0.250492176,0.272647752,0.265635331,0.379373197,0.350101995,0.106725445,0.084466664,0.281320467,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,extra_trees,6027,2142,2816,0.241658371,0.265276571,0.260399749,0.379373197,0.350101995,0.114096625,0.089702246,0.300750359,false,true
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_descriptors,admissible,knn,6946,1835,2204,0.196946827,0.236487368,0.235715141,0.366800828,0.371455573,0.130313459,0.135740432,0.355270353,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_descriptors,admissible,extra_trees,6946,1835,2204,0.068615519,0.195975051,0.202197624,0.366800828,0.371455573,0.170825777,0.169257949,0.465718078,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_descriptors,admissible,hist_gradient_boosting,6946,1835,2204,0.121330471,0.188074978,0.189664293,0.366800828,0.371455573,0.178725850,0.181791280,0.487255852,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,common_element_fractions,admissible,knn,6946,1835,2204,0.288045924,0.296102246,0.308155497,0.366800828,0.371455573,0.070698582,0.063300076,0.192743790,false,false
