target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,test,192,13,10.324359129,8.45948795422,0.634010821361
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=1e-05,1e-05,,train,652,13,8.21192224656,6.02235941846,0.753181350368
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=1e-05,1e-05,,val,186,13,8.62084250616,6.36305320486,0.733514692282
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=1e-05,1e-05,,test,192,13,9.16019292612,6.94956291379,0.711894678551
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=0.001,0.001,,train,652,13,8.21496620112,6.02421852077,0.752998337433
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=0.001,0.001,,val,186,13,8.61394949135,6.36068477354,0.73394067218
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=0.001,0.001,,test,192,13,9.15979523334,6.95912753593,0.711919694382
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=0.1,0.1,,train,652,13,8.36798167922,6.12928914088,0.743711124265
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=0.1,0.1,,val,186,13,8.60642985609,6.37517660108,0.734404987847
target_compressive_strength_mpa,binder_composition_core,huber,huber;alpha=0.1,0.1,,test,192,13,9.23677338822,7.12311974054,0.707057342772
target_compressive_strength_mpa,paste_aggregate_packing,ordinary_least_squares,ordinary_least_squares,,,train,652,12,12.1092908919,9.68248652017,0.463307237557
target_compressive_strength_mpa,paste_aggregate_packing,ordinary_least_squares,ordinary_least_squares,,,val,186,12,13.2843766352,11.017258124,0.367214953166
target_compressive_strength_mpa,paste_aggregate_packing,ordinary_least_squares,ordinary_least_squares,,,test,192,12,13.7313996211,10.873079471,0.352601555243
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=0.0001,0.0001,,train,652,12,12.109304822,9.68316071391,0.463306002768
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=0.0001,0.0001,,val,186,12,13.2827933696,11.0149714549,0.367365778017
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=0.0001,0.0001,,test,192,12,13.72679085,10.8726258201,0.353036064561
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=0.01,0.01,,train,652,12,12.1306399462,9.7308456839,0.461413157491
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=0.01,0.01,,val,186,12,13.2394299607,10.9534033015,0.371489669148
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=0.01,0.01,,test,192,12,13.5685611225,10.8707015468,0.367865301959
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=1,1,,train,652,12,12.277380197,9.85293822113,0.448304140557
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=1,1,,val,186,12,13.1646747062,10.8870550234,0.378567285503
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=1,1,,test,192,12,13.1490061498,10.5398834462,0.406353521689
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=10,10,,train,652,12,12.3989447,9.94485402587,0.437324817267
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=10,10,,val,186,12,12.8838442058,10.6725916256,0.404797458584
