target,split_id,group_column,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_trigger_no_pretest_mass,admissible,hist_gradient_boosting,156,99,110,1.752313187,3.616402729,9.286133044,6.419057743,9.219640603,2.802655014,-0.066492441,0.436614707,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_mass_only,scaling_control,knn,156,99,110,3.545703135,3.508260952,6.972831968,6.419057743,9.219640603,2.910796791,2.246808635,0.453461693,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_mass_only,scaling_control,extra_trees,156,99,110,2.174721440,3.689100843,6.601878101,6.419057743,9.219640603,2.729956899,2.617762502,0.425289351,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_mass_only,scaling_control,hist_gradient_boosting,156,99,110,3.705780566,3.955340053,7.182604313,6.419057743,9.219640603,2.463717690,2.037036290,0.383812981,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,series_shortcut,negative_control,knn,156,99,110,5.163758295,7.058848845,7.845609863,6.419057743,9.219640603,-0.639791102,1.374030740,-0.099670563,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,series_shortcut,negative_control,extra_trees,156,99,110,4.862591098,5.919772432,7.525268271,6.419057743,9.219640603,0.499285311,1.694372332,0.077781714,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,series_shortcut,negative_control,hist_gradient_boosting,156,99,110,4.930006969,6.016960259,7.525268280,6.419057743,9.219640603,0.402097483,1.694372323,0.062641201,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_description_shortcut,negative_control,knn,156,99,110,3.590704756,4.658522894,8.049513306,6.419057743,9.219640603,1.760534848,1.170127297,0.274266866,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_description_shortcut,negative_control,extra_trees,156,99,110,3.219089979,3.416142848,7.106567975,6.419057743,9.219640603,3.002914895,2.113072628,0.467812413,false,true
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_description_shortcut,negative_control,hist_gradient_boosting,156,99,110,5.354219092,6.419057743,9.219640603,6.419057743,9.219640603,0.000000000,0.000000000,0.000000000,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,target_family_leakage,negative_control,knn,156,99,110,3.891748543,4.639923089,7.741189875,6.419057743,9.219640603,1.779134654,1.478450728,0.277164457,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,target_family_leakage,negative_control,extra_trees,156,99,110,0.000000000,4.552615366,6.716379698,6.419057743,9.219640603,1.866442377,2.503260905,0.290765787,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,target_family_leakage,negative_control,hist_gradient_boosting,156,99,110,1.659690682,4.663674836,7.296514438,6.419057743,9.219640603,1.755382907,1.923126165,0.273464265,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,target_family_plus_shortcuts,negative_control,knn,156,99,110,3.542367535,5.378454184,5.650119229,6.419057743,9.219640603,1.040603559,3.569521374,0.162111575,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,target_family_plus_shortcuts,negative_control,extra_trees,156,99,110,0.000000000,3.514323428,4.769046205,6.419057743,9.219640603,2.904734315,4.450594398,0.452517243,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,target_family_plus_shortcuts,negative_control,hist_gradient_boosting,156,99,110,1.541083615,4.591357264,6.273957662,6.419057743,9.219640603,1.827700478,2.945682941,0.284730338,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_pretest,admissible,knn,56,282,27,4.225153004,5.391253960,7.085660369,8.398487871,11.348580970,3.007233911,4.262920601,0.358068495,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_pretest,admissible,extra_trees,56,282,27,0.000000000,6.306845192,6.150729984,8.398487871,11.348580970,2.091642679,5.197850986,0.249049914,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_pretest,admissible,hist_gradient_boosting,56,282,27,4.233493833,4.514219492,8.890014223,8.398487871,11.348580970,3.884268379,2.458566746,0.462496159,true,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,trigger_only,admissible,knn,56,282,27,4.771984530,8.374963851,9.786945971,8.398487871,11.348580970,0.023524020,1.561634998,0.002800983,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,trigger_only,admissible,extra_trees,56,282,27,2.172720105,9.662268734,11.964393838,8.398487871,11.348580970,-1.263780863,-0.615812868,-0.150477191,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,trigger_only,admissible,hist_gradient_boosting,56,282,27,6.033637978,8.404042190,11.341089637,8.398487871,11.348580970,-0.005554319,0.007491333,-0.000661347,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_trigger_safe,admissible,knn,56,282,27,3.866204828,5.436674095,8.171539112,8.398487871,11.348580970,2.961813776,3.177041858,0.352660362,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_trigger_safe,admissible,extra_trees,56,282,27,0.000000000,5.696645733,7.516997738,8.398487871,11.348580970,2.701842138,3.831583232,0.321705785,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_trigger_safe,admissible,hist_gradient_boosting,56,282,27,4.014389665,5.138573770,9.515993618,8.398487871,11.348580970,3.259914101,1.832587352,0.388154886,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_trigger_no_pretest_mass,admissible,knn,56,282,27,3.977319253,6.966846257,8.702517240,8.398487871,11.348580970,1.431641614,2.646063730,0.170464212,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_trigger_no_pretest_mass,admissible,extra_trees,56,282,27,0.000000000,5.242371972,10.039642178,8.398487871,11.348580970,3.156115899,1.308938792,0.375795732,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_trigger_no_pretest_mass,admissible,hist_gradient_boosting,56,282,27,4.677181581,10.775781552,11.776635628,8.398487871,11.348580970,-2.377293681,-0.428054658,-0.283062108,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_mass_only,scaling_control,knn,56,282,27,4.431627590,6.295119605,6.921440985,8.398487871,11.348580970,2.103368266,4.427139985,0.250446068,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_mass_only,scaling_control,extra_trees,56,282,27,2.549033372,7.672078014,6.582653514,8.398487871,11.348580970,0.726409857,4.765927456,0.086492934,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_mass_only,scaling_control,hist_gradient_boosting,56,282,27,4.669658423,5.308901894,8.184996140,8.398487871,11.348580970,3.089585977,3.163584830,0.367874077,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,series_shortcut,negative_control,knn,56,282,27,5.541999544,8.383168415,10.377901531,8.398487871,11.348580970,0.015319456,0.970679439,0.001824073,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,series_shortcut,negative_control,extra_trees,56,282,27,5.032262345,7.756623479,9.339217814,8.398487871,11.348580970,0.641864392,2.009363156,0.076426186,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,series_shortcut,negative_control,hist_gradient_boosting,56,282,27,5.470266210,7.111016447,10.106115180,8.398487871,11.348580970,1.287471424,1.242465790,0.153298004,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_description_shortcut,negative_control,knn,56,282,27,5.542212305,9.545843808,10.224706031,8.398487871,11.348580970,-1.147355937,1.123874939,-0.136614585,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_description_shortcut,negative_control,extra_trees,56,282,27,4.944266119,4.803123424,18.633693947,8.398487871,11.348580970,3.595364447,-7.285112977,0.428096641,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,cell_description_shortcut,negative_control,hist_gradient_boosting,56,282,27,5.051476343,4.704994997,16.851114425,8.398487871,11.348580970,3.693492874,-5.502533455,0.439780700,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,target_family_leakage,negative_control,knn,56,282,27,4.550988613,4.783817857,12.215441989,8.398487871,11.348580970,3.614670014,-0.866861019,0.430395337,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,target_family_leakage,negative_control,extra_trees,56,282,27,0.000000000,5.879217252,14.507346632,8.398487871,11.348580970,2.519270619,-3.158765662,0.299967168,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,target_family_leakage,negative_control,hist_gradient_boosting,56,282,27,4.273541425,5.118141684,13.863186716,8.398487871,11.348580970,3.280346187,-2.514605746,0.390587715,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,target_family_plus_shortcuts,negative_control,knn,56,282,27,4.144753594,5.603660240,8.987817069,8.398487871,11.348580970,2.794827631,2.360763901,0.332777480,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,target_family_plus_shortcuts,negative_control,extra_trees,56,282,27,0.000000000,5.174004082,16.327958517,8.398487871,11.348580970,3.224483789,-4.979377548,0.383936232,false,false
Post-Test-Mass-Unrecovered-g,cell_format_hash,Cell-Format,target_family_plus_shortcuts,negative_control,hist_gradient_boosting,56,282,27,3.490190253,3.957108232,13.942303919,8.398487871,11.348580970,4.441379639,-2.593722949,0.528830869,false,true
