seed,case_id,split,policy_id,family,selected_count,posterior_trace_before,posterior_trace_after,posterior_trace_contraction,parameter_error_before,parameter_error_after,parameter_error_gain,closure_abs_error_before,closure_abs_error_after,closure_abs_error_gain,duplicate_fraction,boundary_fraction,utility_score
179,P169-CASE-027,test,uniform_budget_control,control,12,0.0354884985,0.0852182575,-0.049729759,1.002458637,0.5250227776,0.4774358595,0.2204220814,0.1152531112,0.1051689702,0,0.25,0.9505036572
179,P169-CASE-027,test,random_budget_control,control,12,0.0354884985,0.0006314075,0.034857091,1.002458637,0.6434790718,0.3589795654,0.2204220814,0.1413189849,0.0791030966,0,0.1666666667,0.7220248043
179,P169-CASE-027,test,no_new_observation_control,control,0,0.0354884985,0.0354884985,0,1.002458637,1.002458637,0,0.2204220814,0.2204220814,0,0,0,0
179,P169-CASE-029,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.8894321822,0.069717756,0.8197144261,0.1476073444,0.3631302397,-0.2155228954,0.0323478569,0.0794168477,-0.0470689908,0,0.25,-0.3475014109
179,P169-CASE-029,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.8894321822,0.0859034044,0.8035287778,0.1476073444,0.0364184395,0.1111889049,0.0323478569,0.0041495054,0.0281983514,0,0.3333333333,0.3197161074
179,P169-CASE-029,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.8894321822,0.0216601165,0.8677720657,0.1476073444,1.657110752,-1.509503407,0.0323478569,0.3644456925,-0.3320978357,0,0,-2.932261818
179,P169-CASE-029,test,uniform_budget_control,control,12,0.8894321822,0.3056443996,0.5837877826,0.1476073444,0.3360986721,-0.1884913278,0.0323478569,0.0735253343,-0.0411774774,0,0.25,-0.3172829015
179,P169-CASE-029,test,random_budget_control,control,12,0.8894321822,0.0326393773,0.8567928049,0.1476073444,0.08398385,0.0636234944,0.0323478569,0.0171651408,0.015182716,0,0.25,0.2183151205
179,P169-CASE-029,test,no_new_observation_control,control,0,0.8894321822,0.8894321822,0,0.1476073444,0.1476073444,0,0.0323478569,0.0323478569,0,0,0,0
179,P169-CASE-033,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,4e-10,0,4e-10,0.1439509092,0.1685938658,-0.0246429566,0.0314684345,0.0369193783,-0.0054509438,0,0.3333333333,-0.0494199737
179,P169-CASE-033,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,4e-10,0,4e-10,0.1439509092,1.158351315,-1.014400406,0.0314684345,0.2548124176,-0.2233439831,0,0,-2.029600329
179,P169-CASE-033,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,4e-10,0,4e-10,0.1439509092,0.8439667131,-0.7000158039,0.0314684345,0.1856385388,-0.1541701043,0,0,-1.400789005
179,P169-CASE-033,test,uniform_budget_control,control,12,4e-10,0,4e-10,0.1439509092,0.0899992516,0.0539516577,0.0314684345,0.019477105,0.0119913295,0,0.25,0.108457701
179,P169-CASE-033,test,random_budget_control,control,12,4e-10,0,4e-10,0.1439509092,0.0561906491,0.0877602602,0.0314684345,0.0118381489,0.0196302856,0,0.0833333333,0.1769888312
179,P169-CASE-033,test,no_new_observation_control,control,0,4e-10,4e-10,0,0.1439509092,0.1439509092,0,0.0314684345,0.0314684345,0,0,0,0
179,P169-CASE-038,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0016746131,0.0001424615,0.0015321516,0.0814829141,0.7601648224,-0.6786819082,0.0147630424,0.1669568166,-0.1521937742,0,0.4166666667,-1.370318576
179,P169-CASE-038,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0016746131,0.0028892702,-0.0012146571,0.0814829141,1.724235194,-1.64275228,0.0147630424,0.3792086649,-0.3644456225,0,0.0833333333,-3.299444757
179,P169-CASE-038,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0016746131,0.0018674358,-0.0001928227,0.0814829141,1.103418382,-1.021935468,0.0147630424,0.2425732893,-0.2278102469,0,0,-2.057455872
179,P169-CASE-038,val,uniform_budget_control,control,12,0.0016746131,3.5527e-06,0.0016710604,0.0814829141,0.2074820184,-0.1259991043,0.0147630424,0.0444089056,-0.0296458632,0,0.25,-0.260585922
179,P169-CASE-038,val,random_budget_control,control,12,0.0016746131,0.0002162932,0.0014583199,0.0814829141,0.1586110062,-0.077128092,0.0147630424,0.0333836276,-0.0186205852,0,0.25,-0.1616212837
179,P169-CASE-038,val,no_new_observation_control,control,0,0.0016746131,0.0016746131,0,0.0814829141,0.0814829141,0,0.0147630424,0.0147630424,0,0,0,0
179,P169-CASE-040,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0020792389,0,0.0020792388,0.4539538804,0.4638215256,-0.0098676452,0.099823882,0.1019197326,-0.0020958506,0,0.25,-0.0191863149
179,P169-CASE-040,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0020792389,0,0.0020792389,0.4539538804,0.5714353596,-0.1174814792,0.099823882,0.1256175835,-0.0257937015,0,0.0833333333,-0.2345176528
179,P169-CASE-040,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0020792389,0,0.0020792388,0.4539538804,0.7591133183,-0.3051594379,0.099823882,0.1669310242,-0.0671071421,0,0,-0.6099839782
179,P169-CASE-040,val,uniform_budget_control,control,12,0.0020792389,0.0094723658,-0.007393127,0.4539538804,0.1712913008,0.2826625797,0.099823882,0.0375497106,0.0622741715,0,0.25,0.5649876828
179,P169-CASE-040,val,random_budget_control,control,12,0.0020792389,2.56e-08,0.0020792133,0.4539538804,0.2316280933,0.2223257871,0.099823882,0.0507154499,0.0491084321,0,0.0833333333,0.4457538545
179,P169-CASE-040,val,no_new_observation_control,control,0,0.0020792389,0.0020792389,0,0.4539538804,0.4539538804,0,0.099823882,0.099823882,0,0,0,0
179,P169-CASE-042,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,1.1897e-06,0,1.1897e-06,0.1871418434,0.3867264558,-0.1995846123,0.0408706309,0.0849346572,-0.0440640263,0,0.25,-0.399875522
179,P169-CASE-042,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,1.1897e-06,0,1.1897e-06,0.1871418434,0.5510765738,-0.3639347304,0.0408706309,0.12113502,-0.0802643891,0,0.0833333333,-0.7287727436
179,P169-CASE-042,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,1.1897e-06,0,1.1897e-06,0.1871418434,0.648633135,-0.4614912916,0.0408706309,0.1426127885,-0.1017421577,0,0,-0.9239555257
179,P169-CASE-042,test,uniform_budget_control,control,12,1.1897e-06,1.009e-07,1.0888e-06,0.1871418434,0.0963547707,0.0907870727,0.0408706309,0.0206077082,0.0202629226,0,0.25,0.1828913754
179,P169-CASE-042,test,random_budget_control,control,12,1.1897e-06,3.09e-08,1.1588e-06,0.1871418434,0.1450765303,0.0420653131,0.0408706309,0.0315278394,0.0093427915,0,0.25,0.0845326629
179,P169-CASE-042,test,no_new_observation_control,control,0,1.1897e-06,1.1897e-06,0,0.1871418434,0.1871418434,0,0.0408706309,0.0408706309,0,0,0,0
179,P169-CASE-044,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0001892272,0.0436807339,-0.0434915067,0.0794017911,0.7125081646,-0.6331063735,0.0162377606,0.1566785041,-0.1404407434,0,0.0833333333,-1.27582254
179,P169-CASE-044,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0001892272,0.0107071556,-0.0105179283,0.0794017911,0.2283257781,-0.148923987,0.0162377606,0.0500745038,-0.0338367431,0,0.1666666667,-0.3037791576
179,P169-CASE-044,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0001892272,0.0001820962,7.131e-06,0.0794017911,0.3380319086,-0.2586301175,0.0162377606,0.074059235,-0.0578214743,0,0,-0.5214542877
179,P169-CASE-044,test,uniform_budget_control,control,12,0.0001892272,0.0004388916,-0.0002496643,0.0794017911,0.1441488301,-0.064747039,0.0162377606,0.0309868551,-0.0147490945,0,0.25,-0.131813344
179,P169-CASE-044,test,random_budget_control,control,12,0.0001892272,1.8155e-05,0.0001710723,0.0794017911,0.2938288123,-0.2144270212,0.0162377606,0.0642810035,-0.0480432428,0,0.1666666667,-0.4327882904
179,P169-CASE-044,test,no_new_observation_control,control,0,0.0001892272,0.0001892272,0,0.0794017911,0.0794017911,0,0.0162377606,0.0162377606,0,0,0,0
179,P169-CASE-047,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,8.11168e-05,0.0001549509,-7.38341e-05,0.3379048064,0.8024223412,-0.4645175348,0.0740413203,0.176400983,-0.1023596627,0,0.0833333333,-0.9297961124
179,P169-CASE-047,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,8.11168e-05,0.0006869297,-0.0006058129,0.3379048064,0.7060538218,-0.3681490154,0.0740413203,0.155182636,-0.0811413158,0,0.1666666667,-0.7370337592
179,P169-CASE-047,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,8.11168e-05,2e-10,8.11167e-05,0.3379048064,0.4520658142,-0.1141610078,0.0740413203,0.0992197736,-0.0251784533,0,0,-0.2286004113
179,P169-CASE-047,val,uniform_budget_control,control,12,8.11168e-05,0.0005191874,-0.0004380706,0.3379048064,0.2757989002,0.0621059062,0.0740413203,0.0603005419,0.0137407783,0,0.25,0.1245201825
179,P169-CASE-047,val,random_budget_control,control,12,8.11168e-05,3.346e-06,7.77708e-05,0.3379048064,0.4744559005,-0.1365510941,0.0740413203,0.1041567107,-0.0301153904,0,0.1666666667,-0.2734314553
179,P169-CASE-047,val,no_new_observation_control,control,0,8.11168e-05,8.11168e-05,0,0.3379048064,0.3379048064,0,0.0740413203,0.0740413203,0,0,0,0
179,P169-CASE-048,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0058405019,0,0.0058405018,0.2348944742,0.2183457138,0.0165487604,0.0487716656,0.0477095839,0.0010620817,0,0.25,0.0219604546
179,P169-CASE-048,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0058405019,1e-09,0.0058405008,0.2348944742,0.9132147415,-0.6783202673,0.0487716656,0.200829435,-0.1520577694,0,0,-1.368907896
179,P169-CASE-048,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0058405019,0,0.0058405018,0.2348944742,0.6882161743,-0.4533217001,0.0487716656,0.1513042972,-0.1025326316,0,0,-0.9187950662
179,P169-CASE-048,test,uniform_budget_control,control,12,0.0058405019,0.0014411896,0.0043993123,0.2348944742,0.3959308328,-0.1610363586,0.0487716656,0.0852066443,-0.0364349787,0,0.25,-0.3262099669
179,P169-CASE-048,test,random_budget_control,control,12,0.0058405019,0.04274705,-0.0369065481,0.2348944742,0.5093131486,-0.2744186743,0.0487716656,0.1113432717,-0.0625716061,0,0.1666666667,-0.5625257204
179,P169-CASE-048,test,no_new_observation_control,control,0,0.0058405019,0.0058405019,0,0.2348944742,0.2348944742,0,0.0487716656,0.0487716656,0,0,0,0
179,P169-CASE-051,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0002576661,0,0.0002576661,0.2229979591,0.54799897,-0.3250010109,0.0436500878,0.1204300651,-0.0767799774,0,0.1666666667,-0.6739751414
179,P169-CASE-051,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0002576661,1e-09,0.0002576651,0.2229979591,0.8659233751,-0.6429254159,0.0436500878,0.1904210832,-0.1467709954,0,0,-1.310040538
179,P169-CASE-051,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0002576661,0,0.0002576661,0.2229979591,0.6351156542,-0.412117695,0.0436500878,0.1396135427,-0.0959634549,0,0,-0.8482894508
179,P169-CASE-051,val,uniform_budget_control,control,12,0.0002576661,1.61621e-05,0.000241504,0.2229979591,0.1495040705,0.0734938886,0.0436500878,0.0239554319,0.0196946559,0,0.25,0.1630392022
179,P169-CASE-051,val,random_budget_control,control,12,0.0002576661,6.113e-07,0.0002570547,0.2229979591,0.3415783346,-0.1185803755,0.0436500878,0.074938957,-0.0312888692,0,0.1666666667,-0.2607768027
179,P169-CASE-051,val,no_new_observation_control,control,0,0.0002576661,0.0002576661,0,0.2229979591,0.2229979591,0,0.0436500878,0.0436500878,0,0,0,0
179,P169-CASE-053,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0309585991,0.00311279,0.0278458091,0.3583965033,0.7849329024,-0.4265363991,0.0779034728,0.1724149398,-0.094511467,0,0.25,-0.8533493955
179,P169-CASE-053,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0309585991,0.0911301342,-0.0601715351,0.3583965033,1.869895756,-1.511499252,0.0779034728,0.411341753,-0.3334382802,0,0,-3.033144952
179,P169-CASE-053,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0309585991,0.0129162107,0.0180423884,0.3583965033,1.288907364,-0.9305108603,0.0779034728,0.2834498214,-0.2055463486,0,0,-1.863008206
179,P169-CASE-053,val,uniform_budget_control,control,12,0.0309585991,9.0213e-05,0.0308683862,0.3583965033,0.2341797709,0.1242167324,0.0779034728,0.0503895527,0.0275139201,0,0.25,0.2523668441
179,P169-CASE-053,val,random_budget_control,control,12,0.0309585991,7.8926e-06,0.0309507065,0.3583965033,0.2864889264,0.0719075769,0.0779034728,0.0621120655,0.0157914073,0,0.3333333333,0.1467817716
179,P169-CASE-053,val,no_new_observation_control,control,0,0.0309585991,0.0309585991,0,0.3583965033,0.3583965033,0,0.0779034728,0.0779034728,0,0,0,0
179,P169-CASE-055,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0007831173,0.0095754119,-0.0087922945,0.5570974686,0.3807999465,0.176297522,0.1220901621,0.0834678158,0.0386223463,0,0.25,0.350974412
179,P169-CASE-055,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0007831173,0.0284843793,-0.027701262,0.5570974686,1.26858374,-0.711486271,0.1220901621,0.278909845,-0.156819683,0,0,-1.427073138
179,P169-CASE-055,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0007831173,0.018104117,-0.0173209997,0.5570974686,0.741382534,-0.1842850654,0.1220901621,0.1629675438,-0.0408773817,0,0,-0.3718234461
179,P169-CASE-055,test,uniform_budget_control,control,12,0.0007831173,1.4e-09,0.0007831159,0.5570974686,0.3895672656,0.167530203,0.1220901621,0.0850335948,0.0370565672,0,0.25,0.3360474566
179,P169-CASE-055,test,random_budget_control,control,12,0.0007831173,5.554e-07,0.0007825619,0.5570974686,0.4231343076,0.1339631609,0.1220901621,0.0924719523,0.0296182097,0,0.25,0.2686696432
179,P169-CASE-055,test,no_new_observation_control,control,0,0.0007831173,0.0007831173,0,0.5570974686,0.5570974686,0,0.1220901621,0.1220901621,0,0,0,0
179,P169-CASE-057,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.00048072,0,0.00048072,0.2634718168,0.1710970268,0.0923747901,0.0575927457,0.0370622257,0.02053052,0,0.1666666667,0.1857434074
179,P169-CASE-057,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.00048072,1.071e-07,0.0004806129,0.2634718168,1.066335688,-0.8028638713,0.0575927457,0.2345016265,-0.1769088808,0,0,-1.606947086
179,P169-CASE-057,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.00048072,1.239e-07,0.0004805961,0.2634718168,0.5457902901,-0.2823184733,0.0575927457,0.1198935801,-0.0623008344,0,0,-0.5654560245
179,P169-CASE-057,test,uniform_budget_control,control,12,0.00048072,7.39e-08,0.000480646,0.2634718168,0.0509899263,0.2124818905,0.0575927457,0.0090871779,0.0485055678,0,0.25,0.4330098088
179,P169-CASE-057,test,random_budget_control,control,12,0.00048072,2e-10,0.0004807197,0.2634718168,0.0615207892,0.2019510276,0.0575927457,0.0118288772,0.0457638684,0,0.1666666667,0.4100166833
179,P169-CASE-057,test,no_new_observation_control,control,0,0.00048072,0.00048072,0,0.2634718168,0.2634718168,0,0.0575927457,0.0575927457,0,0,0,0
179,P169-CASE-062,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0073211567,4.5061e-05,0.0072760956,0.1635975861,0.1524702269,0.0111273592,0.0355846782,0.0325599309,0.0030247474,0,0.0833333333,0.0256038205
179,P169-CASE-062,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0073211567,8.87278e-05,0.0072324289,0.1635975861,0.4407136826,-0.2771160965,0.0355846782,0.0966301899,-0.0610455117,0,0.0833333333,-0.5538724522
179,P169-CASE-062,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0073211567,0.0013347899,0.0059863668,0.1635975861,0.587427512,-0.4238299259,0.0355846782,0.128992019,-0.0934073408,0,0,-0.8478101109
179,P169-CASE-062,val,uniform_budget_control,control,12,0.0073211567,0.0022967291,0.0050244276,0.1635975861,0.3518099471,-0.188212361,0.0355846782,0.0772296652,-0.0416449869,0,0.25,-0.3770053133
179,P169-CASE-062,val,random_budget_control,control,12,0.0073211567,0.0044245801,0.0028965765,0.1635975861,0.3741811707,-0.2105835846,0.0355846782,0.0819980881,-0.0464134099,0,0.0833333333,-0.4212639719
179,P169-CASE-062,val,no_new_observation_control,control,0,0.0073211567,0.0073211567,0,0.1635975861,0.1635975861,0,0.0355846782,0.0355846782,0,0,0,0
179,P169-CASE-066,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0278341749,6.54425e-05,0.0277687324,0.6534638766,0.8282405981,-0.1747767215,0.1432379574,0.1821566149,-0.0389186575,0,0,-0.3489028368
179,P169-CASE-066,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0278341749,4.4388e-06,0.0278297362,0.6534638766,0.6346716108,0.0187922658,0.1432379574,0.1395542358,0.0036837216,0,0,0.0383194285
179,P169-CASE-066,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0278341749,2.73428e-05,0.0278068321,0.6534638766,0.9988293206,-0.345365444,0.1432379574,0.2196957532,-0.0764577958,0,0,-0.6901201963
179,P169-CASE-066,val,uniform_budget_control,control,12,0.0278341749,0.0008931534,0.0269410215,0.6534638766,0.7275348989,-0.0740710223,0.1432379574,0.1591601405,-0.0159221831,0,0.25,-0.1437504798
179,P169-CASE-066,val,random_budget_control,control,12,0.0278341749,0.0002247605,0.0276094144,0.6534638766,1.237364083,-0.5839002068,0.1432379574,0.271643358,-0.1284054006,0,0.1666666667,-1.164800177
179,P169-CASE-066,val,no_new_observation_control,control,0,0.0278341749,0.0278341749,0,0.6534638766,0.6534638766,0,0.1432379574,0.1432379574,0,0,0,0
179,P169-CASE-068,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0108174518,0.0100751008,0.000742351,0.5168040967,0.8397766595,-0.3229725628,0.1133149974,0.1845765995,-0.0712616021,0,0.0833333333,-0.6468147008
179,P169-CASE-068,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0108174518,0.0234780458,-0.012660594,0.5168040967,1.20157074,-0.6847666431,0.1133149974,0.2641901234,-0.150875126,0,0,-1.37182873
179,P169-CASE-068,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0108174518,0.0013202597,0.0094971921,0.5168040967,1.027828103,-0.5110240064,0.1133149974,0.2259577287,-0.1126427314,0,0,-1.022086702
179,P169-CASE-068,val,uniform_budget_control,control,12,0.0108174518,0.0094181028,0.001399349,0.5168040967,0.0620274434,0.4547766533,0.1133149974,0.0116741404,0.101640857,0,0.25,0.9169204836
179,P169-CASE-068,val,random_budget_control,control,12,0.0108174518,0.0012371855,0.0095802663,0.5168040967,0.2459633912,0.2708407055,0.1133149974,0.0531843654,0.0601306319,0,0.5,0.5451197864
179,P169-CASE-068,val,no_new_observation_control,control,0,0.0108174518,0.0108174518,0,0.5168040967,0.5168040967,0,0.1133149974,0.1133149974,0,0,0,0
179,P169-CASE-070,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0602199388,0.0156580146,0.0445619242,0.3065145641,0.4726822905,-0.1661677263,0.0673218807,0.1037885198,-0.0364666391,0,0.0833333333,-0.3274689842
179,P169-CASE-070,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0602199388,0.0515686157,0.008651323,0.3065145641,0.8311519145,-0.5246373504,0.0673218807,0.1826977563,-0.1153758756,0,0,-1.048208016
179,P169-CASE-070,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0602199388,0.0031340809,0.0570858578,0.3065145641,0.6877735703,-0.3812590061,0.0673218807,0.1511932237,-0.083871343,0,0,-0.7567837977
179,P169-CASE-070,test,uniform_budget_control,control,12,0.0602199388,0.0062420392,0.0539778996,0.3065145641,0.320488963,-0.0139743989,0.0673218807,0.0699409617,-0.002619081,0,0.25,-0.0204815226
179,P169-CASE-070,test,random_budget_control,control,12,0.0602199388,0.0017224317,0.0584975071,0.3065145641,0.536247809,-0.2297332448,0.0673218807,0.1175726106,-0.0502507299,0,0.25,-0.4522959026
179,P169-CASE-070,test,no_new_observation_control,control,0,0.0602199388,0.0602199388,0,0.3065145641,0.3065145641,0,0.0673218807,0.0673218807,0,0,0,0
179,P169-CASE-072,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0002548097,2.18e-08,0.0002547879,0.4888423795,0.3522437392,0.1365986403,0.1073934172,0.0772834538,0.0301099634,0,0,0.2734875893
179,P169-CASE-072,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0002548097,2.93e-08,0.0002547804,0.4888423795,0.4752972013,0.0135451782,0.1073934172,0.1044097231,0.0029836942,0,0,0.0271329025
179,P169-CASE-072,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0002548097,1.63e-08,0.0002547934,0.4888423795,0.3013561328,0.1874862467,0.1073934172,0.0660525695,0.0413408477,0,0,0.3754246703
179,P169-CASE-072,test,uniform_budget_control,control,12,0.0002548097,3.642e-07,0.0002544456,0.4888423795,0.3708741286,0.1179682508,0.1073934172,0.0813927282,0.0260006891,0,0.25,0.2361786457
179,P169-CASE-072,test,random_budget_control,control,12,0.0002548097,3e-10,0.0002548094,0.4888423795,0.2697762492,0.2190661303,0.1073934172,0.0590760961,0.0483173211,0,0.0833333333,0.4387157983
179,P169-CASE-072,test,no_new_observation_control,control,0,0.0002548097,0.0002548097,0,0.4888423795,0.4888423795,0,0.1073934172,0.1073934172,0,0,0,0
179,P169-CASE-075,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,3.5409e-06,0,3.5409e-06,0.2177784333,0.5447872864,-0.3270088531,0.0475705924,0.1197174212,-0.0721468287,0,0.0833333333,-0.6549486296
179,P169-CASE-075,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,3.5409e-06,0,3.5409e-06,0.2177784333,0.851719385,-0.6339409516,0.0475705924,0.1872914433,-0.1397208509,0,0,-1.269035374
179,P169-CASE-075,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,3.5409e-06,0,3.5409e-06,0.2177784333,0.6947814911,-0.4770030578,0.0475705924,0.152745483,-0.1051748905,0,0,-0.9550703879
179,P169-CASE-075,val,uniform_budget_control,control,12,3.5409e-06,7.24e-08,3.4685e-06,0.2177784333,0.0808306955,0.1369477379,0.0475705924,0.0168433139,0.0307272785,0,0.25,0.2766175326
179,P169-CASE-075,val,random_budget_control,control,12,3.5409e-06,4.1978e-06,-6.569e-07,0.2177784333,0.0772905068,0.1404879265,0.0475705924,0.016019151,0.0315514414,0,0.25,0.2839035035
179,P169-CASE-075,val,no_new_observation_control,control,0,3.5409e-06,3.5409e-06,0,0.2177784333,0.2177784333,0,0.0475705924,0.0475705924,0,0,0,0
179,P169-CASE-077,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0001918139,1.6e-09,0.0001918123,0.7046587754,1.205301665,-0.5006428891,0.1548520237,0.2650636194,-0.1102115957,0,0,-1.001585506
179,P169-CASE-077,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0001918139,5e-10,0.0001918134,0.7046587754,1.356631495,-0.6519727192,0.1548520237,0.2983676469,-0.1435156232,0,0,-1.30429728
179,P169-CASE-077,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0001918139,2.4e-09,0.0001918115,0.7046587754,1.221589714,-0.5169309386,0.1548520237,0.2686483607,-0.113796337,0,0,-1.034167835
179,P169-CASE-077,val,uniform_budget_control,control,12,0.0001918139,1.6035e-06,0.0001902104,0.7046587754,0.5760121155,0.1286466599,0.1548520237,0.1265076679,0.0283443558,0,0.25,0.257503662
179,P169-CASE-077,val,random_budget_control,control,12,0.0001918139,1.1e-09,0.0001918127,0.7046587754,0.721966735,-0.0173079596,0.1548520237,0.1586610895,-0.0038090658,0,0.25,-0.0346027138
179,P169-CASE-077,val,no_new_observation_control,control,0,0.0001918139,0.0001918139,0,0.7046587754,0.7046587754,0,0.1548520237,0.1548520237,0,0,0,0
179,P169-CASE-079,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,8.732e-07,5.4085e-06,-4.5353e-06,0.4257663114,0.7717523228,-0.3459860114,0.0933773465,0.1696250659,-0.0762477194,0,0.0833333333,-0.6925670075
179,P169-CASE-079,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,8.732e-07,7.9777e-06,-7.1046e-06,0.4257663114,1.170620698,-0.7448543864,0.0933773465,0.2574307733,-0.1640534268,0,0,-1.490552491
179,P169-CASE-079,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,8.732e-07,3.721e-07,5.011e-07,0.4257663114,1.017333519,-0.5915672079,0.0933773465,0.2236916358,-0.1303142894,0,0,-1.183904837
179,P169-CASE-079,test,uniform_budget_control,control,12,8.732e-07,5e-10,8.727e-07,0.4257663114,0.2149186709,0.2108476405,0.0933773465,0.0467024438,0.0466749027,0,0.25,0.4230063764
179,P169-CASE-079,test,random_budget_control,control,12,8.732e-07,0,8.732e-07,0.4257663114,0.2000603314,0.22570598,0.0933773465,0.0433899612,0.0499873852,0,0.3333333333,0.4529214548
179,P169-CASE-079,test,no_new_observation_control,control,0,8.732e-07,8.732e-07,0,0.4257663114,0.4257663114,0,0.0933773465,0.0933773465,0,0,0,0
180,P169-CASE-001,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0,0,0,0.1559026126,0.2029045219,-0.0470019093,0.0342109796,0.0445717259,-0.0103607463,0,0.6666666667,-0.0940962108
180,P169-CASE-001,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0,0,0,0.1559026126,0.3296200635,-0.173717451,0.0342109796,0.0724750246,-0.038264045,0,0,-0.3476449282
180,P169-CASE-001,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0,0,0,0.1559026126,0.2696308929,-0.1137282804,0.0342109796,0.0592681913,-0.0250572118,0,0,-0.2276246974
180,P169-CASE-001,val,uniform_budget_control,control,12,0,0,0,0.1559026126,0.0410520684,0.1148505441,0.0342109796,0.0086928749,0.0255181047,0,0.25,0.2308419291
180,P169-CASE-001,val,random_budget_control,control,12,0,0,0,0.1559026126,0.3663844739,-0.2104818613,0.0342109796,0.0805673501,-0.0463563705,0,0.1666666667,-0.4211926361
180,P169-CASE-001,val,no_new_observation_control,control,0,0,0,0,0.1559026126,0.1559026126,0,0.0342109796,0.0342109796,0,0,0,0
180,P169-CASE-003,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0,0,0,0.0742873143,0.1226223569,-0.0483350426,0.0161585698,0.0268654616,-0.0107068918,0,0.6666666667,-0.0970027324
180,P169-CASE-003,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0,0,0,0.0742873143,0.3325826497,-0.2582953355,0.0161585698,0.0731271625,-0.0569685926,0,0,-0.5172434838
