x,y,z,t,signal,temperature_C,frame_index,row_index,col_index,laser_power_W,scan_speed_mm_s,spot_size_um
248.0,184.0,0.0,0.0033333333333333335,120.0,1079.0676595659613,100,184,248,285.0,960.0,67.0
252.0,184.0,0.0,0.0033333333333333335,135.0,1088.3519085915575,100,184,252,285.0,960.0,67.0
256.0,184.0,0.0,0.0033333333333333335,148.0,1095.7108335266212,100,184,256,285.0,960.0,67.0
260.0,184.0,0.0,0.0033333333333333335,125.0,1082.267437985978,100,184,260,285.0,960.0,67.0
264.0,184.0,0.0,0.0033333333333333335,431.0,1189.2169627747014,100,184,264,285.0,960.0,67.0
268.0,184.0,0.0,0.0033333333333333335,128.0,1084.1351696996758,100,184,268,285.0,960.0,67.0
248.0,192.0,0.0,0.0033333333333333335,115.0,1075.751792144178,100,192,248,285.0,960.0,67.0
252.0,192.0,0.0,0.0033333333333333335,212.0,1125.458692121164,100,192,252,285.0,960.0,67.0
256.0,192.0,0.0,0.0033333333333333335,276.0,1148.3480257064807,100,192,256,285.0,960.0,67.0
260.0,192.0,0.0,0.0033333333333333335,287.0,1151.818486400773,100,192,260,285.0,960.0,67.0
264.0,192.0,0.0,0.0033333333333333335,879.0,1261.0111940141228,100,192,264,285.0,960.0,67.0
268.0,192.0,0.0,0.0033333333333333335,199.0,1120.1035878577889,100,192,268,285.0,960.0,67.0
272.0,192.0,0.0,0.0033333333333333335,124.0,1081.6363458691983,100,192,272,285.0,960.0,67.0
248.0,200.0,0.0,0.0033333333333333335,187.0,1114.8898573358474,100,200,248,285.0,960.0,67.0
252.0,200.0,0.0,0.0033333333333333335,188.0,1115.335029051341,100,200,252,285.0,960.0,67.0
256.0,200.0,0.0,0.0033333333333333335,289.0,1152.4373649955749,100,200,256,285.0,960.0,67.0
260.0,200.0,0.0,0.0033333333333333335,444.0,1192.0459223791174,100,200,260,285.0,960.0,67.0
264.0,200.0,0.0,0.0033333333333333335,1143.0,1289.7222948812898,100,200,264,285.0,960.0,67.0
268.0,200.0,0.0,0.0033333333333333335,341.0,1167.3823923344173,100,200,268,285.0,960.0,67.0
272.0,200.0,0.0,0.0033333333333333335,172.0,1107.95689149227,100,200,272,285.0,960.0,67.0
248.0,208.0,0.0,0.0033333333333333335,132.0,1086.568153848815,100,208,248,285.0,960.0,67.0
252.0,208.0,0.0,0.0033333333333333335,166.0,1105.0388773363795,100,208,252,285.0,960.0,67.0
256.0,208.0,0.0,0.0033333333333333335,307.0,1157.8502678387476,100,208,256,285.0,960.0,67.0
260.0,208.0,0.0,0.0033333333333333335,491.0,1201.7259861358154,100,208,260,285.0,960.0,67.0
264.0,208.0,0.0,0.0033333333333333335,1555.0,1325.1044722919885,100,208,264,285.0,960.0,67.0
268.0,208.0,0.0,0.0033333333333333335,606.0,1222.490743457559,100,208,268,285.0,960.0,67.0
272.0,208.0,0.0,0.0033333333333333335,269.0,1146.0781789049004,100,208,272,285.0,960.0,67.0
276.0,208.0,0.0,0.0033333333333333335,160.0,1102.0296438104958,100,208,276,285.0,960.0,67.0
280.0,208.0,0.0,0.0033333333333333335,112.0,1073.7026007119105,100,208,280,285.0,960.0,67.0
248.0,216.0,0.0,0.0033333333333333335,113.0,1074.3908276501156,100,216,248,285.0,960.0,67.0
252.0,216.0,0.0,0.0033333333333333335,135.0,1088.3519085915575,100,216,252,285.0,960.0,67.0
256.0,216.0,0.0,0.0033333333333333335,294.0,1153.9688788816413,100,216,256,285.0,960.0,67.0
260.0,216.0,0.0,0.0033333333333333335,575.0,1217.242032700225,100,216,260,285.0,960.0,67.0
264.0,216.0,0.0,0.0033333333333333335,2533.0,1385.4193245482295,100,216,264,285.0,960.0,67.0
268.0,216.0,0.0,0.0033333333333333335,1031.0,1278.2920641352675,100,216,268,285.0,960.0,67.0
272.0,216.0,0.0,0.0033333333333333335,406.0,1183.5690274082456,100,216,272,285.0,960.0,67.0
276.0,216.0,0.0,0.0033333333333333335,209.0,1124.2481615578747,100,216,276,285.0,960.0,67.0
280.0,216.0,0.0,0.0033333333333333335,103.0,1067.2598197945529,100,216,280,285.0,960.0,67.0
252.0,224.0,0.0,0.0033333333333333335,123.0,1081.000889251737,100,224,252,285.0,960.0,67.0
256.0,224.0,0.0,0.0033333333333333335,266.0,1145.0900682546624,100,224,256,285.0,960.0,67.0
260.0,224.0,0.0,0.0033333333333333335,648.0,1229.2554261604125,100,224,260,285.0,960.0,67.0
264.0,224.0,0.0,0.0033333333333333335,4095.0,1450.5594629649443,100,224,264,285.0,960.0,67.0
268.0,224.0,0.0,0.0033333333333333335,1601.0,1328.5577553696698,100,224,268,285.0,960.0,67.0
272.0,224.0,0.0,0.0033333333333333335,482.0,1199.9343629422078,100,224,272,285.0,960.0,67.0
276.0,224.0,0.0,0.0033333333333333335,188.0,1115.335029051341,100,224,276,285.0,960.0,67.0
256.0,232.0,0.0,0.0033333333333333335,267.0,1145.4204810209253,100,232,256,285.0,960.0,67.0
260.0,232.0,0.0,0.0033333333333333335,866.0,1259.420915487033,100,232,260,285.0,960.0,67.0
264.0,232.0,0.0,0.0033333333333333335,4095.0,1450.5594629649443,100,232,264,285.0,960.0,67.0
268.0,232.0,0.0,0.0033333333333333335,2536.0,1385.5724577209887,100,232,268,285.0,960.0,67.0
272.0,232.0,0.0,0.0033333333333333335,361.0,1172.6210814710557,100,232,272,285.0,960.0,67.0
276.0,232.0,0.0,0.0033333333333333335,133.0,1087.1665503707152,100,232,276,285.0,960.0,67.0
252.0,240.0,0.0,0.0033333333333333335,122.0,1080.3610016411455,100,240,252,285.0,960.0,67.0
256.0,240.0,0.0,0.0033333333333333335,240.0,1136.1068266888913,100,240,256,285.0,960.0,67.0
260.0,240.0,0.0,0.0033333333333333335,1106.0,1286.0526808457723,100,240,260,285.0,960.0,67.0
264.0,240.0,0.0,0.0033333333333333335,4095.0,1450.5594629649443,100,240,264,285.0,960.0,67.0
268.0,240.0,0.0,0.0033333333333333335,4095.0,1450.5594629649443,100,240,268,285.0,960.0,67.0
272.0,240.0,0.0,0.0033333333333333335,627.0,1225.9203468379583,100,240,272,285.0,960.0,67.0
276.0,240.0,0.0,0.0033333333333333335,230.0,1132.431006901382,100,240,276,285.0,960.0,67.0
280.0,240.0,0.0,0.0033333333333333335,126.0,1082.8942305721798,100,240,280,285.0,960.0,67.0
252.0,248.0,0.0,0.0033333333333333335,118.0,1077.7557553634545,100,248,252,285.0,960.0,67.0
256.0,248.0,0.0,0.0033333333333333335,252.0,1140.3503194803209,100,248,256,285.0,960.0,67.0
260.0,248.0,0.0,0.0033333333333333335,1229.0,1297.8874914145715,100,248,260,285.0,960.0,67.0
264.0,248.0,0.0,0.0033333333333333335,4095.0,1450.5594629649443,100,248,264,285.0,960.0,67.0
268.0,248.0,0.0,0.0033333333333333335,4095.0,1450.5594629649443,100,248,268,285.0,960.0,67.0
272.0,248.0,0.0,0.0033333333333333335,722.0,1240.3319173434238,100,248,272,285.0,960.0,67.0
276.0,248.0,0.0,0.0033333333333333335,360.0,1172.3650260187972,100,248,276,285.0,960.0,67.0
280.0,248.0,0.0,0.0033333333333333335,168.0,1106.0213831594526,100,248,280,285.0,960.0,67.0
260.0,256.0,0.0,0.0033333333333333335,183.0,1113.0886837887156,100,256,260,285.0,960.0,67.0
264.0,256.0,0.0,0.0033333333333333335,387.0,1179.077701228887,100,256,264,285.0,960.0,67.0
268.0,256.0,0.0,0.0033333333333333335,338.0,1166.574389641719,100,256,268,285.0,960.0,67.0
272.0,256.0,0.0,0.0033333333333333335,179.0,1111.253718834256,100,256,272,285.0,960.0,67.0
264.0,208.0,0.0,0.004166666666666667,126.0,1082.8942305721798,125,208,264,285.0,960.0,67.0
264.0,216.0,0.0,0.004166666666666667,211.0,1125.0568062873285,125,216,264,285.0,960.0,67.0
252.0,224.0,0.0,0.004166666666666667,123.0,1081.000889251737,125,224,252,285.0,960.0,67.0
256.0,224.0,0.0,0.004166666666666667,104.0,1067.998969485603,125,224,256,285.0,960.0,67.0
260.0,224.0,0.0,0.004166666666666667,107.0,1070.1804722621068,125,224,260,285.0,960.0,67.0
264.0,224.0,0.0,0.004166666666666667,609.0,1222.9867008922365,125,224,264,285.0,960.0,67.0
268.0,224.0,0.0,0.004166666666666667,180.0,1111.7157042021142,125,224,268,285.0,960.0,67.0
252.0,232.0,0.0,0.004166666666666667,116.0,1076.4246970775782,125,232,252,285.0,960.0,67.0
256.0,232.0,0.0,0.004166666666666667,135.0,1088.3519085915575,125,232,256,285.0,960.0,67.0
260.0,232.0,0.0,0.004166666666666667,198.0,1119.6794657179234,125,232,260,285.0,960.0,67.0
264.0,232.0,0.0,0.004166666666666667,1001.0,1275.0567062956384,125,232,264,285.0,960.0,67.0
268.0,232.0,0.0,0.004166666666666667,322.0,1162.160053719117,125,232,268,285.0,960.0,67.0
272.0,232.0,0.0,0.004166666666666667,139.0,1090.6783357202166,125,232,272,285.0,960.0,67.0
248.0,240.0,0.0,0.004166666666666667,111.0,1073.0090954733719,125,240,248,285.0,960.0,67.0
252.0,240.0,0.0,0.004166666666666667,147.0,1095.164766468028,125,240,252,285.0,960.0,67.0
256.0,240.0,0.0,0.004166666666666667,187.0,1114.8898573358474,125,240,256,285.0,960.0,67.0
260.0,240.0,0.0,0.004166666666666667,239.0,1135.7451469905807,125,240,260,285.0,960.0,67.0
264.0,240.0,0.0,0.004166666666666667,1235.0,1298.439395762795,125,240,264,285.0,960.0,67.0
268.0,240.0,0.0,0.004166666666666667,471.0,1197.7061273497054,125,240,268,285.0,960.0,67.0
272.0,240.0,0.0,0.004166666666666667,188.0,1115.335029051341,125,240,272,285.0,960.0,67.0
276.0,240.0,0.0,0.004166666666666667,132.0,1086.568153848815,125,240,276,285.0,960.0,67.0
252.0,248.0,0.0,0.004166666666666667,178.0,1110.789533126571,125,248,252,285.0,960.0,67.0
