target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,test,5958,18,26.256180045,18.2671980378,0.457473578321
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,train,11644,18,20.1522393918,14.8835604823,0.614576265575
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,val,3661,18,21.9184273944,16.3360058365,0.613298304756
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,test,5958,18,26.2625977411,18.2651428228,0.457208330656
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,train,11644,18,20.16296059,14.8944075085,0.614166057723
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,val,3661,18,21.9522097794,16.358356746,0.612105356676
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,test,5958,18,26.1617656205,18.3295340565,0.46136829757
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,train,11644,18,20.1579105825,14.8864967035,0.614359305167
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,val,3661,18,21.9393044858,16.3451522431,0.61256129463
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,test,5958,18,26.2158872042,18.3101430023,0.459137427177
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,train,11644,18,20.1543455012,14.8800335253,0.614495700141
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,val,3661,18,21.927426734,16.335610081,0.612980693075
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,test,5958,18,26.2774442181,18.2902612046,0.456594467406
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,train,11644,18,20.4144186082,15.1596266685,0.604482358096
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,val,3661,18,22.3373976828,16.7645501157,0.598373420862
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,test,5958,18,26.0772747113,18.882847646,0.464841763022
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,train,11644,18,20.3326538711,15.062443177,0.607644302898
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,val,3661,18,22.2331931677,16.6385160111,0.602111876417
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,test,5958,18,26.0801013242,18.7276415849,0.464725741144
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,train,11644,18,20.2384021157,14.9401138986,0.611273391631
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,val,3661,18,22.0945577555,16.4773404152,0.607058480694
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,test,5958,18,26.2105105418,18.5325531455,0.459359257338
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,train,11644,18,21.697972948,16.1198388116,0.55318252018
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,val,3661,18,23.873743357,17.9849350332,0.541226487795
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,test,5958,18,28.0012454743,20.6686222016,0.382961151548
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,train,11644,18,21.3911642988,15.8859663618,0.565729154055
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,val,3661,18,23.5476116217,17.7240528909,0.553675196768
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,test,5958,18,27.4458137016,20.3217345699,0.4071974921
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,train,11644,18,21.0334545136,15.5906396291,0.580131744037
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,val,3661,18,23.2125922952,17.4155818075,0.566284861838
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,test,5958,18,26.9344919786,19.9194024344,0.429079828908
target_critical_temp_K,mechanism_compact,huber,huber;alpha=1e-05,1e-05,,train,11644,18,21.842779132,13.9828112606,0.547198750577
target_critical_temp_K,mechanism_compact,huber,huber;alpha=1e-05,1e-05,,val,3661,18,24.5509013849,15.7730353986,0.514831967798
target_critical_temp_K,mechanism_compact,huber,huber;alpha=1e-05,1e-05,,test,5958,18,39.8771314691,19.3462318798,-0.251427315714
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.001,0.001,,train,11644,18,21.8426971263,13.9828119501,0.547202150528
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.001,0.001,,val,3661,18,24.5508666758,15.7730502293,0.514833339618
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.001,0.001,,test,5958,18,39.8768482611,19.3462467151,-0.251409540465
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.1,0.1,,train,11644,18,21.828526015,13.9831104298,0.547789492578
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.1,0.1,,val,3661,18,24.541566771,15.7754238418,0.515200833705
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.1,0.1,,test,5958,18,39.819335834,19.3486778812,-0.247802450008
target_critical_temp_K,mechanism_full_low_capacity,ordinary_least_squares,ordinary_least_squares,,,train,11644,36,17.9937655628,13.2300713189,0.692718832978
target_critical_temp_K,mechanism_full_low_capacity,ordinary_least_squares,ordinary_least_squares,,,val,3661,36,18.8833728279,14.0339930302,0.712977178509
target_critical_temp_K,mechanism_full_low_capacity,ordinary_least_squares,ordinary_least_squares,,,test,5958,36,23.5488223807,16.7178303353,0.563588488102
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.0001,0.0001,,train,11644,36,17.9937655628,13.2300712486,0.692718832978
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.0001,0.0001,,val,3661,36,18.8833727488,14.0339929077,0.712977180913
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.0001,0.0001,,test,5958,36,23.5488223286,16.7178303439,0.563588490031
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.01,0.01,,train,11644,36,17.993765563,13.2300642863,0.692718832971
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.01,0.01,,val,3661,36,18.8833649208,14.0339807858,0.712977418881
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.01,0.01,,test,5958,36,23.5488171745,16.7178311911,0.563588681066
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=1,1,,train,11644,36,17.9937674723,13.2293709125,0.692718767762
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=1,1,,val,3661,36,18.8825868081,14.0327730697,0.713001072644
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=1,1,,test,5958,36,23.5483030603,16.717915352,0.563607736187
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=10,10,,train,11644,36,17.9939398373,13.2234111865,0.692712880745
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=10,10,,val,3661,36,18.8759147657,14.0222575795,0.713203855314
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=10,10,,test,5958,36,23.5437557846,16.7187169509,0.563776258256
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=100,100,,train,11644,36,18.0026209008,13.1853373078,0.692416311734
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=100,100,,val,3661,36,18.8348962587,13.952811687,0.714448951824
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=100,100,,test,5958,36,23.5137051068,16.7278380922,0.564889118358
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.0001,0.0001,,train,11644,36,17.9937657045,13.2299095077,0.692718828138
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.0001,0.0001,,val,3661,36,18.8831852878,14.0337470743,0.712982879612
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.0001,0.0001,,test,5958,36,23.5486447499,16.7178525801,0.563595071855
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.001,0.001,,train,11644,36,17.9937771647,13.2284964942,0.692718436725
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.001,0.001,,val,3661,36,18.8817746259,14.0318599846,0.713025761041
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.001,0.001,,test,5958,36,23.5469254647,16.7181860421,0.563658793327
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.01,0.01,,train,11644,36,17.9949169185,13.2149489938,0.692679508109
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.01,0.01,,val,3661,36,18.8687452137,14.0133228305,0.713421678866
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.01,0.01,,test,5958,36,23.5317037129,16.7219221842,0.564222750671
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.1,0.1,,train,11644,36,18.05374931,13.1420527047,0.690666722443
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.1,0.1,,val,3661,36,18.7394023271,13.8376766773,0.717337129787
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.1,0.1,,test,5958,36,23.3548087605,16.796769371,0.570749864413
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=1,1,,train,11644,36,18.611963718,13.6504064131,0.671242081279
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=1,1,,val,3661,36,19.2495700437,14.2147157743,0.701737014334
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=1,1,,test,5958,36,24.1399915136,17.7028234149,0.541402126813
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,train,11644,36,17.9939320672,13.2235447424,0.692713146131
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,val,3661,36,18.8761022867,14.0226158299,0.713198156988
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,test,5958,36,23.5437349933,16.7187302988,0.563777028704
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,train,11644,36,17.9938523191,13.2253364991,0.69271586988
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,val,3661,36,18.8781638134,14.0259745473,0.713135508255
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,test,5958,36,23.5449223435,16.7185292412,0.563733028679
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,train,11644,36,17.993797947,13.2272066556,0.692717726923
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,val,3661,36,18.8803031032,14.0294720218,0.713070489108
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,test,5958,36,23.5461213296,16.7183214307,0.563688595203
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,train,11644,36,18.0023504108,13.185281862,0.692425554579
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,val,3661,36,18.8348245107,13.9533587727,0.714451127326
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,test,5958,36,23.5125017671,16.7280028214,0.56493365177
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,train,11644,36,17.9989557572,13.193474067,0.692541540572
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,val,3661,36,18.8434954346,13.9699635842,0.714188152485
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,test,5958,36,23.5169551132,16.7254615494,0.564768830136
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,train,11644,36,17.9962468515,13.2048722824,0.692634080752
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,val,3661,36,18.856971109,13.9937184365,0.713779217257
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,test,5958,36,23.5252691783,16.7233267711,0.564461036896
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,train,11644,36,18.1172701911,13.1903584892,0.688486157169
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,val,3661,36,18.8780988134,13.8763714617,0.713137483677
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,test,5958,36,23.698884953,16.9286830895,0.558008786983
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,train,11644,36,18.088272046,13.1659721899,0.689482564932
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,val,3661,36,18.8192997337,13.8412697956,0.714921665881
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,test,5958,36,23.5691381144,16.8668074636,0.562835172771
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,train,11644,36,18.0627715257,13.1466297582,0.690357471564
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,val,3661,36,18.7581618372,13.8236721633,0.716770914169
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,test,5958,36,23.4151536679,16.8143053828,0.568528777996
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,train,11644,36,19.1786844306,14.2674806606,0.650916393315
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,val,3661,36,20.3262433436,15.2715460805,0.667438833445
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,test,5958,36,25.1614649117,18.5547411318,0.501770251753
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,train,11644,36,18.9809715026,14.0743855723,0.658076695413
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,val,3661,36,19.9612336133,14.9500690997,0.679275565203
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,test,5958,36,24.8416172609,18.3041899721,0.514356542224
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,train,11644,36,18.7574532467,13.8377586998,0.666082197888
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,val,3661,36,19.5166374382,14.5192622336,0.693403436828
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,test,5958,36,24.3914020311,17.93680608,0.531800075685
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=1e-05,1e-05,,train,11644,36,19.5367901068,12.426085564,0.637758461863
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=1e-05,1e-05,,val,3661,36,18.4274037528,12.6128194152,0.726671072797
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=1e-05,1e-05,,test,5958,36,23.5225366786,15.6155437939,0.56456220819
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.001,0.001,,train,11644,36,19.5368168356,12.4261011667,0.637757470676
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.001,0.001,,val,3661,36,18.4277542814,12.6129538255,0.726660674097
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.001,0.001,,test,5958,36,23.5205174987,15.6153263478,0.564636961139
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.1,0.1,,train,11644,36,19.5309303637,12.4262857838,0.637975726215
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.1,0.1,,val,3661,36,18.4273626141,12.6145970496,0.726672293195
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.1,0.1,,test,5958,36,23.5135708266,15.6190518163,0.564894087934
